,heuristic_param,seed,n_gen,reward,accuracy,variance,update,n_steps_proc,n_steps_acc,n_steps
4620,5,44,45,28.15698201033288,0.26875,356.5264540107929,False,162800,41740,204540
4621,5,44,46,27.7032954766645,0.26875,101.22806426823334,False,168160,41740,209900
4622,5,44,47,27.7032954766645,0.26875,348.34261471692,False,173520,41740,215260
4623,5,44,48,27.7032954766645,0.26875,211.6585483148434,False,178880,41740,220620
4624,5,44,49,23.552341641905997,0.26875,112.680413435153,False,184240,41740,225980
4625,5,44,50,9.6142289481817,0.26875,188.78743291097572,False,189600,41740,231340
4626,5,44,51,13.308817464974464,0.26875,94.1066257797186,False,194960,41740,236700
4627,5,44,52,27.7032954766645,0.26875,37.83748740485598,False,200320,41740,242060
4628,5,44,53,19.21783165740673,0.26875,78.28106138190904,False,205680,41740,247420
4629,5,44,54,20.860026497784567,0.26875,215.97538393126032,False,211040,41740,252780
4630,5,44,55,-6.421589012757875,0.26875,309.3964648017435,False,216400,41740,258140
4631,5,44,56,47.43431036392017,0.15625,189.94430493397644,True,219520,62610,282130
4632,5,44,57,27.7032954766645,0.15625,23.36304266541784,False,222640,62610,285250
4633,5,44,58,19.69966070084056,0.15625,136.77651418518786,False,225760,62610,288370
4634,5,44,59,27.7032954766645,0.15625,212.33433138795343,False,228880,62610,291490
4635,5,44,60,27.7032954766645,0.15625,122.54077190369458,False,232000,62610,294610
4636,5,44,61,17.145959140911383,0.15625,397.8321144227127,False,235120,62610,297730
4637,5,44,62,27.7032954766645,0.15625,88.34166423822847,False,238240,62610,300850
4638,5,44,63,12.664778232965617,0.15625,13.483977544272095,False,241360,62610,303970
4639,5,44,64,25.102559621705616,0.15625,90.62406688762808,False,244480,62610,307090
4640,5,44,65,27.7032954766645,0.15625,121.90361889430848,False,247600,62610,310210
4641,5,44,66,19.500411337223987,0.15625,196.7849005219147,False,250720,62610,313330
4642,5,44,67,24.36637546861469,0.15625,134.29752994578044,False,253840,62610,316450
4643,5,44,68,27.7032954766645,0.15625,2.18612594348338,False,256960,62610,319570
4644,5,44,69,27.7032954766645,0.15625,22.136911129883373,False,260080,62610,322690
4645,5,44,70,27.7032954766645,0.15625,14.87491178421995,False,263200,62610,325810
4646,5,44,71,27.7032954766645,0.15625,20.386540980567062,False,266320,62610,328930
4647,5,44,72,27.7032954766645,0.15625,107.54500167982414,False,269440,62610,332050
4648,5,44,73,31.10331248876481,0.15625,61.56635495810391,False,272560,62610,335170
4649,5,44,74,31.862128950568728,0.15625,30.63046505370141,False,275680,62610,338290
4650,5,44,75,34.68049968287134,0.15625,52.36437602913509,False,278800,62610,341410
4651,5,44,76,33.60559778224191,0.15625,87.40651173804451,False,281920,62610,344530
4652,5,44,77,31.90328457296971,0.15625,35.07396837297784,False,285040,62610,347650
4653,5,44,78,3.675925734738958,0.15625,153.6642455123144,False,288160,62610,350770
4654,5,44,79,10.723357361255186,0.15625,21.626771376207763,True,291280,83480,374760
4655,5,44,80,8.392628912732263,0.15625,145.14669908588215,False,294400,83480,377880
4656,5,44,81,37.7812437345984,0.15625,51.78737488714663,False,297520,83480,381000
4657,5,44,82,25.02060134214177,0.15625,29.234057488353223,False,300640,83480,384120
4658,5,44,83,37.40079825400894,0.15625,2.229342876129538,False,303760,83480,387240
4659,5,44,84,32.47332119925536,0.15625,46.46063244317227,False,306880,83480,390360
4660,5,44,85,38.15372393048613,0.15625,5.210193054315118,False,310000,83480,393480
4661,5,44,86,30.07967528784411,0.15625,15.068938671958971,False,313120,83480,396600
4662,5,44,87,31.657043685242165,0.15625,17.516209959409018,False,316240,83480,399720
4663,5,44,88,34.54727176954922,0.15625,17.718336817271773,False,319360,83480,402840
4664,5,44,89,35.74063261779054,0.15625,32.27274778766303,False,322480,83480,405960
4665,5,44,90,37.08383273527872,0.15625,18.675495474493196,False,325600,83480,409080
4666,5,44,91,30.67809996991693,0.15625,17.00829382764079,False,328720,83480,412200
4667,5,44,92,31.1583183711216,0.15625,25.36534151242173,False,331840,83480,415320
4668,5,44,93,19.16372781216001,0.15625,34.308319483663354,False,334960,83480,418440
4669,5,44,94,29.40020536346089,0.15625,29.890928914786407,False,338080,83480,421560
4670,5,44,95,33.63665793436346,0.15625,61.60183776809324,False,341200,83480,424680
4671,5,44,96,32.27548561351632,0.15625,29.52162796451493,False,344320,83480,427800
4672,5,44,97,30.18990170238194,0.15625,8.912245954159786,False,347440,83480,430920
4673,5,44,98,38.578770951625344,0.15625,47.628062693336354,False,350560,83480,434040
4674,5,44,99,31.50062324351772,0.15625,34.89841272877667,False,353680,83480,437160
4675,5,44,100,37.92774602450629,0.15625,24.04676325637566,False,356800,83480,440280
4676,5,44,101,37.893341151591855,0.15625,21.557822947958023,False,359920,83480,443400
4677,5,44,102,30.102704157209995,0.15625,31.903082582829317,False,363040,83480,446520
4678,5,44,103,24.11324642733728,0.15625,56.80874636345936,False,366160,83480,449640
4679,5,44,104,36.45255347044655,0.15625,30.135466037494147,True,369280,104350,473630
4680,5,44,105,30.35412307282574,0.15625,42.43074146461219,False,372400,104350,476750
4681,5,44,106,32.275465672372455,0.15625,41.93042426573852,False,375520,104350,479870
4682,5,44,107,33.146635807933166,0.15625,9.29142537622826,False,378640,104350,482990
4683,5,44,108,30.353409125777308,0.15625,22.76899571988425,False,381760,104350,486110
4684,5,44,109,36.6896876552058,0.15625,55.110868098510096,False,384880,104350,489230
4685,5,44,110,36.21479112521787,0.15625,53.989415388127554,False,388000,104350,492350
4686,5,44,111,38.83561457254943,0.15625,23.58547043879028,False,391120,104350,495470
4687,5,44,112,35.710815604346784,0.15625,27.40103288149259,False,394240,104350,498590
4688,5,44,113,32.19346505402955,0.15625,79.79606181105763,False,397360,104350,501710
4689,5,44,114,34.14538277562061,0.15625,79.10245840427794,False,400480,104350,504830
4690,5,44,115,37.13000631317247,0.15625,77.86944059094236,False,403600,104350,507950
4691,5,44,116,33.46163265157197,0.15625,18.340406485919164,False,406720,104350,511070
4692,5,44,117,26.217757570571017,0.15625,37.11004203251024,False,409840,104350,514190
4693,5,44,118,38.964940174444045,0.15625,30.54640128138534,False,412960,104350,517310
4694,5,44,119,41.80769470906848,0.15625,77.50656785915899,False,416080,104350,520430
4695,5,44,120,35.069096071848136,0.15625,95.34547461776086,False,419200,104350,523550
4696,5,44,121,-16.68569618346327,0.15625,168.59457666756794,False,422320,104350,526670
4697,5,44,122,29.1316801582805,0.15625,108.4752499571129,False,425440,104350,529790
4698,5,44,123,30.381982819596043,0.15625,81.56851744259926,False,428560,104350,532910
4699,5,44,124,38.29532155045323,0.15625,98.14187801580267,False,431680,104350,536030
4700,5,44,125,31.471256982681357,0.15625,39.99812330091511,False,434800,104350,539150
4701,5,44,126,40.47633209829867,0.94375,1045.6336509217656,True,453660,136470,590130
4702,5,44,127,12.803751734831796,0.94375,498.0076381020252,False,472520,136470,608990
4703,5,44,128,20.1830236856828,0.94375,281.02613983395025,False,491380,136470,627850
4704,5,44,129,41.87300637405063,0.94375,749.7865827099461,False,510240,136470,646710
4705,5,44,130,-12.945865979820354,0.94375,1782.3546892207887,False,529100,136470,665570
4706,5,44,131,170.75233491152173,0.60625,1100.3351632995902,True,541220,166340,707560
4707,5,44,132,2.0892894836581903,0.60625,1564.624759360208,False,553340,166340,719680
4708,5,44,133,-6.463115439830249,0.60625,3098.615583754296,False,565460,166340,731800
4709,5,44,134,12.875455685633856,0.60625,1813.6718008547127,False,577580,166340,743920
4710,5,44,135,127.11844555229386,0.60625,2593.6853457318107,False,589700,166340,756040
4711,5,44,136,80.72320856765366,0.60625,2562.7524002010528,False,601820,166340,768160
4712,5,44,137,102.2340165698932,0.60625,2231.132163109346,False,613940,166340,780280
4713,5,44,138,113.71484249788762,0.60625,2506.600153500036,False,626060,166340,792400
4714,5,44,139,199.7118411071829,0.60625,2073.590696724341,False,638180,166340,804520
4715,5,44,140,-26.83824746968339,0.60625,2653.3866641761124,False,650300,166340,816640
4716,5,44,141,222.4282201098076,0.60625,1117.845824725903,False,662420,166340,828760
4717,5,44,142,244.2759463383781,0.49375,909.5791584249793,True,672280,189460,861740
4718,5,44,143,148.1790084195364,0.49375,1873.0734576189964,True,682140,212580,894720
4719,5,44,144,178.94742476816083,0.49375,2988.939002966994,False,692000,212580,904580
4720,5,44,145,-48.00717508839813,0.49375,2090.503789313192,False,701860,212580,914440
4721,5,44,146,232.84213010089871,0.49375,1937.7538028307613,False,711720,212580,924300
4722,5,44,147,33.536695400346574,0.49375,1632.1608275973135,False,721580,212580,934160
4723,5,44,148,246.78234884207512,0.49375,2501.8994924345798,False,731440,212580,944020
4724,5,44,149,193.7461875653294,0.49375,1874.1426712534987,False,741300,212580,953880
4725,5,44,150,188.17507243465303,0.49375,763.5581405214923,False,751160,212580,963740
4726,5,44,151,201.5705287583692,0.94375,4687.813615212845,True,770020,244700,1014720
4727,5,45,1,19.96316324475829,0.26875,273.5373251038577,True,5360,20870,26230
4728,5,45,2,9.61150465714818,0.26875,259.6549593207272,False,10720,20870,31590
4729,5,45,3,-9.85872027311567,0.26875,268.68186628106287,False,16080,20870,36950
4730,5,45,4,9.6142289481817,0.26875,214.66491413592567,False,21440,20870,42310
4731,5,45,5,10.307594521608111,0.26875,237.71677052004983,False,26800,20870,47670
4732,5,45,6,9.6142289481817,0.26875,255.9000135482363,False,32160,20870,53030
4733,5,45,7,17.010247414372884,0.26875,266.53474720340694,False,37520,20870,58390
4734,5,45,8,43.19816597953134,0.26875,217.87867007537488,False,42880,20870,63750
4735,5,45,9,24.45683312046028,0.26875,219.74024380377045,False,48240,20870,69110
4736,5,45,10,9.6142289481817,0.26875,145.4053420875397,False,53600,20870,74470
4737,5,45,11,22.06054283688199,0.26875,89.98917836331178,False,58960,20870,79830
4738,5,45,12,-21.90540205931216,0.26875,207.08370170562145,False,64320,20870,85190
4739,5,45,13,13.217596539832527,0.26875,420.9447134418471,False,69680,20870,90550
4740,5,45,14,23.1839332620998,0.26875,314.0434156367863,True,75040,41740,116780
4741,5,45,15,27.996944451166723,0.26875,116.33838541709147,False,80400,41740,122140
4742,5,45,16,26.03723169866793,0.26875,238.4066592862185,False,85760,41740,127500
4743,5,45,17,-15.871054080344546,0.26875,341.3355161873555,False,91120,41740,132860
4744,5,45,18,19.2651813007926,0.26875,203.43665762176937,False,96480,41740,138220
4745,5,45,19,22.27841299929478,0.26875,202.3876107696976,False,101840,41740,143580
4746,5,45,20,38.66754006292884,0.26875,334.5548306935499,False,107200,41740,148940
4747,5,45,21,24.61566669160824,0.26875,184.278065456496,False,112560,41740,154300
4748,5,45,22,19.697382047737364,0.26875,61.91799606385308,False,117920,41740,159660
4749,5,45,23,32.54507112659909,0.26875,42.05022672472036,False,123280,41740,165020
4750,5,45,24,39.15192819332671,0.26875,87.42463212569605,False,128640,41740,170380
4751,5,45,25,-14.55208402280682,0.26875,126.7305028953504,False,134000,41740,175740
4752,5,45,26,23.42547823740685,0.26875,166.34359454275324,False,139360,41740,181100
4753,5,45,27,9.6142289481817,0.26875,82.10715798181033,False,144720,41740,186460
4754,5,45,28,28.410620588724534,0.26875,271.86881090310806,False,150080,41740,191820
4755,5,45,29,27.11957565591941,0.26875,227.0134000304027,True,155440,62610,218050
4756,5,45,30,35.95153961319572,0.26875,308.0443013662121,False,160800,62610,223410
4757,5,45,31,30.33919537470681,0.26875,252.9242777824736,False,166160,62610,228770
4758,5,45,32,29.025981174847225,0.26875,232.69834631261077,False,171520,62610,234130
4759,5,45,33,37.894798272912325,0.26875,375.5470989643287,False,176880,62610,239490
4760,5,45,34,-15.164231925404293,0.26875,368.53016257966266,False,182240,62610,244850
4761,5,45,35,27.7032954766645,0.26875,292.4336952159955,False,187600,62610,250210
4762,5,45,36,-22.158271039750588,0.26875,283.78920126346304,False,192960,62610,255570
4763,5,45,37,77.49321916187397,0.26875,382.15745381946,False,198320,62610,260930
4764,5,45,38,46.978273504565706,0.26875,277.20196963485057,False,203680,62610,266290
4765,5,45,39,82.04357000719371,0.26875,269.61143633929464,False,209040,62610,271650
4766,5,45,40,21.797578783603235,0.26875,100.26058499205811,False,214400,62610,277010
4767,5,45,41,61.177611858962905,0.26875,319.60712813462544,False,219760,62610,282370
4768,5,45,42,16.283179657393426,0.26875,360.74588717273633,False,225120,62610,287730
4769,5,45,43,79.13233107953144,0.26875,349.7670720438181,False,230480,62610,293090
4770,5,45,44,148.58537530167132,0.26875,286.95874806791323,False,235840,62610,298450
4771,5,45,45,78.20190473274562,0.26875,341.1293302477724,False,241200,62610,303810
4772,5,45,46,156.12250718584616,0.26875,452.4612351412869,False,246560,62610,309170
4773,5,45,47,113.25667520593068,0.26875,295.1002192925281,False,251920,62610,314530
4774,5,45,48,107.5358393706957,0.26875,304.8334999464741,False,257280,62610,319890
4775,5,45,49,104.5412310738941,0.26875,496.75986884131726,False,262640,62610,325250
4776,5,45,50,29.943498332858372,0.94375,3373.834077780833,True,281500,94730,376230
4777,5,45,51,123.15166827452272,0.94375,4123.798514699764,False,300360,94730,395090
4778,5,45,52,19.86305838071816,0.94375,8629.32140612431,False,319220,94730,413950
4779,5,45,53,222.72431671643216,0.94375,8140.003346377588,False,338080,94730,432810
4780,5,45,54,34.30263008516852,0.94375,8622.210281761258,False,356940,94730,451670
4781,5,45,55,232.1276912806955,0.94375,8119.959493581254,False,375800,94730,470530
4782,5,45,56,129.62985859505636,0.94375,6957.833812308835,False,394660,94730,489390
4783,5,45,57,215.2357640690049,0.94375,3014.738283718246,False,413520,94730,508250
4784,5,45,58,237.4444488904045,0.94375,8348.623886410604,True,432380,126850,559230
4785,5,45,59,192.98583680330063,0.94375,7031.577668811811,False,451240,126850,578090
4786,5,45,60,224.9012198082267,0.94375,5478.1833270275465,False,470100,126850,596950
4787,5,45,61,41.44747204690826,0.94375,5199.79625316871,False,488960,126850,615810
4788,5,45,62,208.4460578526329,0.94375,5287.810421395104,False,507820,126850,634670
4789,5,45,63,297.95126796589733,0.94375,5942.8893114445855,False,526680,126850,653530
4790,5,45,64,274.23155947842343,0.94375,4656.194994396296,False,545540,126850,672390
4791,5,45,65,240.0593344140801,0.94375,4497.638387549348,False,564400,126850,691250
4792,5,45,66,267.1189511652909,0.94375,4223.184130438899,False,583260,126850,710110
4793,5,45,67,257.0703656067968,0.49375,466.4073992114367,True,593120,149970,743090
4794,5,45,68,270.5830840968744,0.71875,2650.463742151621,True,607480,179840,787320
4795,5,45,69,272.0111788485506,0.94375,5787.921012448232,True,626340,211960,838300
4796,5,45,70,338.6281101613275,0.94375,11000.954281333716,False,645200,211960,857160
4797,5,45,71,60.26402561304546,0.94375,11569.911742253364,False,664060,211960,876020
4798,5,45,72,281.2783153867575,0.94375,11132.917967347716,False,682920,211960,894880
4799,5,45,73,-23.05547408856129,0.94375,11512.171603926356,False,701780,211960,913740
4800,5,45,74,299.5306699012593,0.94375,8877.400498436586,False,720640,211960,932600
4801,5,45,75,236.3252842180073,0.94375,12156.988447438254,False,739500,211960,951460
4802,5,45,76,277.9881923307412,0.94375,9460.785105394732,False,758360,211960,970320
4803,5,45,77,227.3389103651936,0.94375,6772.919599420838,False,777220,211960,989180
4804,5,45,78,238.47222618669736,0.49375,1557.4592512345084,True,787080,235080,1022160
4805,5,46,1,110.66490455841776,0.49375,687.3428578500706,True,9860,23120,32980
4806,5,46,2,27.7032954766645,0.49375,883.1478018185568,False,19720,23120,42840
4807,5,46,3,-11.984275382850551,0.49375,623.9087347905745,False,29580,23120,52700
4808,5,46,4,9.018172247767238,0.49375,385.8088271418598,False,39440,23120,62560
4809,5,46,5,-28.394198702631503,0.49375,561.5367978477709,False,49300,23120,72420
4810,5,46,6,4.057987435610386,0.49375,617.2551357916709,False,59160,23120,82280
4811,5,46,7,12.050343125699616,0.49375,195.0394770499329,False,69020,23120,92140
4812,5,46,8,7.735806875266992,0.49375,272.7071769394436,False,78880,23120,102000
4813,5,46,9,25.111586425324063,0.38125,475.1261814799594,True,86500,46240,132740
4814,5,46,10,-2.421510396435656,0.38125,176.47734407075558,False,94120,46240,140360
4815,5,46,11,33.38393857192107,0.38125,341.4482132073984,False,101740,46240,147980
4816,5,46,12,-28.44914202125496,0.38125,262.5259208559009,False,109360,46240,155600
4817,5,46,13,-14.76136847416718,0.38125,340.01355159317046,False,116980,46240,163220
4818,5,46,14,27.7032954766645,0.38125,411.1029381904647,False,124600,46240,170840
4819,5,46,15,11.37738192770222,0.38125,234.8227018348805,False,132220,46240,178460
4820,5,46,16,-17.045803769519846,0.38125,333.00176474558555,False,139840,46240,186080
4821,5,46,17,16.200706350707357,0.38125,391.8259347962767,False,147460,46240,193700
4822,5,46,18,-3.236125470855652,0.38125,324.9400796520566,False,155080,46240,201320
4823,5,46,19,21.02410440596401,0.38125,373.3634937534852,False,162700,46240,208940
4824,5,46,20,11.75199140934096,0.38125,352.3131672254788,False,170320,46240,216560
4825,5,46,21,-13.637171278947672,0.38125,420.8178527411181,False,177940,46240,224180
4826,5,46,22,99.41462959498048,0.38125,327.1112832996884,False,185560,46240,231800
4827,5,46,23,-11.167513217830283,0.38125,391.3313194003432,False,193180,46240,239420
4828,5,46,24,13.182734834917856,0.38125,403.91273014823656,False,200800,46240,247040
4829,5,46,25,24.624391265963133,0.38125,328.2734905300259,False,208420,46240,254660
4830,5,46,26,19.69707002553272,0.38125,619.9858482244679,False,216040,46240,262280
4831,5,46,27,106.7839495009783,0.83125,2164.367740296766,True,232660,78360,311020
4832,5,46,28,119.2521442250076,0.26875,475.9272427201933,True,238020,99230,337250
4833,5,46,29,4.253851556051379,0.26875,332.1004669877005,False,243380,99230,342610
4834,5,46,30,117.22057331819924,0.26875,247.91019679851016,False,248740,99230,347970
4835,5,46,31,195.4521542297828,0.26875,570.3481308859643,False,254100,99230,353330
4836,5,46,32,259.2920806113264,0.26875,509.3782835325884,False,259460,99230,358690
4837,5,46,33,-99.71256088675646,0.26875,757.9371964676495,False,264820,99230,364050
4838,5,46,34,36.75659800702106,0.26875,647.2033671152698,False,270180,99230,369410
4839,5,46,35,13.141975390552592,0.26875,739.7782050946995,False,275540,99230,374770
4840,5,46,36,137.98572097427285,0.26875,343.62480764129,False,280900,99230,380130
4841,5,46,37,62.92923310545293,0.26875,309.8722649027866,False,286260,99230,385490
4842,5,46,38,-26.68266764438809,0.26875,303.3431430355182,False,291620,99230,390850
4843,5,46,39,161.2734850031179,0.26875,503.2476224636324,False,296980,99230,396210
4844,5,46,40,54.96375326949497,0.26875,386.6666306401085,False,302340,99230,401570
4845,5,46,41,74.68472133896277,0.26875,483.811966363117,False,307700,99230,406930
4846,5,46,42,21.593720493834702,0.26875,471.4763594044463,False,313060,99230,412290
4847,5,46,43,145.41264603349643,0.26875,729.5573697804202,False,318420,99230,417650
4848,5,46,44,196.0888281197097,0.83125,4284.062926055741,True,335040,131350,466390
4849,5,46,45,142.29954570699869,0.83125,3244.9240759441477,False,351660,131350,483010
4850,5,46,46,201.9800253926872,0.83125,2583.1632566985027,False,368280,131350,499630
4851,5,46,47,190.200827422934,0.83125,2254.4669228621087,False,384900,131350,516250
4852,5,46,48,188.4558674742241,0.83125,2915.0319636656304,False,401520,131350,532870
4853,5,46,49,306.3233016493264,0.83125,4183.838951558724,False,418140,131350,549490
4854,5,46,50,48.76002906816058,0.83125,2186.7279928206444,False,434760,131350,566110
4855,5,46,51,255.67991291002568,0.83125,2854.221319951403,False,451380,131350,582730
4856,5,46,52,252.1878330948005,0.83125,3144.9364177491743,False,468000,131350,599350
4857,5,46,53,245.22138760257357,0.83125,3830.218567447394,False,484620,131350,615970
4858,5,46,54,153.26316230617053,0.83125,6482.258205357597,False,501240,131350,632590
4859,5,46,55,119.24130507889876,0.83125,3897.801421581885,True,517860,163470,681330
4860,5,46,56,299.6457229060698,0.83125,1870.0526642441048,False,534480,163470,697950
4861,5,46,57,169.75060427474824,0.83125,7584.081243213038,False,551100,163470,714570
4862,5,46,58,265.22475949401223,0.71875,1851.3654395568424,True,565460,193340,758800
4863,5,46,59,128.12582747648844,0.71875,2321.837244785472,False,579820,193340,773160
4864,5,46,60,244.94916092221047,0.71875,1131.8340186211312,False,594180,193340,787520
4865,5,46,61,109.26881059464284,0.71875,1238.7737563418254,False,608540,193340,801880
4866,5,46,62,267.24705251024415,0.71875,4089.632765919972,False,622900,193340,816240
4867,5,46,63,198.50023192025708,0.71875,3149.7413479015304,False,637260,193340,830600
4868,5,46,64,307.0336245611329,0.71875,5364.729923249071,False,651620,193340,844960
4869,5,46,65,323.9802700587782,0.60625,2602.3091757734205,True,663740,223210,886950
4870,5,46,66,273.673297938456,0.60625,3907.054175351072,False,675860,223210,899070
4871,5,46,67,182.15878064612588,0.60625,2934.31368152758,False,687980,223210,911190
4872,5,46,68,145.84534888176591,0.60625,2484.68321761039,False,700100,223210,923310
4873,5,46,69,168.7348992535065,0.60625,3090.9495301118177,False,712220,223210,935430
4874,5,46,70,129.75288830724702,0.60625,1975.3843782737376,False,724340,223210,947550
4875,5,46,71,59.95889729849729,0.60625,1741.9575110018038,False,736460,223210,959670
4876,5,46,72,263.25797059517174,0.71875,2483.0976721779875,True,750820,253080,1003900
4877,5,47,1,-19.950340499527396,0.49375,266.35778628580283,True,9860,23120,32980
4878,5,47,2,-20.281968572663384,0.49375,328.0233842300208,False,19720,23120,42840
4879,5,47,3,13.042336097783677,0.49375,437.8741021532612,False,29580,23120,52700
4880,5,47,4,-144.66048689178663,0.49375,466.26513658230425,False,39440,23120,62560
4881,5,47,5,26.145147110691383,0.49375,289.23249256257867,False,49300,23120,72420
4882,5,47,6,34.23862409752737,0.49375,769.0978259070484,False,59160,23120,82280
4883,5,47,7,6.981730501578236,0.49375,463.7757046963648,False,69020,23120,92140
4884,5,47,8,-18.655527220043123,0.49375,346.5599786295004,False,78880,23120,102000
4885,5,47,9,86.14675614322041,0.49375,1080.372143895382,False,88740,23120,111860
4886,5,47,10,2.177775004282374,0.49375,652.5058050343531,True,98600,46240,144840
4887,5,47,11,-42.16017212812525,0.49375,593.1798186760562,False,108460,46240,154700
4888,5,47,12,1.335987235686454,0.49375,383.1473936108219,False,118320,46240,164560
4889,5,47,13,13.577555949212703,0.49375,274.46690026427706,False,128180,46240,174420
4890,5,47,14,15.61873950728734,0.49375,392.76708419322046,False,138040,46240,184280
4891,5,47,15,-8.4458308773408,0.49375,421.9873974131576,False,147900,46240,194140
4892,5,47,16,13.169260303754651,0.49375,232.7929978549984,False,157760,46240,204000
4893,5,47,17,9.6142289481817,0.49375,134.31142055173328,False,167620,46240,213860
4894,5,47,18,9.6142289481817,0.26875,168.7662801744575,True,172980,67110,240090
4895,5,47,19,29.27098621560601,0.26875,204.9696246058624,False,178340,67110,245450
4896,5,47,20,30.50171901284953,0.26875,270.98613798195265,False,183700,67110,250810
4897,5,47,21,29.06691459752144,0.26875,324.6809440306459,False,189060,67110,256170
4898,5,47,22,13.79716791568437,0.26875,393.6228775092126,False,194420,67110,261530
4899,5,47,23,46.70166493752936,0.26875,284.12471531778294,False,199780,67110,266890
4900,5,47,24,27.7032954766645,0.26875,407.1118975278272,False,205140,67110,272250
4901,5,47,25,14.931315052679532,0.26875,202.2216367042377,False,210500,67110,277610
4902,5,47,26,24.86929423543316,0.26875,291.37909065753985,False,215860,67110,282970
4903,5,47,27,47.374566629874735,0.26875,220.20441548117827,False,221220,67110,288330
4904,5,47,28,27.7032954766645,0.26875,315.8980875247209,False,226580,67110,293690
4905,5,47,29,26.953862623291247,0.26875,347.2115906285185,False,231940,67110,299050
4906,5,47,30,23.792178777890825,0.26875,126.56135235192352,False,237300,67110,304410
4907,5,47,31,20.232366197841703,0.26875,245.95236327499012,True,242660,87980,330640
4908,5,47,32,37.329115185244845,0.26875,197.9486496079099,False,248020,87980,336000
4909,5,47,33,16.564648126368926,0.26875,351.0786722975769,False,253380,87980,341360
4910,5,47,34,40.45798030303217,0.26875,275.5572124219464,False,258740,87980,346720
4911,5,47,35,9.6142289481817,0.26875,335.09198242718065,False,264100,87980,352080
4912,5,47,36,9.980060428160323,0.26875,164.31346163879667,False,269460,87980,357440
4913,5,47,37,11.500879939426904,0.26875,136.5779648673843,False,274820,87980,362800
4914,5,47,38,-24.698586935960144,0.26875,382.62446017418887,False,280180,87980,368160
4915,5,47,39,12.395544696333337,0.26875,359.02995686113195,False,285540,87980,373520
4916,5,47,40,33.37903386854844,0.26875,425.4549185644904,False,290900,87980,378880
4917,5,47,41,61.843885688254616,0.26875,438.298387900621,False,296260,87980,384240
4918,5,47,42,157.50811737196747,0.26875,295.99826578318306,False,301620,87980,389600
4919,5,47,43,52.95430492232664,0.26875,399.1710216325338,False,306980,87980,394960
4920,5,47,44,183.8406902356892,0.26875,231.89456893432697,False,312340,87980,400320
4921,5,47,45,112.98016474697909,0.49375,843.8459709461364,True,322200,111100,433300
4922,5,47,46,179.28264678639778,0.49375,1619.8181206588536,False,332060,111100,443160
4923,5,47,47,128.04079389871112,0.49375,832.4270433196576,False,341920,111100,453020
4924,5,47,48,171.0523858763691,0.49375,871.4748126697416,False,351780,111100,462880
4925,5,47,49,146.76000207086517,0.49375,1036.7746145226922,False,361640,111100,472740
4926,5,47,50,197.6952233813307,0.49375,855.8548071195067,False,371500,111100,482600
4927,5,47,51,182.1917515807021,0.49375,1364.9543936174346,False,381360,111100,492460
4928,5,47,52,194.5558536363316,0.49375,1956.7887764418808,False,391220,111100,502320
4929,5,47,53,198.92004665367625,0.94375,4861.910494622843,True,410080,143220,553300
4930,5,47,54,173.51701046219256,0.94375,4497.717896883065,False,428940,143220,572160
4931,5,47,55,140.53291983563977,0.94375,4843.058917440561,False,447800,143220,591020
4932,5,47,56,189.84819632814333,0.94375,4870.519393096752,False,466660,143220,609880
4933,5,47,57,220.1278673819076,0.94375,4194.487947519292,False,485520,143220,628740
4934,5,47,58,193.3330998744065,0.94375,4399.679298191424,False,504380,143220,647600
4935,5,47,59,69.66159405112731,0.94375,3856.753412008357,False,523240,143220,666460
4936,5,47,60,166.61405364068273,0.83125,2648.2914923230487,True,539860,175340,715200
4937,5,47,61,25.77836403539204,0.83125,5241.417881052867,False,556480,175340,731820
4938,5,47,62,104.5201288589354,0.83125,3622.9252614312472,False,573100,175340,748440
4939,5,47,63,250.0769853695846,0.83125,4050.094363505306,False,589720,175340,765060
4940,5,47,64,117.23547143352134,0.83125,4975.891651931039,False,606340,175340,781680
4941,5,47,65,230.12533483469264,0.83125,2349.042798770536,False,622960,175340,798300
4942,5,47,66,48.65951961008152,0.83125,3507.1487242047383,False,639580,175340,814920
4943,5,47,67,197.92721335136167,0.83125,2652.574520077719,False,656200,175340,831540
4944,5,47,68,241.11666845071736,0.83125,2846.345363586842,False,672820,175340,848160
4945,5,47,69,91.10446892815824,0.83125,3278.557077743263,False,689440,175340,864780
4946,5,47,70,263.2308780989744,0.83125,6122.795786618765,False,706060,175340,881400
4947,5,47,71,321.707346250828,0.83125,4095.3144551241385,True,722680,207460,930140
4948,5,47,72,238.06084351233903,0.94375,7745.645233333887,True,741540,239580,981120
4949,5,47,73,14.931315052679532,0.94375,7933.732034920717,False,760400,239580,999980
4950,5,47,74,252.161803240796,0.94375,9041.510983429638,False,779260,239580,1018840
4951,5,48,1,-28.641699896772103,0.26875,256.33278569814064,True,5360,20870,26230
4952,5,48,2,-28.382777718084878,0.26875,236.7242632210284,False,10720,20870,31590
4953,5,48,3,13.20248615671547,0.26875,163.10934831203508,False,16080,20870,36950
4954,5,48,4,-26.52398720957188,0.26875,316.6435888003592,False,21440,20870,42310
4955,5,48,5,-29.926717163423547,0.26875,346.7644992126629,False,26800,20870,47670
4956,5,48,6,0.5561902865760977,0.26875,382.79040184669736,False,32160,20870,53030
4957,5,48,7,3.1001448837223635,0.26875,230.0800366103428,False,37520,20870,58390
