,N,seed,n_gen,n_eval,score,time
1040,50,5,21,9,0.3948774642727125,3.499187707901001
1041,40,5,21,9,0.39526902345129095,3.120551586151123
1042,30,5,21,9,0.3959257853940526,2.8903744220733643
1043,20,5,21,9,0.3941115288476867,2.571274995803833
1044,10,5,21,9,0.3947451817035329,1.9068613052368164
1045,50,5,21,10,0.2131522324877412,5.004030227661133
1046,40,5,21,10,0.2133333386810842,4.535046100616455
1047,30,5,21,10,0.21429471566799066,4.0289342403411865
1048,20,5,21,10,0.39661132129392707,3.47625732421875
1049,10,5,21,10,0.21248549088558438,2.4608986377716064
1050,50,5,22,1,0.5055228460603232,5.345196723937988
1051,40,5,22,1,0.5081055139281022,4.824620485305786
1052,30,5,22,1,0.5097588462811435,4.5523717403411865
1053,20,5,22,1,0.5091096688708694,4.1254799365997314
1054,10,5,22,1,0.508356106387197,3.2085866928100586
1055,50,5,22,2,0.44414478620333014,5.791997194290161
1056,40,5,22,2,0.4441453495894166,5.335102558135986
1057,30,5,22,2,0.44746491538181965,4.771085023880005
1058,20,5,22,2,0.4441025913345023,4.4088053703308105
1059,10,5,22,2,0.4557211030795003,4.606580972671509
1060,50,5,22,3,0.4907058123433937,5.565182209014893
1061,40,5,22,3,0.48815541813817553,4.935623407363892
1062,30,5,22,3,0.49148232222049965,4.509235620498657
1063,20,5,22,3,0.48764811482034953,4.164403915405273
1064,10,5,22,3,0.4949287393553335,3.6048762798309326
1065,50,5,22,4,0.4976864627362398,4.991332054138184
1066,40,5,22,4,0.5004274589713289,4.537241458892822
1067,30,5,22,4,0.5020374508852197,4.329456567764282
1068,20,5,22,4,0.5009447244084675,4.035608530044556
1069,10,5,22,4,0.5001169471935873,3.007524013519287
1070,50,5,22,5,0.5089244637347963,5.143353700637817
1071,40,5,22,5,0.5108053416499261,4.582451581954956
1072,30,5,22,5,0.5112203739024969,4.257054567337036
1073,20,5,22,5,0.5117335578133684,3.815920829772949
1074,10,5,22,5,0.5112001071831807,4.217766761779785
1075,50,5,22,6,0.5028394881000751,3.7781975269317627
1076,40,5,22,6,0.5028722977088611,3.3145713806152344
1077,30,5,22,6,0.5036799638618369,2.8510637283325195
1078,20,5,22,6,0.502698335746373,2.4475455284118652
1079,10,5,22,6,0.5020009683924841,1.6128685474395752
1080,50,5,22,7,0.4893591080807228,4.551771640777588
1081,40,5,22,7,0.4891043207297241,4.106386661529541
1082,30,5,22,7,0.48941921054910426,3.733793258666992
1083,20,5,22,7,0.49013202244327353,3.383831024169922
1084,10,5,22,7,0.4905995758415857,2.270979404449463
1085,50,5,22,8,0.4808150006784933,3.227252244949341
1086,40,5,22,8,0.47826283597479824,2.816359043121338
1087,30,5,22,8,0.4813327016759775,2.382722854614258
1088,20,5,22,8,0.47997535378990824,2.0924811363220215
1089,10,5,22,8,0.48096697734055405,2.064127206802368
1090,50,5,22,9,0.4674149183399552,4.7301414012908936
1091,40,5,22,9,0.47120764548198546,4.287128925323486
1092,30,5,22,9,0.4726387472652878,4.057649374008179
1093,20,5,22,9,0.47144680505033226,3.7277774810791016
1094,10,5,22,9,0.47246735931513195,2.56697154045105
1095,50,5,22,10,0.49748060207429096,4.045024633407593
1096,40,5,22,10,0.4973442469582242,3.6609833240509033
1097,30,5,22,10,0.4984034282389404,3.2090389728546143
1098,20,5,22,10,0.495243630357225,2.901001453399658
1099,10,5,22,10,0.4969614525268008,1.9136450290679932
1100,50,5,23,1,0.47395741201394914,6.293383359909058
1101,40,5,23,1,0.47416759318613627,5.709208250045776
1102,30,5,23,1,0.4714260337231405,5.418781757354736
1103,20,5,23,1,0.470978094401546,5.01605749130249
1104,10,5,23,1,0.4809624144610992,4.963131427764893
1105,50,5,23,2,0.4927733336713889,6.830665349960327
1106,40,5,23,2,0.4925093937458296,6.402277708053589
1107,30,5,23,2,0.49071156784817693,5.816683769226074
1108,20,5,23,2,0.4896989544437192,5.352887392044067
1109,10,5,23,2,0.49923835446378684,4.833341836929321
1110,50,5,23,3,0.4986638323956285,4.211662292480469
1111,40,5,23,3,0.49844633282450357,3.8349413871765137
1112,30,5,23,3,0.49809678576798705,3.7548558712005615
1113,20,5,23,3,0.4972522426657077,3.127751111984253
1114,10,5,23,3,0.4991509295228308,2.184828758239746
1115,50,5,23,4,0.4714000081722075,7.131347894668579
1116,40,5,23,4,0.47078330562703596,6.478134870529175
1117,30,5,23,4,0.469796620326424,5.95872688293457
1118,20,5,23,4,0.46660633846530986,4.047086000442505
1119,10,5,23,4,0.4744891208588968,3.486861228942871
1120,50,5,23,5,0.21802682861699635,4.08311915397644
1121,40,5,23,5,0.21775042382714582,3.6255977153778076
1122,30,5,23,5,0.21838712224996903,3.251016139984131
1123,20,5,23,5,0.2172169475141132,2.9171299934387207
1124,10,5,23,5,0.21752431247127965,2.117969036102295
1125,50,5,23,6,0.49572623154793716,5.940863847732544
1126,40,5,23,6,0.49360033817056753,5.388614177703857
1127,30,5,23,6,0.4973537318180338,4.642104864120483
1128,20,5,23,6,0.49282511993904704,4.340582609176636
1129,10,5,23,6,0.500108888540602,3.7437734603881836
1130,50,5,23,7,0.4692383276739729,4.3574841022491455
1131,40,5,23,7,0.4730064621706275,3.9551830291748047
1132,30,5,23,7,0.47464926286312237,3.5310862064361572
1133,20,5,23,7,0.47233100612300993,3.167863130569458
1134,10,5,23,7,0.47458991485429847,2.405080795288086
1135,50,5,23,8,0.4448018215466561,4.4009644985198975
1136,40,5,23,8,0.4472493408915714,3.8057947158813477
1137,30,5,23,8,0.44229903201455123,3.3642120361328125
1138,20,5,23,8,0.44629493936118564,2.956430435180664
1139,10,5,23,8,0.44396430043032414,2.4735522270202637
1140,50,5,23,9,0.38479974620888724,3.4840850830078125
1141,40,5,23,9,0.3860954424270592,3.0223894119262695
1142,30,5,23,9,0.3876233815223178,2.627659559249878
1143,20,5,23,9,0.38428400677482094,2.2777280807495117
1144,10,5,23,9,0.38545424003185746,1.4785633087158203
1145,50,5,23,10,0.5136769013687915,5.6878416538238525
1146,40,5,23,10,0.5151025656618649,5.498960733413696
1147,30,5,23,10,0.5156239089345964,4.8162829875946045
1148,20,5,23,10,0.5152027178277959,4.342922210693359
1149,10,5,23,10,0.5175415878825004,3.9330461025238037
1150,50,5,24,1,0.5014398247598901,3.729048728942871
1151,40,5,24,1,0.49973540741894956,3.3274619579315186
1152,30,5,24,1,0.5031784360440972,2.774420976638794
1153,20,5,24,1,0.49993146594157084,1.8274927139282227
1154,10,5,24,1,0.501835557654649,1.6155776977539062
1155,50,5,24,2,0.3830237321457829,5.064936876296997
1156,40,5,24,2,0.38330094985081076,4.452875375747681
1157,30,5,24,2,0.38539809189245183,4.082725763320923
1158,20,5,24,2,0.3828929924689654,3.730555772781372
1159,10,5,24,2,0.38244291396023017,3.0785391330718994
1160,50,5,24,3,0.5005540529775647,6.4614105224609375
1161,40,5,24,3,0.5001161167352102,5.927408695220947
1162,30,5,24,3,0.49916779519585475,5.465280771255493
1163,20,5,24,3,0.49749521891375387,5.053997039794922
1164,10,5,24,3,0.5028888847821262,4.360329866409302
1165,50,5,24,4,0.5164205372948368,7.291730165481567
1166,40,5,24,4,0.5180462834352976,6.682913064956665
1167,30,5,24,4,0.5167891943031038,6.140162706375122
1168,20,5,24,4,0.51688140794379,5.4080023765563965
1169,10,5,24,4,0.5221078965142613,5.820037364959717
1170,50,5,24,5,0.5131434089095734,8.836940050125122
1171,40,5,24,5,0.5116935757165824,8.143461227416992
1172,30,5,24,5,0.5129856611502206,7.300683259963989
1173,20,5,24,5,0.5156589919434467,6.967191457748413
1174,10,5,24,5,0.5207550143864628,6.434068202972412
1175,50,5,24,6,0.5189493047180894,5.146763801574707
1176,40,5,24,6,0.5186623132210774,4.867629528045654
1177,30,5,24,6,0.5188073662926976,4.399707555770874
1178,20,5,24,6,0.5190837066278745,4.045525074005127
1179,10,5,24,6,0.5195766031797899,4.000943899154663
1180,50,5,24,7,0.5117095711109421,5.881228446960449
1181,40,5,24,7,0.5132346344667742,5.3872230052948
1182,30,5,24,7,0.5096836264434228,4.905350923538208
1183,20,5,24,7,0.513126067295447,4.527012348175049
1184,10,5,24,7,0.5127900892099859,4.135734558105469
1185,50,5,24,8,0.5053390497085402,6.8856751918792725
1186,40,5,24,8,0.504946266866129,6.5112998485565186
1187,30,5,24,8,0.5048039337624046,5.9673683643341064
1188,20,5,24,8,0.5028479556539063,5.351723670959473
1189,10,5,24,8,0.5069366377685599,3.875718832015991
1190,50,5,24,9,0.5166548571851238,5.928408145904541
1191,40,5,24,9,0.5199572903586309,5.285338401794434
1192,30,5,24,9,0.5199525640171084,4.9558470249176025
1193,20,5,24,9,0.5192008518273249,4.456241846084595
1194,10,5,24,9,0.5190514257079593,4.507953405380249
1195,50,5,24,10,0.5057516728230128,4.009886741638184
1196,40,5,24,10,0.5047729245809955,3.6366751194000244
1197,30,5,24,10,0.5077705785905589,3.2567789554595947
1198,20,5,24,10,0.5059862849323243,2.894770622253418
1199,10,5,24,10,0.50645570800377,2.1219749450683594
1200,50,5,25,1,0.3934567326529238,5.6954872608184814
1201,40,5,25,1,0.3952978070379295,5.24794340133667
1202,30,5,25,1,0.39600668805345673,4.98400616645813
1203,20,5,25,1,0.3945430041710798,4.474022150039673
1204,10,5,25,1,0.39560541641730573,5.083309173583984
1205,50,5,25,2,0.5189078240238423,5.706522464752197
1206,40,5,25,2,0.5200331609089365,4.94095253944397
1207,30,5,25,2,0.5207385363639838,4.699406385421753
1208,20,5,25,2,0.5203950788594455,4.444766044616699
1209,10,5,25,2,0.5209796336527238,3.9894185066223145
1210,50,5,25,3,0.5139446287243442,6.577158689498901
1211,40,5,25,3,0.5151954730981475,5.804564476013184
1212,30,5,25,3,0.5121955430011447,5.356122970581055
1213,20,5,25,3,0.5147377097155488,4.9469990730285645
1214,10,5,25,3,0.5148284146350265,3.7730648517608643
1215,50,5,25,4,0.3887442675043695,10.847192287445068
1216,40,5,25,4,0.38726388740678136,10.334226131439209
1217,30,5,25,4,0.38671361908347546,9.605405807495117
1218,20,5,25,4,0.3874326702851301,9.029097080230713
1219,10,5,25,4,0.3932534731377476,8.939773797988892
1220,50,5,25,5,0.3899038130294735,6.958963871002197
1221,40,5,25,5,0.3917369547447965,6.383821964263916
1222,30,5,25,5,0.3889791888916518,5.644625902175903
1223,20,5,25,5,0.3909811117154728,5.631016492843628
1224,10,5,25,5,0.3908211469277812,4.058385610580444
1225,50,5,25,6,0.3953971394063701,6.183849811553955
1226,40,5,25,6,0.3952359884254274,5.6584312915802
1227,30,5,25,6,0.395090655066767,5.411611080169678
1228,20,5,25,6,0.39569722028928345,5.0371294021606445
1229,10,5,25,6,0.3949947082158893,3.648066520690918
1230,50,5,25,7,0.5014625888489469,5.904265880584717
1231,40,5,25,7,0.5013890319498455,4.404623031616211
1232,30,5,25,7,0.5013060236251599,3.962449073791504
1233,20,5,25,7,0.5031299930698581,3.574141025543213
1234,10,5,25,7,0.5046549323505047,2.705280303955078
1235,50,5,25,8,0.5221131026325474,6.259545803070068
1236,40,5,25,8,0.5228122632442687,5.740538120269775
1237,30,5,25,8,0.5203460887995579,5.427550792694092
1238,20,5,25,8,0.523003568420611,5.30677604675293
1239,10,5,25,8,0.5230943904603297,4.985602378845215
1240,50,5,25,9,0.392433345763487,11.01642656326294
1241,40,5,25,9,0.3927008887568955,10.30959415435791
1242,30,5,25,9,0.39355517663936235,10.345353364944458
1243,20,5,25,9,0.39183282136618064,9.586843967437744
1244,10,5,25,9,0.3968446503160816,9.453852891921997
1245,50,5,25,10,0.5070448505506118,6.167691230773926
1246,40,5,25,10,0.5079076596307651,5.5530548095703125
1247,30,5,25,10,0.5060576904345429,5.5210487842559814
1248,20,5,25,10,0.5074871925688412,5.183833599090576
1249,10,5,25,10,0.5055499245682713,3.21968674659729
1250,50,5,26,1,0.5167395030342989,5.911342620849609
1251,40,5,26,1,0.5182720097286427,5.31718635559082
1252,30,5,26,1,0.5191489461479918,4.8095643520355225
1253,20,5,26,1,0.5190523892236125,4.183096170425415
1254,10,5,26,1,0.5192224629691236,4.374878406524658
1255,50,5,26,2,0.5203480243286845,11.115272760391235
1256,40,5,26,2,0.5216132523832405,10.492356300354004
1257,30,5,26,2,0.5211981285488736,9.770946741104126
1258,20,5,26,2,0.5261705977061263,9.019792795181274
1259,10,5,26,2,0.530238177027891,8.309611082077026
1260,50,5,26,3,0.5068781948418509,4.140654563903809
1261,40,5,26,3,0.5073449674359947,3.7052791118621826
1262,30,5,26,3,0.5082479255251316,3.317518472671509
1263,20,5,26,3,0.5063979662026258,2.954503297805786
1264,10,5,26,3,0.5070212767938722,3.007277727127075
1265,50,5,26,4,0.5123045377768889,8.293229103088379
1266,40,5,26,4,0.5140969666270058,7.652328729629517
1267,30,5,26,4,0.5137554802447397,7.070758819580078
1268,20,5,26,4,0.5108638416976775,6.88551926612854
1269,10,5,26,4,0.5152231091772635,6.279071092605591
1270,50,5,26,5,0.5128228263124021,6.471668481826782
1271,40,5,26,5,0.512238680747346,5.846981525421143
1272,30,5,26,5,0.511701740683326,5.519604206085205
1273,20,5,26,5,0.5097944994462064,5.084575414657593
1274,10,5,26,5,0.5127876350981356,4.3665735721588135
1275,50,5,26,6,0.3889230107743029,6.351477861404419
1276,40,5,26,6,0.38887307422086353,5.879350185394287
1277,30,5,26,6,0.3891344056634248,5.618453025817871
1278,20,5,26,6,0.3871747346307523,5.152517318725586
1279,10,5,26,6,0.39402833102917223,5.5344812870025635
1280,50,5,26,7,0.5049605116957725,6.226902008056641
1281,40,5,26,7,0.5045709433559399,5.7795493602752686
1282,30,5,26,7,0.5043193205021014,5.29384446144104
1283,20,5,26,7,0.5026962931627316,4.673966646194458
1284,10,5,26,7,0.510624311385472,5.0294411182403564
1285,50,5,26,8,0.52286825099726,7.484522104263306
1286,40,5,26,8,0.522792087405156,6.816686630249023
1287,30,5,26,8,0.5227534922727652,6.134131669998169
1288,20,5,26,8,0.5216542009124567,5.624806880950928
1289,10,5,26,8,0.3910718941536001,4.464154243469238
1290,50,5,26,9,0.39623995443969967,6.598771333694458
1291,40,5,26,9,0.39536631148833995,5.916727066040039
1292,30,5,26,9,0.3970691166917825,5.574418783187866
1293,20,5,26,9,0.395743446248977,5.09584379196167
1294,10,5,26,9,0.40329283090406,5.451436281204224
1295,50,5,26,10,0.48614631591449686,6.087207555770874
1296,40,5,26,10,0.4842756522412743,5.718581199645996
1297,30,5,26,10,0.48655885474388966,4.9860475063323975
1298,20,5,26,10,0.48303306793283696,4.538573980331421
1299,10,5,26,10,0.4944755621925752,5.151583909988403
1300,50,5,27,1,0.20687239415123673,5.783147573471069
1301,40,5,27,1,0.20860355656210897,5.121317148208618
1302,30,5,27,1,0.39314534241165533,4.579131364822388
1303,20,5,27,1,0.20794063443091138,4.3866355419158936
1304,10,5,27,1,0.2072615349587599,3.95827579498291
1305,50,5,27,2,0.510319418928796,6.973346471786499
1306,40,5,27,2,0.5124060236403881,6.509345531463623
1307,30,5,27,2,0.5100228064269178,5.961456060409546
1308,20,5,27,2,0.5102512671624695,5.493681192398071
1309,10,5,27,2,0.5169327742060489,5.7519872188568115
1310,50,5,27,3,0.5016720590443714,6.643644094467163
1311,40,5,27,3,0.5010751279907314,6.114141464233398
1312,30,5,27,3,0.5011349403250296,5.575562477111816
1313,20,5,27,3,0.4964855557452464,3.8478660583496094
1314,10,5,27,3,0.5060182584419725,3.6357269287109375
1315,50,5,27,4,0.38549883748268754,7.122673273086548
1316,40,5,27,4,0.387688124662395,5.429481267929077
1317,30,5,27,4,0.5185053746432129,4.936360597610474
1318,20,5,27,4,0.3869290237167832,4.46880316734314
1319,10,5,27,4,0.5203550025609824,4.969769239425659
1320,50,5,27,5,0.4983243444605848,6.149895668029785
1321,40,5,27,5,0.5004143214106546,5.75377893447876
1322,30,5,27,5,0.4949235829291309,5.263376712799072
1323,20,5,27,5,0.49933121845050155,4.768299102783203
1324,10,5,27,5,0.4995583994549823,4.372335195541382
1325,50,5,27,6,0.39584723499759783,6.856168985366821
1326,40,5,27,6,0.3971447451237983,5.061555624008179
1327,30,5,27,6,0.3984953144015168,4.576076030731201
1328,20,5,27,6,0.3974675063429017,4.47880482673645
1329,10,5,27,6,0.398906690681628,4.801339149475098
1330,50,5,27,7,0.52281367229947,7.1940319538116455
1331,40,5,27,7,0.5213864249427599,6.604045867919922
1332,30,5,27,7,0.5226469507689571,6.106374263763428
1333,20,5,27,7,0.5211860831167693,5.641733884811401
1334,10,5,27,7,0.5258933500125381,19.828405380249023
1335,50,5,27,8,0.3924499271050701,6.953770399093628
1336,40,5,27,8,0.39410879930481657,6.416012763977051
1337,30,5,27,8,0.3901120897427434,5.907496452331543
1338,20,5,27,8,0.3945345985414824,5.264205455780029
1339,10,5,27,8,0.39389047026179996,5.383665323257446
1340,50,5,27,9,0.2100698973867857,6.939500570297241
1341,40,5,27,9,0.2096793493566541,6.4008262157440186
1342,30,5,27,9,0.2092036717370653,5.933645725250244
1343,20,5,27,9,0.21024914883671492,5.654538869857788
1344,10,5,27,9,0.21511638174669592,6.404515981674194
1345,50,5,27,10,0.5109084300271207,7.078861236572266
1346,40,5,27,10,0.5105500699326915,6.790312051773071
1347,30,5,27,10,0.5102279401492581,6.179714679718018
1348,20,5,27,10,0.5085312484380726,5.795463562011719
1349,10,5,27,10,0.5146115612500554,3.935483932495117
1350,50,5,28,1,0.37897258993391336,6.429754018783569
1351,40,5,28,1,0.379259440470134,5.7897233963012695
1352,30,5,28,1,0.37840977344034793,5.265626907348633
1353,20,5,28,1,0.3761706518829817,4.768211126327515
1354,10,5,28,1,0.3833293834312354,4.532299280166626
1355,50,5,28,2,0.5136385836450668,6.915917634963989
1356,40,5,28,2,0.5153826092397642,6.651972770690918
1357,30,5,28,2,0.5141128398084774,6.032521486282349
1358,20,5,28,2,0.5124290858892994,5.5269081592559814
1359,10,5,28,2,0.5176495876539968,5.64013671875
1360,50,5,28,3,0.4921576884406392,5.276649713516235
1361,40,5,28,3,0.4938306631493668,4.880857229232788
1362,30,5,28,3,0.4971922664520262,4.111124753952026
1363,20,5,28,3,0.49516424899856015,4.209152460098267
1364,10,5,28,3,0.49652200356478116,2.970043420791626
1365,50,5,28,4,0.3822425724707663,5.7871832847595215
1366,40,5,28,4,0.38454231888565127,5.454007863998413
1367,30,5,28,4,0.38149441428281455,5.074193716049194
1368,20,5,28,4,0.3817973501763258,4.443051815032959
1369,10,5,28,4,0.382246614571555,4.2174811363220215
1370,50,5,28,5,0.517761580299315,7.492329120635986
1371,40,5,28,5,0.5195453852745728,6.727861642837524
1372,30,5,28,5,0.5181150464458203,6.158972978591919
1373,20,5,28,5,0.5180782273982689,6.019381284713745
1374,10,5,28,5,0.5246093004376818,5.332638740539551
1375,50,5,28,6,0.5060855637747984,7.710246801376343
1376,40,5,28,6,0.5054969915708093,7.030461072921753
1377,30,5,28,6,0.5045415054778633,6.269541025161743
1378,20,5,28,6,0.5057574373243832,5.803848743438721
1379,10,5,28,6,0.5143810414267111,6.700985431671143
1380,50,5,28,7,0.21552927828177768,9.943549633026123
1381,40,5,28,7,0.2145733109865936,9.234174966812134
1382,30,5,28,7,0.21425581660673979,8.46908450126648
1383,20,5,28,7,0.2156641907295681,7.673583984375
1384,10,5,28,7,0.21891061266266257,7.033851623535156
1385,50,5,28,8,0.3981329648083616,5.863949537277222
1386,40,5,28,8,0.3989490606665042,5.371841907501221
1387,30,5,28,8,0.3956260361414952,5.100262641906738
1388,20,5,28,8,0.39772917102522004,4.660293102264404
1389,10,5,28,8,0.397569450682796,4.782289743423462
1390,50,5,28,9,0.5222759492329063,7.724739074707031
1391,40,5,28,9,0.5209947573163924,7.062187910079956
1392,30,5,28,9,0.522367210811712,6.404173374176025
1393,20,5,28,9,0.5213893156772686,6.161734342575073
1394,10,5,28,9,0.5232465893505879,4.705284357070923
1395,50,5,28,10,0.478586387373836,5.751656532287598
1396,40,5,28,10,0.4763407500818291,5.2972092628479
1397,30,5,28,10,0.4791376043294158,4.7948033809661865
1398,20,5,28,10,0.4757603697531295,4.360313177108765
1399,10,5,28,10,0.48868151117848135,4.616375684738159
1400,50,5,29,1,0.39474022085695143,7.247503042221069
1401,40,5,29,1,0.39658018133471085,6.945099592208862
1402,30,5,29,1,0.3952670989536296,6.32218599319458
1403,20,5,29,1,0.3957449875255417,5.78516411781311
1404,10,5,29,1,0.2117006107965709,6.913283109664917
1405,50,5,29,2,0.5117608746947626,6.099258184432983
1406,40,5,29,2,0.5116102250219899,5.604065895080566
1407,30,5,29,2,0.5125161276573539,5.21376633644104
1408,20,5,29,2,0.5104116048712378,4.7789576053619385
1409,10,5,29,2,0.51839852047879,5.3868491649627686
1410,50,5,29,3,0.3962326135382927,9.417563676834106
1411,40,5,29,3,0.3971511115594474,8.734661102294922
1412,30,5,29,3,0.39555599789886414,7.950129747390747
1413,20,5,29,3,0.39677099723811343,7.5529913902282715
1414,10,5,29,3,0.40263665916303976,8.387768030166626
1415,50,5,29,4,0.4801742623959976,5.701878547668457
1416,40,5,29,4,0.4831986233177036,5.171291828155518
1417,30,5,29,4,0.4818500476675513,4.663583040237427
1418,20,5,29,4,0.4783348691939786,4.049256086349487
1419,10,5,29,4,0.4875952713785953,3.840289831161499
1420,50,5,29,5,0.5215066986654832,6.625931978225708
1421,40,5,29,5,0.5219709809679605,5.8772804737091064
1422,30,5,29,5,0.5202729695905547,5.585822582244873
1423,20,5,29,5,0.5218710795600903,5.0205137729644775
1424,10,5,29,5,0.5224579894831409,4.925693511962891
1425,50,5,29,6,0.3710377991271738,6.702588319778442
1426,40,5,29,6,0.5111085479395948,6.2546892166137695
1427,30,5,29,6,0.5106582369112476,5.897109508514404
1428,20,5,29,6,0.5082775429547806,5.395997762680054
1429,10,5,29,6,0.3749146687311144,5.0057666301727295
1430,50,5,29,7,0.4836625115094865,5.8387322425842285
1431,40,5,29,7,0.48631806710819064,5.458500146865845
1432,30,5,29,7,0.48411458986111516,4.778247356414795
1433,20,5,29,7,0.4826785904212473,4.588184595108032
1434,10,5,29,7,0.4951436119807652,4.852568864822388
1435,50,5,29,8,0.4993855228401782,6.848942756652832
1436,40,5,29,8,0.4973630549720433,4.993203401565552
1437,30,5,29,8,0.4975887838146387,4.503491401672363
1438,20,5,29,8,0.49349992782662455,4.147411346435547
1439,10,5,29,8,0.5012020440699297,3.4129467010498047
1440,50,5,29,9,0.3898192905097539,7.950155019760132
1441,40,5,29,9,0.39115621844342413,7.575061082839966
1442,30,5,29,9,0.3914187466328676,6.984922409057617
1443,20,5,29,9,0.38941534731421973,6.553246974945068
1444,10,5,29,9,0.3961649899685288,6.68079686164856
1445,50,5,29,10,0.4844430129948978,6.801109790802002
1446,40,5,29,10,0.4838032867499708,6.2734153270721436
1447,30,5,29,10,0.48254223497087884,5.754971027374268
1448,20,5,29,10,0.48372529499913297,5.146443128585815
1449,10,5,29,10,0.48740565256555635,5.0637047290802
1450,50,5,30,1,0.5178573400302509,7.136314630508423
1451,40,5,30,1,0.5179144125113478,6.656071186065674
1452,30,5,30,1,0.5168818848812833,6.103917121887207
1453,20,5,30,1,0.5160330580725664,5.482391834259033
1454,10,5,30,1,0.5225601203335989,4.928467512130737
1455,50,5,30,2,0.49419201530253387,5.7755537033081055
1456,40,5,30,2,0.4971469950628306,5.288458585739136
1457,30,5,30,2,0.4934365668048194,4.7957375049591064
1458,20,5,30,2,0.49473696218238866,3.21120285987854
1459,10,5,30,2,0.4948556883527184,2.9635977745056152
1460,50,5,30,3,0.5099981535807178,5.392087697982788
1461,40,5,30,3,0.5121374465945246,4.770562410354614
1462,30,5,30,3,0.5128347182909545,4.356874942779541
1463,20,5,30,3,0.5115211973865201,4.186710834503174
1464,10,5,30,3,0.510922370038531,3.4563558101654053
1465,50,5,30,4,0.5013874547240192,6.320466995239258
1466,40,5,30,4,0.5012580010771643,5.739617586135864
1467,30,5,30,4,0.49936186092299983,5.267754793167114
1468,20,5,30,4,0.49748151396867846,4.765948534011841
1469,10,5,30,4,0.5059875978052822,5.367306709289551
1470,50,5,30,5,0.48180347822364555,6.347332239151001
1471,40,5,30,5,0.4816723161999836,5.742521524429321
1472,30,5,30,5,0.48107674107598686,4.927464962005615
1473,20,5,30,5,0.47703731690344775,4.553231239318848
1474,10,5,30,5,0.48515824522632706,4.132856607437134
1475,50,5,30,6,0.513476605841395,7.949015140533447
1476,40,5,30,6,0.5133333281733159,7.27816367149353
1477,30,5,30,6,0.5141678402855574,6.801206350326538
1478,20,5,30,6,0.5122838287885934,6.528620958328247
1479,10,5,30,6,0.5214488174018245,6.734511375427246
1480,50,5,30,7,0.3855403451997009,7.542376518249512
1481,40,5,30,7,0.384998860580288,6.575650453567505
1482,30,5,30,7,0.3827913980993105,5.447747230529785
1483,20,5,30,7,0.38154618738209456,4.584721565246582
1484,10,5,30,7,0.38988593131317895,4.949896574020386
1485,50,5,30,8,0.514687088898782,7.455615282058716
1486,40,5,30,8,0.5143402747364951,6.828052520751953
1487,30,5,30,8,0.5123318668672106,6.335391998291016
1488,20,5,30,8,0.5114575637481875,5.739759683609009
1489,10,5,30,8,0.5179050661307184,5.955291748046875
1490,50,5,30,9,0.5109424952607572,6.828584909439087
1491,40,5,30,9,0.5130639610818544,6.464622259140015
1492,30,5,30,9,0.5089622708705303,5.940587282180786
1493,20,5,30,9,0.5118450104480585,4.254348993301392
1494,10,5,30,9,0.5121234227748187,5.113126754760742
1495,50,5,30,10,0.512298567525677,8.066131353378296
1496,40,5,30,10,0.5141688383304078,7.4987170696258545
1497,30,5,30,10,0.5148576770774291,6.897248029708862
1498,20,5,30,10,0.5106541915284656,6.583297491073608
1499,10,5,30,10,0.5252129445658935,6.692579984664917
1500,50,5,31,1,0.5138182874637529,6.9913623332977295
1501,40,5,31,1,0.5141050472521891,6.460240364074707
1502,30,5,31,1,0.5115391296734554,5.925022602081299
1503,20,5,31,1,0.5119684400818814,5.5291008949279785
1504,10,5,31,1,0.5166236586086205,4.97642183303833
1505,50,5,31,2,0.5111388167081784,6.550567388534546
1506,40,5,31,2,0.5110491246181458,6.056845188140869
1507,30,5,31,2,0.5084055549924213,5.734983444213867
1508,20,5,31,2,0.5083300726737693,5.11597752571106
1509,10,5,31,2,0.5113347985977401,5.450134992599487
1510,50,5,31,3,0.4978631008072902,6.773948669433594
1511,40,5,31,3,0.49825702847877507,6.091606616973877
1512,30,5,31,3,0.49624822665120205,5.646759748458862
1513,20,5,31,3,0.49458605483975143,4.9813642501831055
1514,10,5,31,3,0.49961202797945276,3.5494801998138428
1515,50,5,31,4,0.4986511159739733,5.638164520263672
1516,40,5,31,4,0.4975513532074396,5.516740083694458
1517,30,5,31,4,0.4951829436334297,4.9073426723480225
1518,20,5,31,4,0.49409606636003034,4.448397159576416
1519,10,5,31,4,0.5009454525174182,5.474280834197998
1520,50,5,31,5,0.4897029639358426,5.942787408828735
1521,40,5,31,5,0.48958972639401155,5.097920179367065
1522,30,5,31,5,0.48827317960480404,4.616451740264893
1523,20,5,31,5,0.48561995674019953,4.215174436569214
1524,10,5,31,5,0.4882287516776667,3.5790085792541504
1525,50,5,31,6,0.46817852501701324,7.995150566101074
1526,40,5,31,6,0.4663063919880818,7.3193769454956055
1527,30,5,31,6,0.4662956786487871,6.759991407394409
1528,20,5,31,6,0.4657932478436474,6.289533376693726
1529,10,5,31,6,0.4742682443606688,6.15869665145874
1530,50,5,31,7,0.5014010671469973,4.3469648361206055
1531,40,5,31,7,0.5008749372988283,3.941807508468628
1532,30,5,31,7,0.50544848658957,3.593186616897583
1533,20,5,31,7,0.5006169150277051,3.2787282466888428
1534,10,5,31,7,0.5027797325134462,2.3536627292633057
1535,50,5,31,8,0.3866084248380439,7.679464340209961
1536,40,5,31,8,0.3867306740163845,7.086092233657837
