,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
158,9400,9287.0,8,252,200.0,17.595407247543335,22314.405225000002,500.0
159,10000,9917.0,8,257,200.0,18.684804916381836,24959.647857,500.0
160,400,376.0,9,42,27.0,0.5548977851867676,10.562235,80.56
161,1000,969.0,9,82,36.0,1.688316822052002,280.988101,120.82
162,1400,1385.0,9,103,43.0,2.416008234024048,619.2039069999998,142.38
163,2000,1994.0,9,127,82.0,3.5070629119873047,1266.4153749999998,218.99
164,2400,2399.0,9,144,82.0,4.21895432472229,2003.4232439999998,356.73
165,3000,2963.0,9,162,82.0,5.270798444747925,3253.7480609999993,500.0
166,3400,3346.0,9,168,82.0,5.972109794616699,3891.7979959999993,480.4
167,4000,3977.0,9,175,138.0,7.117891311645508,4879.269590999998,498.7
168,4400,4398.0,9,181,138.0,7.859942197799683,5947.878278999999,498.39
169,5000,4967.0,9,187,138.0,9.258570671081543,7235.834199999999,499.18
170,5400,5330.0,9,191,169.0,10.035552501678467,8241.160009,441.06
171,6000,5990.0,9,197,200.0,11.120322704315186,9938.547064,489.95
172,6400,6341.0,9,201,200.0,11.909205436706543,11210.419966,457.99
173,7000,6969.0,9,208,200.0,12.988491535186768,13675.695732999999,498.03
174,7400,7374.0,9,213,200.0,13.709777116775513,15621.931988999999,274.3
175,8000,7971.0,9,221,200.0,14.821080446243286,18896.262454,240.2
176,8400,8285.0,9,227,200.0,15.600804567337036,21457.10391,493.34
177,9000,8916.0,9,232,200.0,16.899209022521973,23775.422480999998,493.21
178,9400,9330.0,9,235,200.0,17.68598747253418,25272.653571999996,465.19
179,10000,9969.0,9,241,200.0,18.79927158355713,28467.821188999995,453.98
180,400,395.0,10,44,22.0,0.6295137405395508,12.977974,104.54
181,1000,1000.0,10,98,29.0,1.7605319023132324,548.4207610000001,89.19
182,1400,1371.0,10,120,30.0,2.483921766281128,924.7321320000002,67.46
183,2000,1995.0,10,152,49.0,3.5819408893585205,1653.6422610000002,220.89
184,2400,2400.0,10,166,77.0,4.302152156829834,2201.641104,238.44
185,3000,2879.0,10,179,77.0,5.440535068511963,2937.5809819999995,469.89
186,3400,3374.0,10,189,148.0,6.202972888946533,3843.1575309999994,361.85
187,4000,3923.0,10,197,148.0,7.320430040359497,4778.412189,498.72
188,4400,4339.0,10,205,148.0,8.099960327148438,5999.391310999999,483.54
189,5000,4910.0,10,213,148.0,9.244778871536255,7498.054282999999,498.85
190,5400,5273.0,10,217,148.0,9.961593389511108,8390.430962999999,477.56
191,6000,6000.0,10,225,187.0,11.045775890350342,10456.895299999998,447.75
192,6400,6354.0,10,228,187.0,11.778720140457153,11328.468251999999,494.34
193,7000,6976.0,10,235,187.0,12.895213842391968,13610.163481999998,412.16
194,7400,7385.0,10,240,187.0,13.676177501678467,15394.840098999997,482.74
195,8000,7900.0,10,245,187.0,14.803037881851196,17354.412544999996,491.3
196,8400,8398.0,10,249,187.0,15.527245044708252,19063.948602999993,485.48
197,9000,8856.0,10,253,187.0,16.618895530700684,20912.861442999994,500.0
198,9400,9356.0,10,256,200.0,17.39923620223999,22406.837325999997,500.0
199,10000,9964.0,10,261,200.0,18.487515926361084,25076.500364999996,500.0
