,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
179,10000,7541.0,9,100,250.0,25.905179262161255,36609.63056900001,497.75
180,500,498.0,10,40,56.0,1.090291976928711,18.321180000000002,66.25
181,1000,984.0,10,72,56.0,2.4045345783233643,358.5596570000001,80.44
182,1500,1494.0,10,93,56.0,3.6858694553375244,831.3706740000005,141.82
183,2000,1869.0,10,100,56.0,4.9984564781188965,1718.5705960000005,191.15
184,2500,2178.0,10,100,66.0,6.311041593551636,2882.745158,215.42
185,3000,2385.0,10,100,82.0,7.639254570007324,4468.198473,416.06
186,3500,2735.0,10,100,120.0,8.920590162277222,5622.763332,311.29
187,4000,3068.0,10,100,120.0,10.217544555664062,7111.003334,431.61
188,4500,3470.0,10,100,120.0,11.514502763748169,9311.807896000002,391.08
189,5000,3811.0,10,100,162.0,12.827080726623535,11036.379561999998,437.96
190,5500,4270.0,10,100,208.0,14.144589185714722,12442.101271,466.2
191,6000,4553.0,10,100,208.0,15.456541061401367,14510.929752999999,459.78
192,6500,4897.0,10,100,208.0,16.774063110351562,16414.315564,440.55
193,7000,5300.0,10,100,250.0,18.09262490272522,19016.753549,310.81
194,7500,5733.0,10,100,250.0,19.407150745391846,21813.586022000003,449.81
195,8000,6178.0,10,100,250.0,21.501035928726196,24944.318649000004,399.52
196,8500,6575.0,10,100,250.0,22.876126289367676,28403.680235,372.64
197,9000,6901.0,10,100,250.0,24.21995973587036,31320.810752999998,258.14
198,9500,7368.0,10,100,250.0,25.563791751861572,34334.135055000006,363.09
199,10000,7728.0,10,100,250.0,26.882147550582886,36741.154012000006,500.0
