,heuristic_param,seed,n_gen,score,readjustement,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
2123,"[5, 3]",23,37,0.5213062643872488,False,0.2944422412778308,0.0028348108783003,706.1174216270447,135.00096154212952,841.1183831691742
2124,"[5, 3]",23,38,0.5213062643872488,False,0.2944422412778308,0.0034232093094507,733.324286699295,135.00096154212952,868.3252482414246
2125,"[5, 3]",23,39,0.5229163008516247,False,0.2944422412778308,0.003439530968899,759.6258275508881,135.00096154212952,894.6267890930176
2126,"[5, 3]",23,40,0.38972786479916,False,0.2944422412778308,0.0151528228469757,789.907080411911,135.00096154212952,924.9080419540404
2127,"[5, 3]",23,41,0.38972786479916,False,0.2944422412778308,0.0125293129854212,825.474935054779,135.00096154212952,960.4758965969086
2128,"[5, 3]",23,42,0.38972786479916,False,0.2944422412778308,0.0029316543192799,857.8396735191345,135.00096154212952,992.840635061264
2129,"[5, 3]",23,43,0.38972786479916,False,0.2944422412778308,0.0025755441990268,890.4875671863556,135.00096154212952,1025.488528728485
2130,"[5, 3]",23,44,0.38972786479916,False,0.2944422412778308,0.0019065286860103,923.0538606643676,135.00096154212952,1058.0548222064972
2131,"[5, 3]",23,45,0.38972786479916,False,0.2944422412778308,0.0034692995593801,953.687968492508,135.00096154212952,1088.6889300346377
2132,"[5, 3]",23,46,0.524235899809993,False,0.2944422412778308,0.0012194292042135,988.753519296646,135.00096154212952,1123.7544808387756
2133,"[5, 3]",23,47,0.5233487940990953,False,0.2944422412778308,0.0030433161800448,1022.8973913192748,135.00096154212952,1157.8983528614044
2134,"[5, 3]",23,48,0.5237197711564454,False,0.2944422412778308,0.0020955627445233,1057.188612699509,135.00096154212952,1192.1895742416382
2135,"[5, 3]",23,49,0.5236858399127265,False,0.2944422412778308,0.0020463642785433,1092.6597919464111,135.00096154212952,1227.6607534885406
2136,"[5, 3]",23,50,0.5236858399127265,False,0.2944422412778308,6.336521878789481e-05,1126.098816394806,135.00096154212952,1261.0997779369354
2137,"[5, 3]",23,51,0.5236858399127265,True,0.964407516272933,4.767772557519041e-06,1175.5386278629303,211.6519567966461,1387.1905846595764
2138,"[5, 3]",23,52,0.5236858399127265,False,0.964407516272933,0.0017576158480458,1224.6618311405182,211.6519567966461,1436.3137879371643
2139,"[5, 3]",23,53,0.5236858399127265,False,0.964407516272933,0.0099972211460689,1282.5258858203888,211.6519567966461,1494.177842617035
2140,"[5, 3]",23,54,0.5236858399127265,False,1.0,0.003236693571946,1337.9717071056366,211.6519567966461,1549.6236639022827
2141,"[5, 3]",23,55,0.5236858399127265,False,1.0,0.0041898793891996,1395.6516456604004,211.6519567966461,1607.3036024570465
2142,"[5, 3]",23,56,0.5236858399127265,False,1.0,0.0077349556838444,1453.349816083908,211.6519567966461,1665.0017728805542
2143,"[5, 3]",23,57,0.5236858399127265,False,1.0,0.0018336695680178,1507.41295671463,211.6519567966461,1719.0649135112762
2144,"[5, 3]",23,58,0.5236858399127265,False,1.0,0.0103968824014991,1562.5041358470917,211.6519567966461,1774.1560926437378
2145,"[5, 3]",23,59,0.5236858399127265,False,1.0,0.0061966938661121,1614.8971936702728,211.6519567966461,1826.549150466919
2146,"[5, 3]",23,60,0.5236858399127265,False,1.0,0.0028601397049732,1673.6400573253632,211.6519567966461,1885.2920141220093
2147,"[5, 3]",23,61,0.5236858399127265,False,1.0,0.003373710589931,1732.527580499649,211.6519567966461,1944.1795372962952
2148,"[5, 3]",23,62,0.5260217006951625,False,1.0,0.0017020605758062,1791.3540229797363,211.6519567966461,2003.0059797763824
2149,"[5, 3]",23,63,0.5261394206597376,False,1.0,0.0016454907972168,1849.938655138016,211.6519567966461,2061.590611934662
2150,"[5, 3]",23,64,0.5261394206597376,False,1.0,0.0035650609583889,1910.0131151676176,211.6519567966461,2121.665071964264
2151,"[5, 3]",23,65,0.5267638480817152,False,1.0,0.0029791238941121,1968.7274935245516,211.6519567966461,2180.379450321197
2152,"[5, 3]",23,66,0.5267638480817152,False,1.0,0.0109940901112807,2029.508295059204,211.6519567966461,2241.16025185585
2153,"[5, 3]",23,67,0.5267673195591155,False,1.0,0.0035634677583183,2101.316004276276,211.6519567966461,2312.9679610729218
2154,"[5, 3]",23,68,0.5267673195591155,False,1.0,0.0072453535775173,2161.5923261642456,211.6519567966461,2373.244282960892
2155,"[5, 3]",23,69,0.5267673195591155,False,1.0,0.0068738960851533,2222.9944689273834,211.6519567966461,2434.646425724029
2156,"[5, 3]",23,70,0.5269827103940725,False,1.0,0.0016965690593975,2284.707637786865,211.6519567966461,2496.359594583512
2157,"[5, 3]",23,71,0.5269827103940725,False,1.0,0.0040275583088473,2349.448609352112,211.6519567966461,2561.100566148758
2158,"[5, 3]",23,72,0.5269827103940725,False,1.0,0.0046363486867231,2408.77285695076,211.6519567966461,2620.424813747406
2159,"[5, 3]",23,73,0.5269827103940725,False,1.0,0.0047243760643118,2466.899749994278,211.6519567966461,2678.551706790924
2160,"[5, 3]",23,74,0.5269827103940725,False,1.0,0.0031002679063882,2527.18080329895,211.6519567966461,2738.8327600955963
2161,"[5, 3]",23,75,0.5269827103940725,False,1.0,0.0030971575798547,2588.883387088776,211.6519567966461,2800.5353438854218
2162,"[5, 3]",23,76,0.527108038537618,False,1.0,0.0076578205688269,2647.622467517853,211.6519567966461,2859.274424314499
2163,"[5, 3]",23,77,0.527108038537618,False,1.0,0.0031166823691741,2705.127483844757,211.6519567966461,2916.779440641403
2164,"[5, 3]",23,78,0.527108038537618,False,1.0,0.0009388218805709,2770.925670146942,211.6519567966461,2982.5776269435883
2165,"[5, 3]",23,79,0.527108038537618,False,1.0,1.1375677722282389e-07,2835.5455243587494,211.6519567966461,3047.1974811553955
2166,"[5, 3]",23,80,0.5271705574966469,False,1.0,6.322831521095863e-08,2894.288243532181,211.6519567966461,3105.940200328827
2167,"[5, 3]",23,81,0.5273560380788449,False,1.0,0.0009407753366573,2957.3239874839783,211.6519567966461,3168.9759442806244
2168,"[5, 3]",23,82,0.5273560380788449,False,1.0,0.003713843180536,3014.647173166275,211.6519567966461,3226.299129962921
2169,"[5, 3]",23,83,0.5273560380788449,False,1.0,0.0041736869165144,3071.561547279358,211.6519567966461,3283.213504076004
2170,"[5, 3]",23,84,0.5273560380788449,False,1.0,0.0017863725210095,3128.4041604995728,211.6519567966461,3340.056117296219
2171,"[5, 3]",23,85,0.5273560380788449,False,1.0,0.001787403537079,3184.925148963928,211.6519567966461,3396.5771057605743
2172,"[5, 3]",23,86,0.5273560380788449,False,1.0,0.0025316958644251,3242.643921852112,211.6519567966461,3454.295878648758
2173,"[5, 3]",23,87,0.5273560380788449,False,1.0,0.0045236840310745,3300.287853002548,211.6519567966461,3511.9398097991943
2174,"[5, 3]",23,88,0.5273560380788449,False,1.0,0.0031755938396891,3356.1833894252777,211.6519567966461,3567.835346221924
2175,"[5, 3]",23,89,0.5273560380788449,False,1.0,0.0031727046544752,3412.689927816391,211.6519567966461,3624.341884613037
2176,"[5, 3]",24,0,0.5214465092312663,True,0.1689579489077584,0.0282570027374281,30.605997323989868,85.22987723350525,115.83587455749512
2177,"[5, 3]",24,1,0.5214465092312663,False,0.1689579489077584,0.0289850719811371,62.473442792892456,85.22987723350525,147.7033200263977
2178,"[5, 3]",24,2,0.5214465092312663,False,0.1689579489077584,0.0231947492962225,98.06162095069884,85.22987723350525,183.2914981842041
2179,"[5, 3]",24,3,0.5214465092312663,False,0.1689579489077584,0.0298690769740965,135.76704931259155,85.22987723350525,220.9969265460968
2180,"[5, 3]",24,4,0.5214465092312663,False,0.1689579489077584,0.0281274242874663,173.58803963661194,85.22987723350525,258.8179168701172
2181,"[5, 3]",24,5,0.5214465092312663,False,0.1689579489077584,0.0254595409788473,205.629430770874,85.22987723350525,290.8593080043793
2182,"[5, 3]",24,6,0.5214465092312663,False,0.1689579489077584,0.0268640074892795,239.916109085083,85.22987723350525,325.14598631858826
2183,"[5, 3]",24,7,0.5214465092312663,False,0.1689579489077584,0.0418099274422501,263.33663034439087,85.22987723350525,348.5665075778961
