,accuracy,n_solution,score,time
191,0.5,92,28440033.023659203,0.1224677562713623
192,0.5,93,29842018.37518982,0.1208686828613281
193,0.5,94,29450458.482145824,0.1051263809204101
194,0.5,95,32676014.50864155,0.1196343898773193
195,0.5,96,32137031.64338865,0.1323401927947998
196,0.5,97,30688044.868828304,0.1378886699676513
197,0.5,98,32697620.57215348,0.1569437980651855
198,0.5,99,29276289.093701657,0.1229102611541748
199,0.5,100,32306369.14638931,0.116349458694458
200,0.2,1,30394578.161404528,0.2171032428741455
201,0.2,2,25111246.997790053,0.1779637336730957
202,0.2,3,25821220.75742115,0.3120388984680176
203,0.2,4,28006326.396879174,0.1419956684112548
204,0.2,5,32626172.647133756,0.234952688217163
205,0.2,6,29853017.659094226,0.2453038692474365
206,0.2,7,31193227.94975459,0.2011940479278564
207,0.2,8,33741612.4909098,0.1637327671051025
208,0.2,9,30925263.26178969,0.1657156944274902
209,0.2,10,32026315.5799211,0.1520843505859375
210,0.2,11,27041271.808182128,0.1917471885681152
211,0.2,12,26110193.22755273,0.1921384334564209
212,0.2,13,29954011.573266026,0.1393508911132812
213,0.2,14,30179436.84884529,0.1327331066131591
214,0.2,15,31803281.825760435,0.1167702674865722
215,0.2,16,31509611.016210187,0.14776611328125
216,0.2,17,34515261.47219521,0.1872739791870117
217,0.2,18,27934485.971644845,0.2047791481018066
218,0.2,19,27775182.58315565,0.2923116683959961
219,0.2,20,32259191.861198887,0.2828214168548584
220,0.2,21,32309725.398717534,0.2014617919921875
221,0.2,22,29579628.365448456,0.1892075538635254
222,0.2,23,31480848.8526138,0.1448125839233398
223,0.2,24,26641780.83852133,0.1613218784332275
224,0.2,25,31498922.622369047,0.1501595973968505
225,0.2,26,29908532.251805983,0.2009522914886474
226,0.2,27,31845472.72066881,0.1577205657958984
227,0.2,28,29577943.090063404,0.2726690769195556
228,0.2,29,26454719.919747125,0.2156271934509277
229,0.2,30,32890692.243395925,0.1491620540618896
230,0.2,31,30392020.086334024,0.2295138835906982
231,0.2,32,31486640.14033714,0.1540620326995849
232,0.2,33,28660760.9988454,0.2260198593139648
233,0.2,34,30553862.29711772,0.13079833984375
234,0.2,35,30159700.11711364,0.1996626853942871
235,0.2,36,32561037.33201515,0.1199848651885986
236,0.2,37,30517283.310068112,0.197007417678833
237,0.2,38,33408795.97617772,0.217872142791748
238,0.2,39,32983973.92509826,0.1301307678222656
239,0.2,40,33113342.80122956,0.1330757141113281
240,0.2,41,31862833.42226928,0.166090726852417
241,0.2,42,31031544.95158557,0.1577863693237304
242,0.2,43,25997331.469089396,0.1945803165435791
243,0.2,44,32559807.766703527,0.1754937171936035
244,0.2,45,36499409.34492737,0.1281211376190185
245,0.2,46,31039414.05157021,0.1347310543060302
246,0.2,47,31016762.675869796,0.1648576259613037
247,0.2,48,25936400.220025606,0.155374526977539
248,0.2,49,29871507.37665638,0.1584463119506836
249,0.2,50,32143676.637637123,0.2053523063659668
250,0.2,51,31052736.954321727,0.1427252292633056
251,0.2,52,31399197.343598228,0.1355085372924804
252,0.2,53,29416588.849037588,0.2052187919616699
253,0.2,54,29033851.43667739,0.2047038078308105
254,0.2,55,27428655.79251028,0.1620092391967773
255,0.2,56,27606155.826711185,0.2169067859649658
256,0.2,57,29324625.461471666,0.2020821571350097
257,0.2,58,29692942.79831375,0.2024526596069336
258,0.2,59,32288606.81896669,0.1336886882781982
259,0.2,60,31537684.827567067,0.1399233341217041
260,0.2,61,28956286.801678468,0.2498848438262939
261,0.2,62,30705243.0902548,0.147714614868164
262,0.2,63,29689847.58199682,0.1874375343322754
263,0.2,64,28489694.478615157,0.1772570610046386
264,0.2,65,31757117.07645025,0.116828441619873
265,0.2,66,33114062.98869799,0.1419963836669922
266,0.2,67,33776935.500050135,0.2033472061157226
267,0.2,68,35027504.41249563,0.156322956085205
268,0.2,69,30999862.7229644,0.1586697101593017
269,0.2,70,22963618.24512258,0.2695603370666504
270,0.2,71,32514383.230411872,0.1318695545196533
271,0.2,72,29426164.540970385,0.0991952419281005
272,0.2,73,30752075.23769615,0.1216824054718017
273,0.2,74,29680435.46090802,0.1309883594512939
274,0.2,75,26966873.94260637,0.1373045444488525
275,0.2,76,28986265.668682065,0.1240453720092773
276,0.2,77,32133790.54020586,0.1429624557495117
277,0.2,78,33147705.989371657,0.1133651733398437
278,0.2,79,27520705.77682889,0.1363749504089355
279,0.2,80,30465617.79648829,0.1146256923675537
280,0.2,81,29620753.932119545,0.09722900390625
281,0.2,82,32565266.026367053,0.0753278732299804
282,0.2,83,33316053.33948193,0.0712482929229736
283,0.2,84,30631012.986985568,0.0657458305358886
284,0.2,85,29099993.94127152,0.0654876232147216
285,0.2,86,29189467.55677708,0.072521686553955
286,0.2,87,31674513.52678606,0.0676436424255371
287,0.2,88,28222559.619362094,0.0835018157958984
288,0.2,89,29489711.027327385,0.0793430805206298
289,0.2,90,34482719.215624064,0.072329044342041
290,0.2,91,31147422.92467963,0.0950467586517334
291,0.2,92,28440033.023659192,0.1103150844573974
292,0.2,93,29858384.666520525,0.0990095138549804
293,0.2,94,29450458.48214584,0.0953216552734375
294,0.2,95,32676014.508641686,0.0800707340240478
295,0.2,96,32137031.64338863,0.0881080627441406
296,0.2,97,30688044.868828364,0.0942790508270263
297,0.2,98,32697620.572153427,0.0997366905212402
298,0.2,99,29277189.763242822,0.0818569660186767
299,0.2,100,32307277.01323899,0.0736281871795654
300,0.1,1,30394578.161404543,0.1382877826690673
301,0.1,2,25111246.997790053,0.2384250164031982
302,0.1,3,25821220.757421125,0.1355688571929931
303,0.1,4,28006326.39687924,0.1314704418182373
304,0.1,5,32626172.64713376,0.100961685180664
