,accuracy,n_policy,reward,steps
666,0.4,67,3.229290920546697,400.0
667,0.3,67,3.4261816437937846,300.0
668,0.2,67,1.7790523158515856,200.0
669,0.1,67,1.0097984713839705,100.0
670,1.0,68,27.647606988078696,1000.0
671,0.9,68,23.53275689075493,900.0
672,0.8,68,19.492464755251824,800.0
673,0.7,68,15.54351422139008,700.0
674,0.6,68,12.072596831383269,600.0
675,0.5,68,9.987431354705645,500.0
676,0.4,68,6.336104273836448,400.0
677,0.3,68,3.4996749013328903,300.0
678,0.2,68,1.3059068902430424,200.0
679,0.1,68,-2.1179919795888678,100.0
680,1.0,69,-31.07806009724441,1000.0
681,0.9,69,-36.18146386609559,900.0
682,0.8,69,-26.010621929924973,800.0
683,0.7,69,-23.385101433210743,700.0
684,0.6,69,-12.541446488293492,600.0
685,0.5,69,-13.370841552371573,500.0
686,0.4,69,-11.856562005298054,400.0
687,0.3,69,-5.47351649084117,300.0
688,0.2,69,0.4643132593480918,200.0
689,0.1,69,1.383346302272876,100.0
690,1.0,70,-22.12944432952558,1000.0
691,0.9,70,-18.973697063546773,900.0
692,0.8,70,-16.642368349740355,800.0
693,0.7,70,-15.080400516905879,700.0
694,0.6,70,-13.482867239542362,600.0
695,0.5,70,-10.543037896283115,500.0
696,0.4,70,-8.863307007396328,400.0
697,0.3,70,-6.062521328913613,300.0
698,0.2,70,-3.440901163392641,200.0
699,0.1,70,3.3148824701793167,100.0
700,1.0,71,-20.613882720298175,1000.0
701,0.9,71,-18.83941655753187,900.0
702,0.8,71,-16.611412148959367,800.0
703,0.7,71,-10.75589540714814,700.0
704,0.6,71,-12.526321063529618,600.0
705,0.5,71,-8.871845234388635,500.0
706,0.4,71,-6.718627651878687,400.0
707,0.3,71,2.052689571472789,300.0
708,0.2,71,6.040361676596241,200.0
709,0.1,71,-0.5665641235725742,100.0
710,1.0,72,13.888117277579036,1000.0
711,0.9,72,12.580677457055218,900.0
712,0.8,72,10.59564084577208,800.0
713,0.7,72,9.635303893346235,700.0
714,0.6,72,8.584448745522923,600.0
715,0.5,72,7.172640180781519,500.0
716,0.4,72,5.641789086149314,400.0
717,0.3,72,3.117495775945847,300.0
718,0.2,72,2.3406779630608647,200.0
719,0.1,72,1.005096514738852,100.0
720,1.0,73,14.664741463374133,1000.0
721,0.9,73,13.130636892708818,900.0
722,0.8,73,11.752056800874998,800.0
723,0.7,73,10.302068641196081,700.0
724,0.6,73,8.855101480353351,600.0
725,0.5,73,7.360908215778316,500.0
726,0.4,73,5.933327962390399,400.0
727,0.3,73,4.438936224812173,300.0
728,0.2,73,2.9653296447151685,200.0
729,0.1,73,1.6850972685256564,100.0
730,1.0,74,-18.16768002991426,1000.0
731,0.9,74,-15.923203117826123,900.0
732,0.8,74,-14.620979836420082,800.0
733,0.7,74,-12.24429352097154,700.0
734,0.6,74,-10.097770772093597,600.0
735,0.5,74,-8.432626596903457,500.0
736,0.4,74,-5.379727893720186,400.0
737,0.3,74,-1.6685342611435299,300.0
738,0.2,74,-2.2183338019493517,200.0
739,0.1,74,1.6342149885816604,100.0
740,1.0,75,11.597336279466887,1000.0
741,0.9,75,11.516013653903705,900.0
742,0.8,75,10.374387180375475,800.0
743,0.7,75,9.928848018160654,700.0
744,0.6,75,12.976483389203295,600.0
745,0.5,75,3.5039293893672436,500.0
746,0.4,75,1.9305307160427838,400.0
747,0.3,75,-1.1631011605500143,300.0
748,0.2,75,5.9085539314572,200.0
749,0.1,75,1.6048111047052156,100.0
750,1.0,76,14.72690625791416,1000.0
751,0.9,76,13.136949377837448,900.0
752,0.8,76,11.752204281707836,800.0
753,0.7,76,10.302072175733866,700.0
754,0.6,76,8.855101480353351,600.0
755,0.5,76,7.360908215778316,500.0
756,0.4,76,5.933327962390399,400.0
757,0.3,76,4.438936224812173,300.0
758,0.2,76,2.9653296447151685,200.0
759,0.1,76,1.6850602903584277,100.0
760,1.0,77,-23.445808252455567,1000.0
761,0.9,77,-20.707853787554058,900.0
762,0.8,77,-20.257987575993926,800.0
763,0.7,77,-16.44996664143553,700.0
764,0.6,77,-14.56048206062268,600.0
765,0.5,77,-11.348798133949163,500.0
766,0.4,77,-8.617944171027531,400.0
767,0.3,77,-5.96060990613234,300.0
768,0.2,77,-4.297672606688849,200.0
769,0.1,77,1.3762021374040736,100.0
770,1.0,78,23.35747338666538,1000.0
771,0.9,78,18.264259681879857,900.0
772,0.8,78,19.54976577147923,800.0
773,0.7,78,17.426724758323505,700.0
774,0.6,78,14.810005573200646,600.0
775,0.5,78,11.015144010014772,500.0
776,0.4,78,9.386236748942618,400.0
777,0.3,78,7.461081143810415,300.0
778,0.2,78,3.988420734987745,200.0
779,0.1,78,1.6853410678784946,100.0
780,1.0,79,10.264010446416886,1000.0
781,0.9,79,9.275150391318533,900.0
782,0.8,79,8.113774781248107,800.0
783,0.7,79,8.458833177433593,700.0
784,0.6,79,7.641895044960643,600.0
785,0.5,79,6.958687731555983,500.0
786,0.4,79,4.492632735720426,400.0
787,0.3,79,3.6017614600466885,300.0
788,0.2,79,2.272722714930661,200.0
789,0.1,79,1.4227957462396483,100.0
790,1.0,80,-9.956266192864259,1000.0
791,0.9,80,-8.975908019467923,900.0
792,0.8,80,-8.008494550847605,800.0
793,0.7,80,-7.173887672106045,700.0
794,0.6,80,-6.046363769663085,600.0
795,0.5,80,-3.997630289385479,500.0
796,0.4,80,-3.1584629803756377,400.0
797,0.3,80,-2.4956697383903665,300.0
798,0.2,80,-1.614691858612419,200.0
799,0.1,80,-1.3486964026015955,100.0
800,1.0,81,28.181836664849556,1000.0
801,0.9,81,20.80686751624038,900.0
802,0.8,81,17.187644491381974,800.0
803,0.7,81,13.584275167809214,700.0
804,0.6,81,-3.5196755684100105,600.0
805,0.5,81,-6.859470230064799,500.0
806,0.4,81,-5.226880539945781,400.0
807,0.3,81,-4.167826338352189,300.0
808,0.2,81,-3.672234241003088,200.0
809,0.1,81,-1.7618237527848248,100.0
810,1.0,82,14.509738231476618,1000.0
811,0.9,82,12.98234755820597,900.0
812,0.8,82,11.566569460795488,800.0
813,0.7,82,10.04025617340692,700.0
814,0.6,82,8.68501442162376,600.0
815,0.5,82,7.233205292329659,500.0
816,0.4,82,5.7801429816829195,400.0
817,0.3,82,4.261506581756434,300.0
818,0.2,82,2.8959396096038934,200.0
819,0.1,82,1.5573047183728326,100.0
820,1.0,83,-19.03391646329463,1000.0
821,0.9,83,-14.712281194963111,900.0
822,0.8,83,-11.070576746143274,800.0
823,0.7,83,-9.644598697208522,700.0
824,0.6,83,-8.371854497893871,600.0
825,0.5,83,-6.370291869133024,500.0
826,0.4,83,-6.095512129813871,400.0
827,0.3,83,-3.1328397271721897,300.0
828,0.2,83,-2.735091290621764,200.0
829,0.1,83,-1.5183688547001146,100.0
830,1.0,84,-26.887656932762127,1000.0
831,0.9,84,-20.699950038542056,900.0
832,0.8,84,-15.180393543377011,800.0
833,0.7,84,-11.748263298733535,700.0
834,0.6,84,-9.492252033580789,600.0
835,0.5,84,-7.252408599461854,500.0
836,0.4,84,-5.767643334716544,400.0
837,0.3,84,-4.632599542485259,300.0
838,0.2,84,-2.0819710559424367,200.0
839,0.1,84,0.8021457029503377,100.0
840,1.0,85,-55.85732830641878,1000.0
841,0.9,85,-57.18897348172156,900.0
842,0.8,85,-51.61799216098234,800.0
843,0.7,85,-53.872674550757054,700.0
844,0.6,85,-42.03969189248738,600.0
845,0.5,85,-34.060807698060714,500.0
846,0.4,85,-31.21170995781618,400.0
847,0.3,85,-7.191856251590001,300.0
848,0.2,85,-0.2524470144501997,200.0
849,0.1,85,-0.6131027111607242,100.0
850,1.0,86,-29.909760018998576,1000.0
851,0.9,86,-17.18327446250143,900.0
852,0.8,86,-16.606677518786064,800.0
853,0.7,86,-11.887859375166718,700.0
854,0.6,86,-14.533438714446913,600.0
855,0.5,86,-9.11249329857066,500.0
856,0.4,86,-10.02443015528901,400.0
857,0.3,86,-12.845118233744296,300.0
858,0.2,86,-11.850252486366319,200.0
859,0.1,86,-3.1918231817828335,100.0
860,1.0,87,3.3503175176639957,1000.0
861,0.9,87,8.036556520867503,900.0
862,0.8,87,5.292557710089222,800.0
863,0.7,87,4.262616688933707,700.0
864,0.6,87,3.99761663599119,600.0
865,0.5,87,3.103565742198106,500.0
866,0.4,87,2.3816132138958626,400.0
867,0.3,87,0.7858077911779818,300.0
868,0.2,87,-1.09672707352667,200.0
869,0.1,87,-2.526582134189425,100.0
870,1.0,88,-10.686719493099705,1000.0
871,0.9,88,-9.469100376031543,900.0
872,0.8,88,-8.497115728717798,800.0
873,0.7,88,-5.754455647746996,700.0
874,0.6,88,-3.8870578117513945,600.0
875,0.5,88,-3.9116269221511133,500.0
876,0.4,88,-1.5220631076220843,400.0
877,0.3,88,-1.5697721256414252,300.0
878,0.2,88,-1.2272102205465796,200.0
879,0.1,88,-0.10068017391098086,100.0
880,1.0,89,-11.367413621527366,1000.0
881,0.9,89,-10.294009628287318,900.0
882,0.8,89,-6.509039843528818,800.0
883,0.7,89,-6.323587746788817,700.0
884,0.6,89,-3.7889041720434675,600.0
885,0.5,89,-4.4256009184312015,500.0
886,0.4,89,-3.019935789293643,400.0
887,0.3,89,-2.3583945513879616,300.0
888,0.2,89,-1.6981117904655343,200.0
889,0.1,89,-0.43707961080875946,100.0
890,1.0,90,16.391596252532246,1000.0
891,0.9,90,14.723273383408502,900.0
892,0.8,90,12.99064193100904,800.0
893,0.7,90,11.353127301349447,700.0
894,0.6,90,9.47514881915873,600.0
895,0.5,90,7.622811240951836,500.0
896,0.4,90,6.278774617381267,400.0
897,0.3,90,4.390148023924267,300.0
898,0.2,90,2.313464268094017,200.0
899,0.1,90,0.7030650862179345,100.0
900,1.0,91,-31.024231551468745,1000.0
901,0.9,91,-27.771574482277476,900.0
902,0.8,91,-24.60138721636107,800.0
903,0.7,91,-20.971655524741042,700.0
904,0.6,91,-17.41503394942135,600.0
905,0.5,91,-14.380755662591048,500.0
906,0.4,91,-11.280363725066422,400.0
907,0.3,91,-7.921231349056269,300.0
908,0.2,91,-5.289846219866666,200.0
909,0.1,91,-2.117842134386935,100.0
910,1.0,92,14.973043865297091,1000.0
911,0.9,92,13.54054404722647,900.0
912,0.8,92,12.16916699186282,800.0
913,0.7,92,11.39346384728535,700.0
914,0.6,92,9.826477799899271,600.0
915,0.5,92,7.3894890619095595,500.0
916,0.4,92,5.826395285967061,400.0
917,0.3,92,4.5982432108785485,300.0
918,0.2,92,2.8763777686914933,200.0
919,0.1,92,1.5454066203797496,100.0
920,1.0,93,68.34956006561887,1000.0
921,0.9,93,58.07160872322005,900.0
922,0.8,93,50.27344478320913,800.0
923,0.7,93,46.5797276594556,700.0
924,0.6,93,39.88833952691396,600.0
925,0.5,93,32.260561877658176,500.0
926,0.4,93,28.360623419851883,400.0
927,0.3,93,18.16208724065431,300.0
928,0.2,93,7.54952204315871,200.0
929,0.1,93,2.8498539214078997,100.0
930,1.0,94,9.014042856567752,1000.0
931,0.9,94,2.9786238074641993,900.0
932,0.8,94,0.12948846038095158,800.0
933,0.7,94,-2.2827037324280943,700.0
934,0.6,94,1.4763178266409276,600.0
935,0.5,94,9.407049308332192,500.0
936,0.4,94,5.441299499281486,400.0
937,0.3,94,6.327835109155111,300.0
938,0.2,94,4.215861146565625,200.0
939,0.1,94,3.499529693509056,100.0
940,1.0,95,-16.62079799819692,1000.0
941,0.9,95,-24.95364176026019,900.0
942,0.8,95,-8.983438234045986,800.0
943,0.7,95,-5.392393045001159,700.0
944,0.6,95,-13.150945264964552,600.0
945,0.5,95,-17.954074074626003,500.0
946,0.4,95,-13.950940744188069,400.0
947,0.3,95,-10.504833940535486,300.0
948,0.2,95,-8.777665214520633,200.0
949,0.1,95,-2.1707172530177528,100.0
950,1.0,96,14.520917831789793,1000.0
951,0.9,96,12.98234754103483,900.0
952,0.8,96,11.566569384353198,800.0
953,0.7,96,10.040255516673216,700.0
954,0.6,96,8.685009439563396,600.0
955,0.5,96,7.233205240170804,500.0
956,0.4,96,5.780142979045413,400.0
957,0.3,96,4.261506298524336,300.0
958,0.2,96,2.8959396096038934,200.0
959,0.1,96,1.5573047183728326,100.0
960,1.0,97,22.461269348012284,1000.0
961,0.9,97,19.38358266766506,900.0
962,0.8,97,17.24156049199117,800.0
963,0.7,97,14.67223781525114,700.0
964,0.6,97,12.695825614821718,600.0
965,0.5,97,10.437520370964801,500.0
966,0.4,97,8.184648911715378,400.0
967,0.3,97,5.34644177618119,300.0
968,0.2,97,-1.4528460552409606,200.0
969,0.1,97,-0.3736336193244721,100.0
970,1.0,98,-11.5076762878953,1000.0
971,0.9,98,-10.444755357439927,900.0
972,0.8,98,-11.083884125802232,800.0
973,0.7,98,-11.045181724484952,700.0
974,0.6,98,-8.953680379550937,600.0
975,0.5,98,-6.104235010799517,500.0
976,0.4,98,-5.30341281379988,400.0
977,0.3,98,-3.493460216133967,300.0
978,0.2,98,-1.9582224937926926,200.0
979,0.1,98,-1.6372272234150056,100.0
980,1.0,99,-8.171720184510644,1000.0
981,0.9,99,-6.729533967966134,900.0
982,0.8,99,-5.877746942331287,800.0
983,0.7,99,-5.210116394980194,700.0
984,0.6,99,-3.981674936129296,600.0
985,0.5,99,-5.560636258557234,500.0
986,0.4,99,-4.917146985869298,400.0
987,0.3,99,-8.300129952559528,300.0
988,0.2,99,-0.7657065892564402,200.0
989,0.1,99,-0.9154451923549365,100.0
990,1.0,100,-13.864048179762445,1000.0
991,0.9,100,-11.963553059574846,900.0
992,0.8,100,-10.321903607259586,800.0
993,0.7,100,-8.52912536920561,700.0
994,0.6,100,-6.28950103413369,600.0
995,0.5,100,-4.755592740576872,500.0
996,0.4,100,-3.2195305740852747,400.0
997,0.3,100,-2.1083714330803707,300.0
998,0.2,100,-1.2424680429548904,200.0
999,0.1,100,-0.5336727704204454,100.0
