,accuracy,train_seed,n_gen,n_ep,n_steps,reward
1065,1.0,23,15,320,320000,84.30470069092607
1066,1.0,23,16,340,340000,34.212798777492495
1067,1.0,23,17,360,360000,117.15856370717142
1068,1.0,23,18,380,380000,2.2052167714997566
1069,1.0,23,19,400,400000,25.232805497323067
1070,1.0,23,20,420,420000,-4.369150463276826
1071,1.0,23,21,440,440000,7.201026326449984
1072,1.0,23,22,460,460000,-5.979503241441122
1073,1.0,23,23,480,480000,264.15194346554256
1074,1.0,23,24,500,500000,-45.68236564239759
1075,1.0,23,25,520,520000,201.98522387471525
1076,1.0,23,26,540,540000,223.6774664211959
1077,1.0,23,27,560,560000,3.312230448685116
1078,1.0,23,28,580,580000,234.9271944782909
1079,1.0,23,29,600,600000,98.9450426506638
1080,1.0,23,30,620,620000,-45.34904812340616
1081,1.0,23,31,640,640000,219.53457593281365
1082,1.0,23,32,660,660000,25.30491487126172
1083,1.0,23,33,680,680000,11.304618268685804
1084,1.0,23,34,700,700000,-8.226970635324047
1085,1.0,23,35,720,720000,230.21622298301128
1086,1.0,23,36,740,740000,9.30815711263516
1087,1.0,23,37,760,760000,226.85728035057468
1088,1.0,23,38,780,780000,97.54062607872685
1089,1.0,23,39,800,800000,84.62153547321996
1090,1.0,23,40,820,820000,-14.795982535631357
1091,1.0,23,41,840,840000,203.16929959522523
1092,1.0,23,42,860,860000,228.0115670587092
1093,1.0,23,43,880,880000,222.0484257281997
1094,1.0,23,44,900,900000,298.4738537949784
1095,1.0,23,45,920,920000,307.6548382533471
1096,1.0,23,46,940,940000,106.1913192440256
1097,1.0,23,47,960,960000,181.0416488381041
1098,1.0,23,48,980,980000,253.19390510672528
1099,1.0,23,49,1000,1000000,207.81652951840425
1100,1.0,24,0,20,20000,-0.4735151144409159
1101,1.0,24,1,40,40000,-19.94470670442168
1102,1.0,24,2,60,60000,-16.861960253097287
1103,1.0,24,3,80,80000,12.939128231123442
1104,1.0,24,4,100,100000,-16.68331990620178
1105,1.0,24,5,120,120000,6.817720587809402
1106,1.0,24,6,140,140000,-7.244667525564145
1107,1.0,24,7,160,160000,-21.99522597912076
1108,1.0,24,8,180,180000,-26.18402655398624
1109,1.0,24,9,200,200000,-26.391343792621456
1110,1.0,24,10,220,220000,12.6968795899457
1111,1.0,24,11,240,240000,-22.38285258379762
1112,1.0,24,12,260,260000,14.931315052679532
1113,1.0,24,13,280,280000,-21.73452043676385
1114,1.0,24,14,300,300000,24.49474692644562
1115,1.0,24,15,320,320000,-19.94470670442168
1116,1.0,24,16,340,340000,-21.47115468791
1117,1.0,24,17,360,360000,-28.372006586376035
1118,1.0,24,18,380,380000,21.20516017560977
1119,1.0,24,19,400,400000,-23.409217380012144
1120,1.0,24,20,420,420000,-62.40431729195535
1121,1.0,24,21,440,440000,12.712626526323774
1122,1.0,24,22,460,460000,-18.31224214551068
1123,1.0,24,23,480,480000,26.510680264843
1124,1.0,24,24,500,500000,34.96014477714492
1125,1.0,24,25,520,520000,-9.506003655448692
1126,1.0,24,26,540,540000,-21.273624882978563
1127,1.0,24,27,560,560000,-5.693177509796273
1128,1.0,24,28,580,580000,7.047478047458448
1129,1.0,24,29,600,600000,-3.897576632944041
1130,1.0,24,30,620,620000,-17.98735306260943
1131,1.0,24,31,640,640000,12.628519595557403
1132,1.0,24,32,660,660000,2.9124287714426087
1133,1.0,24,33,680,680000,-8.918544140804412
1134,1.0,24,34,700,700000,16.576008874645744
1135,1.0,24,35,720,720000,39.823675739111344
1136,1.0,24,36,740,740000,31.603014621466503
1137,1.0,24,37,760,760000,30.326668252384344
1138,1.0,24,38,780,780000,37.43025073510567
1139,1.0,24,39,800,800000,75.40588930004955
1140,1.0,24,40,820,820000,15.243460501090642
1141,1.0,24,41,840,840000,78.14503334004853
1142,1.0,24,42,860,860000,182.7750250618006
1143,1.0,24,43,880,880000,67.37192576873443
1144,1.0,24,44,900,900000,108.7683029826748
1145,1.0,24,45,920,920000,46.12284851823178
1146,1.0,24,46,940,940000,54.7352083198039
1147,1.0,24,47,960,960000,171.6956389510166
1148,1.0,24,48,980,980000,-19.10280782338221
1149,1.0,24,49,1000,1000000,154.79336390768978
1150,1.0,25,0,20,20000,29.11311087818641
1151,1.0,25,1,40,40000,5.536446540715272
1152,1.0,25,2,60,60000,15.084660551043571
1153,1.0,25,3,80,80000,-4.811364439584219
1154,1.0,25,4,100,100000,-22.27745422113326
1155,1.0,25,5,120,120000,15.006973727978146
1156,1.0,25,6,140,140000,-33.33439791020395
1157,1.0,25,7,160,160000,-19.50280823097526
1158,1.0,25,8,180,180000,-2.1651802526282258
1159,1.0,25,9,200,200000,16.613680531500396
1160,1.0,25,10,220,220000,14.931315052679532
1161,1.0,25,11,240,240000,26.27850399593662
1162,1.0,25,12,260,260000,-21.180866585577355
1163,1.0,25,13,280,280000,23.434888517623484
1164,1.0,25,14,300,300000,17.03054940594432
1165,1.0,25,15,320,320000,-10.80908561910583
1166,1.0,25,16,340,340000,-1.4764018015265783
1167,1.0,25,17,360,360000,14.931315052679532
1168,1.0,25,18,380,380000,16.853488400011642
1169,1.0,25,19,400,400000,25.858048255194696
1170,1.0,25,20,420,420000,2.570838176274057
1171,1.0,25,21,440,440000,33.73565350044008
1172,1.0,25,22,460,460000,30.867382188805248
1173,1.0,25,23,480,480000,27.2681153776966
1174,1.0,25,24,500,500000,50.403233033337216
1175,1.0,25,25,520,520000,33.84497770596266
1176,1.0,25,26,540,540000,37.05907193236359
1177,1.0,25,27,560,560000,84.4551310137339
1178,1.0,25,28,580,580000,18.865901855130524
1179,1.0,25,29,600,600000,-18.378750015384743
1180,1.0,25,30,620,620000,14.908266276409872
1181,1.0,25,31,640,640000,-23.685918527214312
1182,1.0,25,32,660,660000,11.172960038617484
1183,1.0,25,33,680,680000,22.66940765171029
1184,1.0,25,34,700,700000,20.24132383986016
1185,1.0,25,35,720,720000,29.542560275323087
1186,1.0,25,36,740,740000,8.53966521918848
1187,1.0,25,37,760,760000,-20.046573172860363
1188,1.0,25,38,780,780000,-14.814764338269308
1189,1.0,25,39,800,800000,-7.930736199938347
1190,1.0,25,40,820,820000,6.035551516968861
1191,1.0,25,41,840,840000,3.042237403402358
1192,1.0,25,42,860,860000,85.14105916768101
1193,1.0,25,43,880,880000,15.000003232015496
1194,1.0,25,44,900,900000,52.583313895978975
1195,1.0,25,45,920,920000,9.445305980651144
1196,1.0,25,46,940,940000,13.427024997853328
1197,1.0,25,47,960,960000,-24.089515795648545
1198,1.0,25,48,980,980000,-14.312307469013067
1199,1.0,25,49,1000,1000000,188.486133742862
1200,1.0,26,0,20,20000,-22.048370493139764
1201,1.0,26,1,40,40000,-27.821907866849024
1202,1.0,26,2,60,60000,-29.87907102546092
1203,1.0,26,3,80,80000,-10.697623109850252
1204,1.0,26,4,100,100000,12.371481315057396
1205,1.0,26,5,120,120000,-15.971693356037784
1206,1.0,26,6,140,140000,-20.557299658539424
1207,1.0,26,7,160,160000,-15.98335144560967
1208,1.0,26,8,180,180000,-18.384110972551564
1209,1.0,26,9,200,200000,24.02288439815865
1210,1.0,26,10,220,220000,-14.280143105099436
1211,1.0,26,11,240,240000,31.14146344918896
1212,1.0,26,12,260,260000,-0.8976250289749256
1213,1.0,26,13,280,280000,12.518967107782922
1214,1.0,26,14,300,300000,-24.993918445163214
1215,1.0,26,15,320,320000,-5.13271925481471
1216,1.0,26,16,340,340000,16.91360106219406
1217,1.0,26,17,360,360000,25.874947730513146
1218,1.0,26,18,380,380000,-9.373939442178957
1219,1.0,26,19,400,400000,27.7032954766645
1220,1.0,26,20,420,420000,3.993518346711381
1221,1.0,26,21,440,440000,-11.09505485478213
1222,1.0,26,22,460,460000,25.692792632729304
1223,1.0,26,23,480,480000,36.66701981777761
1224,1.0,26,24,500,500000,35.28648008036958
1225,1.0,26,25,520,520000,29.54620011144712
1226,1.0,26,26,540,540000,22.984596767372064
1227,1.0,26,27,560,560000,22.97202219773826
1228,1.0,26,28,580,580000,11.647527498183337
1229,1.0,26,29,600,600000,10.25950696404988
1230,1.0,26,30,620,620000,30.29710551256661
1231,1.0,26,31,640,640000,34.295580443312616
1232,1.0,26,32,660,660000,50.68758885655312
1233,1.0,26,33,680,680000,20.626022097693014
1234,1.0,26,34,700,700000,28.940693685927737
1235,1.0,26,35,720,720000,36.42890913068215
1236,1.0,26,36,740,740000,48.73227805082827
1237,1.0,26,37,760,760000,-25.19432038046749
1238,1.0,26,38,780,780000,53.66605362520253
1239,1.0,26,39,800,800000,49.49026819558568
1240,1.0,26,40,820,820000,54.50675677589469
1241,1.0,26,41,840,840000,24.866562447494083
1242,1.0,26,42,860,860000,25.66765714504968
1243,1.0,26,43,880,880000,29.99219341545772
1244,1.0,26,44,900,900000,40.42213900493035
1245,1.0,26,45,920,920000,82.10116450782758
1246,1.0,26,46,940,940000,-43.883106968188414
1247,1.0,26,47,960,960000,-21.98859028993636
1248,1.0,26,48,980,980000,54.15168182395013
1249,1.0,26,49,1000,1000000,65.89355892708058
1250,1.0,27,0,20,20000,-21.33716339323832
1251,1.0,27,1,40,40000,9.6142289481817
1252,1.0,27,2,60,60000,-8.278333815645302
1253,1.0,27,3,80,80000,11.452062460984008
1254,1.0,27,4,100,100000,-19.944712657098314
1255,1.0,27,5,120,120000,26.740881834858897
1256,1.0,27,6,140,140000,-16.296558387408552
1257,1.0,27,7,160,160000,34.060020208105264
1258,1.0,27,8,180,180000,-16.10163072283145
1259,1.0,27,9,200,200000,-19.605307345956795
1260,1.0,27,10,220,220000,-38.81832609584498
1261,1.0,27,11,240,240000,14.93942721934285
1262,1.0,27,12,260,260000,-22.65811403737566
1263,1.0,27,13,280,280000,-19.207542859201503
1264,1.0,27,14,300,300000,-16.10654203849794
1265,1.0,27,15,320,320000,3.818738616211786
1266,1.0,27,16,340,340000,227.30542554451145
1267,1.0,27,17,360,360000,81.2734512768678
1268,1.0,27,18,380,380000,6.888689962058464
1269,1.0,27,19,400,400000,-20.01705641915496
1270,1.0,27,20,420,420000,116.86148541898696
1271,1.0,27,21,440,440000,-23.2380544791694
1272,1.0,27,22,460,460000,26.98774263236403
1273,1.0,27,23,480,480000,8.809597379643936
1274,1.0,27,24,500,500000,-17.787551184352033
1275,1.0,27,25,520,520000,17.18371973177235
1276,1.0,27,26,540,540000,7.180109282386951
1277,1.0,27,27,560,560000,9.42803065254276
1278,1.0,27,28,580,580000,-3.796321461185842
1279,1.0,27,29,600,600000,9.139667633807216
1280,1.0,27,30,620,620000,227.1727147053137
1281,1.0,27,31,640,640000,-36.15389434137591
1282,1.0,27,32,660,660000,-14.3088558550698
1283,1.0,27,33,680,680000,192.5139461701853
1284,1.0,27,34,700,700000,227.38243607113583
1285,1.0,27,35,720,720000,168.76484035608456
1286,1.0,27,36,740,740000,94.69728289963594
1287,1.0,27,37,760,760000,182.5398621585765
1288,1.0,27,38,780,780000,246.5249797801353
1289,1.0,27,39,800,800000,-7.269124378966021
1290,1.0,27,40,820,820000,162.52280337183612
1291,1.0,27,41,840,840000,216.6011266061596
1292,1.0,27,42,860,860000,217.31307184167807
1293,1.0,27,43,880,880000,266.75799058869444
1294,1.0,27,44,900,900000,13.52767207644493
1295,1.0,27,45,920,920000,287.50660541079264
1296,1.0,27,46,940,940000,217.3531038169248
1297,1.0,27,47,960,960000,133.50680710382204
1298,1.0,27,48,980,980000,264.4640076976256
1299,1.0,27,49,1000,1000000,112.7670527779852
1300,1.0,28,0,20,20000,27.047880998115467
1301,1.0,28,1,40,40000,-22.04837108452169
1302,1.0,28,2,60,60000,46.74879338272181
1303,1.0,28,3,80,80000,-24.30440915248866
1304,1.0,28,4,100,100000,-17.24714778042202
1305,1.0,28,5,120,120000,14.931315052679532
1306,1.0,28,6,140,140000,-0.3772379177266484
1307,1.0,28,7,160,160000,-3.261231016409228
1308,1.0,28,8,180,180000,-23.42792349426245
1309,1.0,28,9,200,200000,14.931315052679532
1310,1.0,28,10,220,220000,11.48806263207868
1311,1.0,28,11,240,240000,-5.107108162828576
1312,1.0,28,12,260,260000,0.0961627366884378
1313,1.0,28,13,280,280000,14.931315052679532
1314,1.0,28,14,300,300000,37.84933398243172
1315,1.0,28,15,320,320000,14.191675417141226
1316,1.0,28,16,340,340000,38.79406172096984
1317,1.0,28,17,360,360000,17.90450061287624
1318,1.0,28,18,380,380000,11.7450939151781
1319,1.0,28,19,400,400000,8.791771003099432
1320,1.0,28,20,420,420000,-7.753979023611594
1321,1.0,28,21,440,440000,-22.41145096047424
1322,1.0,28,22,460,460000,-4.721831776762012
1323,1.0,28,23,480,480000,-57.84817287211574
1324,1.0,28,24,500,500000,26.510680264843
1325,1.0,28,25,520,520000,32.527542429756664
1326,1.0,28,26,540,540000,11.392339964890231
1327,1.0,28,27,560,560000,-38.15826407039468
1328,1.0,28,28,580,580000,171.2598148596324
1329,1.0,28,29,600,600000,-23.523070495671668
1330,1.0,28,30,620,620000,280.7782149005351
1331,1.0,28,31,640,640000,-10.02467694437549
1332,1.0,28,32,660,660000,225.4333497870692
1333,1.0,28,33,680,680000,239.062862836148
1334,1.0,28,34,700,700000,36.95838770259166
1335,1.0,28,35,720,720000,198.14301297649547
1336,1.0,28,36,740,740000,32.465734409131656
1337,1.0,28,37,760,760000,265.7122858605834
1338,1.0,28,38,780,780000,96.3880269649528
1339,1.0,28,39,800,800000,-22.048370493139764
1340,1.0,28,40,820,820000,189.0527653758681
1341,1.0,28,41,840,840000,27.09617219234869
1342,1.0,28,42,860,860000,124.9684886223892
1343,1.0,28,43,880,880000,9.6142289481817
1344,1.0,28,44,900,900000,106.8096306109347
1345,1.0,28,45,920,920000,10.954748233760258
1346,1.0,28,46,940,940000,35.638693065504924
1347,1.0,28,47,960,960000,-15.974379802738312
1348,1.0,28,48,980,980000,123.44102140303416
1349,1.0,28,49,1000,1000000,-8.85757706955828
1350,1.0,29,0,20,20000,-19.94470670442168
1351,1.0,29,1,40,40000,-6.659250443112837
1352,1.0,29,2,60,60000,-27.81715472545386
1353,1.0,29,3,80,80000,12.382285209397258
1354,1.0,29,4,100,100000,-26.65584274006836
1355,1.0,29,5,120,120000,-12.408974065238452
1356,1.0,29,6,140,140000,-17.38401067701038
1357,1.0,29,7,160,160000,-26.1580716894173
1358,1.0,29,8,180,180000,3.59828044806621
1359,1.0,29,9,200,200000,10.278264888830702
1360,1.0,29,10,220,220000,-7.302617650661757
1361,1.0,29,11,240,240000,24.35526384082801
1362,1.0,29,12,260,260000,34.38441068146658
1363,1.0,29,13,280,280000,13.845585335708885
1364,1.0,29,14,300,300000,6.54578858938292
1365,1.0,29,15,320,320000,24.660319083891576
1366,1.0,29,16,340,340000,25.170024990847303
1367,1.0,29,17,360,360000,-14.231104620852737
1368,1.0,29,18,380,380000,29.597671232258755
1369,1.0,29,19,400,400000,29.10164041959601
1370,1.0,29,20,420,420000,-26.132468140299228
1371,1.0,29,21,440,440000,15.189183830099465
1372,1.0,29,22,460,460000,31.78018563267629
1373,1.0,29,23,480,480000,38.30077357021527
1374,1.0,29,24,500,500000,12.545209064538131
1375,1.0,29,25,520,520000,-14.816854292832236
1376,1.0,29,26,540,540000,22.11192088996166
1377,1.0,29,27,560,560000,28.30949144984244
1378,1.0,29,28,580,580000,21.65014358830347
1379,1.0,29,29,600,600000,35.779951753359576
1380,1.0,29,30,620,620000,32.324602751967845
1381,1.0,29,31,640,640000,-24.430173526106888
1382,1.0,29,32,660,660000,26.925976855305123
1383,1.0,29,33,680,680000,30.063018210684607
1384,1.0,29,34,700,700000,-1.912242648248752
1385,1.0,29,35,720,720000,55.7701319809018
1386,1.0,29,36,740,740000,14.550211626812793
1387,1.0,29,37,760,760000,-2.882691241106253
1388,1.0,29,38,780,780000,0.9218452284840504
1389,1.0,29,39,800,800000,2.6278606250236183
1390,1.0,29,40,820,820000,16.648303891037727
1391,1.0,29,41,840,840000,-5.7390670268130695
1392,1.0,29,42,860,860000,-22.84195224151808
1393,1.0,29,43,880,880000,27.07949220578181
1394,1.0,29,44,900,900000,23.86186623278774
1395,1.0,29,45,920,920000,37.58938985797323
1396,1.0,29,46,940,940000,-34.601937787846644
1397,1.0,29,47,960,960000,-15.794486649540534
1398,1.0,29,48,980,980000,12.422981834688027
1399,1.0,29,49,1000,1000000,7.792569579503666
1400,1.0,30,0,20,20000,13.951977542292935
1401,1.0,30,1,40,40000,-5.632610591675361
1402,1.0,30,2,60,60000,-32.62829110774106
1403,1.0,30,3,80,80000,-14.284043372869863
1404,1.0,30,4,100,100000,58.14972846999668
1405,1.0,30,5,120,120000,-3.729105367972541
1406,1.0,30,6,140,140000,-68.98444315690664
1407,1.0,30,7,160,160000,18.040057093916296
1408,1.0,30,8,180,180000,10.418913446246512
1409,1.0,30,9,200,200000,25.95165412951307
1410,1.0,30,10,220,220000,36.198933296948354
1411,1.0,30,11,240,240000,29.96741443485952
1412,1.0,30,12,260,260000,-19.854286107456616
1413,1.0,30,13,280,280000,4.302610971212409
1414,1.0,30,14,300,300000,23.976928485558847
1415,1.0,30,15,320,320000,2.9200692352044526
1416,1.0,30,16,340,340000,-16.28801604189381
1417,1.0,30,17,360,360000,19.20771626003912
1418,1.0,30,18,380,380000,-22.90073319750157
1419,1.0,30,19,400,400000,15.44474127065416
1420,1.0,30,20,420,420000,61.77655231305962
1421,1.0,30,21,440,440000,-18.66285381184878
1422,1.0,30,22,460,460000,16.27851390234847
1423,1.0,30,23,480,480000,9.3279399814293
1424,1.0,30,24,500,500000,-32.526019665311495
1425,1.0,30,25,520,520000,26.510680264843
1426,1.0,30,26,540,540000,34.710334383248615
1427,1.0,30,27,560,560000,51.52983025221331
1428,1.0,30,28,580,580000,16.132039607664012
1429,1.0,30,29,600,600000,20.99090770306822
1430,1.0,30,30,620,620000,25.18551154873652
1431,1.0,30,31,640,640000,26.510680264843
1432,1.0,30,32,660,660000,18.09534191308472
1433,1.0,30,33,680,680000,11.508821577806824
1434,1.0,30,34,700,700000,-7.498127234722864
1435,1.0,30,35,720,720000,-17.993257813633882
1436,1.0,30,36,740,740000,17.008607064687485
1437,1.0,30,37,760,760000,14.56961907015872
1438,1.0,30,38,780,780000,-10.851273956480645
1439,1.0,30,39,800,800000,-3.3527130906085185
1440,1.0,30,40,820,820000,201.19759097411136
1441,1.0,30,41,840,840000,162.8593035204436
1442,1.0,30,42,860,860000,-29.47377956946525
1443,1.0,30,43,880,880000,13.705086776696843
1444,1.0,30,44,900,900000,178.68418938246083
1445,1.0,30,45,920,920000,79.59853298304894
1446,1.0,30,46,940,940000,230.7113597397524
1447,1.0,30,47,960,960000,241.2491638108458
1448,1.0,30,48,980,980000,-46.59424574895182
1449,1.0,30,49,1000,1000000,173.60891258891346
1450,1.0,31,0,20,20000,-64.11629440066963
1451,1.0,31,1,40,40000,-23.5904487050121
1452,1.0,31,2,60,60000,-21.095357552540825
1453,1.0,31,3,80,80000,-19.94470670442168
1454,1.0,31,4,100,100000,25.34495162960566
1455,1.0,31,5,120,120000,0.1067973930602948
1456,1.0,31,6,140,140000,11.912496020382234
1457,1.0,31,7,160,160000,-22.017783411058367
1458,1.0,31,8,180,180000,-9.285381503618025
1459,1.0,31,9,200,200000,18.96238508544245
1460,1.0,31,10,220,220000,13.92387154760262
1461,1.0,31,11,240,240000,29.471950468789647
1462,1.0,31,12,260,260000,7.127702427446897
1463,1.0,31,13,280,280000,-21.9361529107964
1464,1.0,31,14,300,300000,9.6517521309763
1465,1.0,31,15,320,320000,17.256534158554093
1466,1.0,31,16,340,340000,-21.81479778913397
1467,1.0,31,17,360,360000,11.626196918342057
1468,1.0,31,18,380,380000,14.931315052679532
1469,1.0,31,19,400,400000,-25.49271173369832
1470,1.0,31,20,420,420000,15.188143800473949
1471,1.0,31,21,440,440000,-39.3823438514606
1472,1.0,31,22,460,460000,-19.93757185726708
1473,1.0,31,23,480,480000,-4.432106431008523
1474,1.0,31,24,500,500000,20.45504740281197
1475,1.0,31,25,520,520000,-28.03525154794462
1476,1.0,31,26,540,540000,-27.83243069256101
1477,1.0,31,27,560,560000,-17.78954204253215
1478,1.0,31,28,580,580000,26.510680264843
1479,1.0,31,29,600,600000,-2.399272108400905
1480,1.0,31,30,620,620000,-19.711321643443533
1481,1.0,31,31,640,640000,-3.4951037269582423
1482,1.0,31,32,660,660000,83.15459327558317
1483,1.0,31,33,680,680000,50.28720086949146
1484,1.0,31,34,700,700000,166.19658766817625
1485,1.0,31,35,720,720000,68.18770129202731
1486,1.0,31,36,740,740000,-26.347381459237987
1487,1.0,31,37,760,760000,-34.429082954316215
1488,1.0,31,38,780,780000,90.453494695072
1489,1.0,31,39,800,800000,154.24243669077214
1490,1.0,31,40,820,820000,127.01312763175476
1491,1.0,31,41,840,840000,194.2485608483956
1492,1.0,31,42,860,860000,138.70749185920846
1493,1.0,31,43,880,880000,195.18825121144485
1494,1.0,31,44,900,900000,191.37229614321592
1495,1.0,31,45,920,920000,175.17806896194492
1496,1.0,31,46,940,940000,187.762985244728
1497,1.0,31,47,960,960000,241.43950061984805
1498,1.0,31,48,980,980000,122.52390324571564
1499,1.0,31,49,1000,1000000,67.48351710751277
1500,1.0,32,0,20,20000,-19.809825884481945
1501,1.0,32,1,40,40000,-2.0232751148916
1502,1.0,32,2,60,60000,-26.853918741626625
1503,1.0,32,3,80,80000,-3.442456687338442
1504,1.0,32,4,100,100000,-11.366523043832974
1505,1.0,32,5,120,120000,-4.015301585028099
1506,1.0,32,6,140,140000,13.933128058748803
1507,1.0,32,7,160,160000,22.23677158669086
1508,1.0,32,8,180,180000,12.84855287326094
1509,1.0,32,9,200,200000,-11.091211887224924
1510,1.0,32,10,220,220000,20.03173015910692
1511,1.0,32,11,240,240000,-7.665362193466658
1512,1.0,32,12,260,260000,-15.273112906217005
1513,1.0,32,13,280,280000,20.72902929605559
1514,1.0,32,14,300,300000,9.6142289481817
1515,1.0,32,15,320,320000,-2.182931505208618
1516,1.0,32,16,340,340000,-10.126701443413888
1517,1.0,32,17,360,360000,28.103274447851213
1518,1.0,32,18,380,380000,-10.974487554624831
1519,1.0,32,19,400,400000,6.3822464484948735
1520,1.0,32,20,420,420000,29.57339027495425
1521,1.0,32,21,440,440000,21.214619700391296
1522,1.0,32,22,460,460000,28.504998655478328
1523,1.0,32,23,480,480000,26.89746138724737
1524,1.0,32,24,500,500000,28.87656811821224
1525,1.0,32,25,520,520000,-18.812914092326263
1526,1.0,32,26,540,540000,27.72156140320472
1527,1.0,32,27,560,560000,9.6142289481817
1528,1.0,32,28,580,580000,33.910843846015
1529,1.0,32,29,600,600000,27.94775749588053
1530,1.0,32,30,620,620000,30.06730080820569
1531,1.0,32,31,640,640000,9.6142289481817
1532,1.0,32,32,660,660000,-18.682685056893828
1533,1.0,32,33,680,680000,33.66680630950648
1534,1.0,32,34,700,700000,9.62485697966785
1535,1.0,32,35,720,720000,-19.09943145125876
1536,1.0,32,36,740,740000,67.9633537070418
1537,1.0,32,37,760,760000,-18.393062678636905
1538,1.0,32,38,780,780000,16.955722259995746
1539,1.0,32,39,800,800000,13.087461220916753
1540,1.0,32,40,820,820000,26.000353312550203
1541,1.0,32,41,840,840000,176.68481618590653
1542,1.0,32,42,860,860000,28.89598367139572
1543,1.0,32,43,880,880000,20.1672282288966
1544,1.0,32,44,900,900000,91.55144320232104
1545,1.0,32,45,920,920000,124.39874587140628
1546,1.0,32,46,940,940000,50.00474117702287
1547,1.0,32,47,960,960000,25.068105065670327
1548,1.0,32,48,980,980000,-42.96843136085927
1549,1.0,32,49,1000,1000000,3.8950705532460175
1550,1.0,33,0,20,20000,-18.370831556142296
1551,1.0,33,1,40,40000,-27.70485514499058
1552,1.0,33,2,60,60000,-1.9218977643186512
1553,1.0,33,3,80,80000,43.05047787316836
1554,1.0,33,4,100,100000,-41.824700678753366
1555,1.0,33,5,120,120000,-22.39414655335546
1556,1.0,33,6,140,140000,-84.46628328513532
1557,1.0,33,7,160,160000,-22.97373092422601
1558,1.0,33,8,180,180000,9.6142289481817
1559,1.0,33,9,200,200000,-6.229010007603993
1560,1.0,33,10,220,220000,12.19926843464095
1561,1.0,33,11,240,240000,17.05313027801032
1562,1.0,33,12,260,260000,16.424470627425144
1563,1.0,33,13,280,280000,11.571562856887708
1564,1.0,33,14,300,300000,27.820762628241035
1565,1.0,33,15,320,320000,19.08023209858134
1566,1.0,33,16,340,340000,19.859173557243448
1567,1.0,33,17,360,360000,-6.165348764978821
1568,1.0,33,18,380,380000,-2.974611306268887
1569,1.0,33,19,400,400000,18.762332095290148
1570,1.0,33,20,420,420000,1.7441806514577831
1571,1.0,33,21,440,440000,27.7032954766645
1572,1.0,33,22,460,460000,-13.9990720581938
1573,1.0,33,23,480,480000,5.823561775649752
1574,1.0,33,24,500,500000,14.52713155752167
1575,1.0,33,25,520,520000,31.710207874209026
1576,1.0,33,26,540,540000,2.3548383424916133
1577,1.0,33,27,560,560000,14.642496611951088
1578,1.0,33,28,580,580000,-8.473403045785293
1579,1.0,33,29,600,600000,-43.27862171497169
1580,1.0,33,30,620,620000,22.02912669497709
1581,1.0,33,31,640,640000,21.66685473070161
1582,1.0,33,32,660,660000,30.791637219713643
1583,1.0,33,33,680,680000,8.020930641764911
1584,1.0,33,34,700,700000,9.6142289481817
1585,1.0,33,35,720,720000,-21.274112864332885
1586,1.0,33,36,740,740000,31.376112259384183
1587,1.0,33,37,760,760000,15.056074435333276
1588,1.0,33,38,780,780000,31.45853954863613
1589,1.0,33,39,800,800000,-14.385498951188437
1590,1.0,33,40,820,820000,31.81725135642813
1591,1.0,33,41,840,840000,21.31877945562995
1592,1.0,33,42,860,860000,27.74745218926152
1593,1.0,33,43,880,880000,50.60708885926967
1594,1.0,33,44,900,900000,35.54922469854421
1595,1.0,33,45,920,920000,33.90893896584119
1596,1.0,33,46,940,940000,26.89221040828609
1597,1.0,33,47,960,960000,76.25882560095744
1598,1.0,33,48,980,980000,101.55646148570484
1599,1.0,33,49,1000,1000000,-10.627033508798414
1600,1.0,34,0,20,20000,14.9761042064612
1601,1.0,34,1,40,40000,-3.2368123398414346
1602,1.0,34,2,60,60000,15.101532755531556
1603,1.0,34,3,80,80000,16.337487495869077
1604,1.0,34,4,100,100000,5.006651183289599
1605,1.0,34,5,120,120000,-24.06251007464713
1606,1.0,34,6,140,140000,-19.94470668189216
1607,1.0,34,7,160,160000,9.6142289481817
1608,1.0,34,8,180,180000,13.85317535648326
1609,1.0,34,9,200,200000,3.575483384316101
1610,1.0,34,10,220,220000,17.02961537886269
1611,1.0,34,11,240,240000,-1.252966632501496
1612,1.0,34,12,260,260000,7.9943251454057345
1613,1.0,34,13,280,280000,11.094217782540984
1614,1.0,34,14,300,300000,15.800436011285674
1615,1.0,34,15,320,320000,9.6142289481817
1616,1.0,34,16,340,340000,-6.305041457800675
1617,1.0,34,17,360,360000,30.56938981417984
1618,1.0,34,18,380,380000,0.8855317182864596
1619,1.0,34,19,400,400000,27.513058595748863
1620,1.0,34,20,420,420000,27.7032954766645
1621,1.0,34,21,440,440000,9.09927013755107
1622,1.0,34,22,460,460000,9.944270982529078
1623,1.0,34,23,480,480000,1.1217997397144548
1624,1.0,34,24,500,500000,40.53270698106725
1625,1.0,34,25,520,520000,27.7032954766645
1626,1.0,34,26,540,540000,27.459040046640176
1627,1.0,34,27,560,560000,27.943225746814715
1628,1.0,34,28,580,580000,66.52523785989318
1629,1.0,34,29,600,600000,-16.595643128861923
1630,1.0,34,30,620,620000,58.55829551234115
1631,1.0,34,31,640,640000,29.68795406200653
1632,1.0,34,32,660,660000,41.97164633175309
1633,1.0,34,33,680,680000,161.5501245664522
1634,1.0,34,34,700,700000,111.52978372376631
1635,1.0,34,35,720,720000,-2.396941522315714
1636,1.0,34,36,740,740000,134.40467955285004
