,heuristic_param,train_seed,threshold,variance,update,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
7616,0.8,71,,,False,0.15625,44,0.5298931622290529,11.45905375480652,0.2835125923156738,468000,62447,530447
7617,0.8,71,,,False,0.15625,45,0.5298931622290529,11.699126243591309,0.2399075031280517,475000,62447,537447
7618,0.8,71,,,False,0.15625,46,0.5298931622290529,11.934362173080444,0.2350635528564453,482000,62447,544447
7619,0.8,71,,,False,0.15625,47,0.5298931622290529,12.1734516620636,0.2389109134674072,489000,62447,551447
7620,0.8,71,,,False,0.15625,48,0.5298931622290529,12.409244775772097,0.2356207370758056,496000,62447,558447
7621,0.8,71,,,False,0.15625,49,0.5298931622290529,12.645907878875732,0.236476182937622,503000,62447,565447
7622,0.8,71,,,False,0.15625,50,0.5298931622290529,12.882123470306396,0.2360413074493408,510000,62447,572447
7623,0.8,71,,,True,0.15625,51,0.5298931622290529,13.125019311904907,0.2427155971527099,517000,70378,587378
7624,0.8,71,,,False,0.15625,52,0.5298931622290529,13.360957384109495,0.2357540130615234,524000,70378,594378
7625,0.8,71,,,False,0.15625,53,0.5298931622290529,13.598923683166504,0.2377903461456298,531000,70378,601378
7626,0.8,71,,,False,0.15625,54,0.5298931622290529,13.836698293685911,0.2375955581665039,538000,70378,608378
7627,0.8,71,,,False,0.15625,55,0.5298931622290529,14.074931144714355,0.2380547523498535,545000,70378,615378
7628,0.8,71,,,False,0.15625,56,0.5298931622290529,14.314295053482056,0.2391693592071533,552000,70378,622378
7629,0.8,71,,,False,0.15625,57,0.5298931622290529,14.553659915924072,0.2391514778137207,559000,70378,629378
7630,0.8,71,,,False,0.15625,58,0.5298931622290529,14.793200016021729,0.2393515110015869,566000,70378,636378
7631,0.8,71,,,False,0.15625,59,0.5298931622290529,15.100105047225952,0.3067235946655273,573000,70378,643378
7632,0.8,71,,,True,0.15625,60,0.5298931622290529,15.347166776657104,0.2468576431274414,580000,78309,658309
7633,0.8,71,,,False,0.15625,61,0.5298931622290529,15.587001323699951,0.2396492958068847,587000,78309,665309
7634,0.8,71,,,False,0.15625,62,0.5298931622290529,15.827515840530396,0.2403337955474853,594000,78309,672309
7635,0.8,71,,,False,0.15625,63,0.5298931622290529,16.070231676101685,0.2425353527069091,601000,78309,679309
7636,0.8,71,,,False,0.15625,64,0.5298931622290529,16.31169819831848,0.2412796020507812,608000,78309,686309
7637,0.8,71,,,False,0.15625,65,0.5298931622290529,16.554676055908203,0.2427930831909179,615000,78309,693309
7638,0.8,71,,,False,0.15625,66,0.5298931622290529,16.798142433166504,0.2432849407196045,622000,78309,700309
7639,0.8,71,,,False,0.15625,67,0.5182803906379079,17.040969610214233,0.2426378726959228,629000,78309,707309
7640,0.8,71,,,False,0.15625,68,0.5182803906379079,17.28569984436035,0.2445306777954101,636000,78309,714309
7641,0.8,71,,,True,0.60625,69,0.5298931622290529,17.54334545135498,0.2574610710144043,666000,89705,755705
7642,0.8,71,,,False,0.60625,70,0.5182803906379079,17.7895450592041,0.2460124492645263,696000,89705,785705
7643,0.8,71,,,False,0.60625,71,0.5182803906379079,18.034332513809204,0.2446026802062988,726000,89705,815705
7644,0.8,71,,,True,0.15625,72,0.5182803906379079,18.29333090782165,0.2588143348693847,733000,97636,830636
7645,0.8,71,,,False,0.15625,73,0.5182803906379079,18.54155302047729,0.2479777336120605,740000,97636,837636
7646,0.8,71,,,False,0.15625,74,0.5182803906379079,18.787884950637817,0.246145486831665,747000,97636,844636
7647,0.8,71,,,False,0.15625,75,0.5182803906379079,19.11198925971985,0.3239152431488037,754000,97636,851636
7648,0.8,71,,,False,0.15625,76,0.5182803906379079,19.35871386528015,0.2465391159057617,761000,97636,858636
7649,0.8,71,,,False,0.15625,77,0.5182803906379079,19.605968236923218,0.2470612525939941,768000,97636,865636
7650,0.8,71,,,False,0.15625,78,0.5182803906379079,19.853242874145508,0.2470846176147461,775000,97636,872636
7651,0.8,71,,,False,0.15625,79,0.5182803906379079,20.10052466392517,0.2470896244049072,782000,97636,879636
7652,0.8,71,,,False,0.15625,80,0.5182803906379079,20.349819898605347,0.2490983009338379,789000,97636,886636
7653,0.8,71,,,True,0.15625,81,0.5182803906379079,20.60656714439392,0.2565548419952392,796000,105567,901567
7654,0.8,71,,,False,0.15625,82,0.5182803906379079,20.85480570793152,0.2480525970458984,803000,105567,908567
7655,0.8,71,,,False,0.15625,83,0.5182803906379079,21.103389024734497,0.2483932971954345,810000,105567,915567
7656,0.8,71,,,False,0.15625,84,0.5182803906379079,21.351605653762817,0.2480323314666748,817000,105567,922567
7657,0.8,71,,,False,0.15625,85,0.5182803906379079,21.60084557533264,0.2490561008453369,824000,105567,929567
7658,0.8,71,,,False,0.15625,86,0.5182803906379079,21.85141086578369,0.2503170967102051,831000,105567,936567
7659,0.8,71,,,False,0.15625,87,0.5182803906379079,22.104114055633545,0.2525186538696289,838000,105567,943567
7660,0.8,71,,,False,0.15625,88,0.5182803906379079,22.357099771499637,0.2527673244476318,845000,105567,950567
7661,0.8,71,,,False,0.15625,89,0.5182803906379079,22.611528873443604,0.2542383670806885,852000,105567,957567
7662,0.8,71,,,True,0.15625,90,0.5182803906379079,22.871140480041504,0.2594232559204101,859000,113498,972498
7663,0.8,71,,,False,0.15625,91,0.5182803906379079,23.217567443847656,0.3462169170379638,866000,113498,979498
7664,0.8,71,,,False,0.15625,92,0.5182803906379079,23.47019124031067,0.2524244785308838,873000,113498,986498
7665,0.8,71,,,False,0.15625,93,0.5182803906379079,23.724188327789307,0.2538113594055176,880000,113498,993498
7666,0.8,71,,,False,0.15625,94,0.5182803906379079,23.976541757583615,0.2521541118621826,887000,113498,1000498
7667,0.8,72,0.95,140922573.85605896,True,0.15625,0,0.5651784291704142,0.5453424453735352,0.5451669692993164,7000,7931,14931
7668,0.8,72,,,False,0.15625,1,0.5085443471941624,0.8357374668121338,0.2902100086212158,14000,7931,21931
7669,0.8,72,,,False,0.15625,2,0.5085443471941624,1.0932693481445312,0.2573237419128418,21000,7931,28931
7670,0.8,72,,,False,0.15625,3,0.5101868595088763,1.3386526107788086,0.2452006340026855,28000,7931,35931
7671,0.8,72,,,False,0.15625,4,1.0313383805521297,1.590487003326416,0.251633882522583,35000,7931,42931
7672,0.8,72,,,False,0.15625,5,0.844250128051227,1.8648662567138672,0.2741796970367431,42000,7931,49931
7673,0.8,72,,,False,0.15625,6,0.552696821047975,2.1391518115997314,0.2740912437438965,49000,7931,56931
7674,0.8,72,,,False,0.15625,7,1.2041579741917705,2.415799856185913,0.2764275074005127,56000,7931,63931
7675,0.8,72,,,False,0.15625,8,1.2041579741917705,2.698551177978516,0.2825427055358886,63000,7931,70931
7676,0.8,72,,,True,0.49375,9,2.1474763895162985,3.075536727905273,0.3767857551574707,87000,16709,103709
7677,0.8,72,,,False,0.49375,10,0.4207984185710913,3.360658884048462,0.2849328517913818,111000,16709,127709
7678,0.8,72,,,False,0.49375,11,0.4494491887774919,3.650736808776856,0.289837121963501,135000,16709,151709
7679,0.8,72,,,False,0.49375,12,0.4468062692426288,3.946066856384277,0.2950897216796875,159000,16709,175709
7680,0.8,72,,,True,0.15625,13,0.447579181231754,4.328332185745239,0.3820574283599853,166000,24640,190640
7681,0.8,72,,,False,0.15625,14,1.3265462028289945,4.620351314544678,0.2917659282684326,173000,24640,197640
7682,0.8,72,,,False,0.15625,15,0.447579181231754,4.937585353851318,0.3170230388641357,180000,24640,204640
7683,0.8,72,,,False,0.15625,16,0.447579181231754,5.239060163497925,0.3012773990631103,187000,24640,211640
7684,0.8,72,,,False,0.15625,17,0.447579181231754,5.572974443435669,0.3337199687957763,194000,24640,218640
7685,0.8,72,,,False,0.15625,18,0.447579181231754,5.851438999176025,0.2782661914825439,201000,24640,225640
7686,0.8,72,,,False,0.15625,19,0.447579181231754,6.13153600692749,0.2799084186553955,208000,24640,232640
7687,0.8,72,,,False,0.15625,20,0.447579181231754,6.405548095703125,0.2738184928894043,215000,24640,239640
7688,0.8,72,,,False,0.15625,21,0.447579181231754,6.684044122695923,0.2783012390136719,222000,24640,246640
7689,0.8,72,,,True,0.15625,22,0.447579181231754,6.986801624298096,0.3025698661804199,229000,32571,261571
7690,0.8,72,,,False,0.15625,23,0.447579181231754,7.260927438735962,0.2739205360412597,236000,32571,268571
7691,0.8,72,,,False,0.15625,24,0.447579181231754,7.536479473114014,0.2753617763519287,243000,32571,275571
7692,0.8,72,,,False,0.15625,25,0.447579181231754,7.813874006271362,0.277200698852539,250000,32571,282571
7693,0.8,72,,,False,0.15625,26,0.447579181231754,8.090261220932007,0.2761549949645996,257000,32571,289571
7694,0.8,72,,,False,0.15625,27,0.447579181231754,8.365543127059937,0.2750654220581054,264000,32571,296571
7695,0.8,72,,,False,0.15625,28,0.447579181231754,8.64419960975647,0.2784650325775146,271000,32571,303571
7696,0.8,72,,,False,0.15625,29,0.447579181231754,8.921014785766602,0.2766225337982178,278000,32571,310571
7697,0.8,72,,,False,0.15625,30,0.447579181231754,9.199470043182371,0.2782576084136963,285000,32571,317571
7698,0.8,72,,,True,0.15625,31,0.447579181231754,9.507550477981567,0.3078823089599609,292000,40502,332502
7699,0.8,72,,,False,0.15625,32,0.447579181231754,9.785082578659058,0.2773401737213135,299000,40502,339502
7700,0.8,72,,,False,0.15625,33,0.447579181231754,10.063384294509888,0.2781054973602295,306000,40502,346502
7701,0.8,72,,,False,0.15625,34,0.447579181231754,10.3438138961792,0.2802345752716064,313000,40502,353502
7702,0.8,72,,,False,0.15625,35,0.447579181231754,10.62703561782837,0.2830159664154053,320000,40502,360502
7703,0.8,72,,,False,0.15625,36,0.447579181231754,10.94882345199585,0.3215851783752441,327000,40502,367502
7704,0.8,72,,,False,0.15625,37,0.447579181231754,11.224868297576904,0.2758464813232422,334000,40502,374502
7705,0.8,72,,,False,0.15625,38,0.447579181231754,11.506985902786257,0.2818896770477295,341000,40502,381502
7706,0.8,72,,,False,0.15625,39,0.447579181231754,11.78933572769165,0.2821171283721924,348000,40502,388502
7707,0.8,72,,,True,0.15625,40,0.447579181231754,12.100449800491331,0.3108944892883301,355000,48433,403433
7708,0.8,72,,,False,0.15625,41,0.447579181231754,12.380414485931396,0.2797324657440185,362000,48433,410433
7709,0.8,72,,,False,0.15625,42,0.447579181231754,12.661845207214355,0.281207799911499,369000,48433,417433
7710,0.8,72,,,False,0.15625,43,0.447579181231754,12.943236827850342,0.2811517715454101,376000,48433,424433
7711,0.8,72,,,False,0.15625,44,0.447579181231754,13.225058794021606,0.2815945148468017,383000,48433,431433
7712,0.8,72,,,False,0.15625,45,0.447579181231754,13.50797152519226,0.2826604843139648,390000,48433,438433
7713,0.8,72,,,False,0.15625,46,0.447579181231754,13.79452133178711,0.2860052585601806,397000,48433,445433
7714,0.8,72,,,False,0.15625,47,0.447579181231754,14.077068567276,0.282289981842041,404000,48433,452433
7715,0.8,72,,,False,0.15625,48,0.447579181231754,14.359192371368408,0.2819013595581054,411000,48433,459433
7716,0.8,72,,,True,0.15625,49,0.447579181231754,14.674776792526243,0.3153419494628906,418000,56364,474364
7717,0.8,72,,,False,0.15625,50,0.447579181231754,14.961613178253174,0.2864396572113037,425000,56364,481364
7718,0.8,72,,,False,0.15625,51,0.447579181231754,15.24639058113098,0.2844686508178711,432000,56364,488364
7719,0.8,72,,,False,0.15625,52,0.447579181231754,15.531874418258669,0.2852456569671631,439000,56364,495364
7720,0.8,72,,,False,0.15625,53,0.447579181231754,15.81374168395996,0.2816338539123535,446000,56364,502364
7721,0.8,72,,,False,0.15625,54,0.447579181231754,16.09886622428894,0.2848825454711914,453000,56364,509364
7722,0.8,72,,,False,0.15625,55,0.447579181231754,16.429034948349,0.3299355506896972,460000,56364,516364
7723,0.8,72,,,False,0.15625,56,0.447579181231754,16.710724592208862,0.2814712524414062,467000,56364,523364
7724,0.8,72,,,False,0.15625,57,0.447579181231754,16.9963059425354,0.2853446006774902,474000,56364,530364
7725,0.8,72,,,True,0.15625,58,0.447579181231754,17.305160522460938,0.3086295127868652,481000,64295,545295
7726,0.8,72,,,False,0.15625,59,0.447579181231754,17.591299295425415,0.2858970165252685,488000,64295,552295
7727,0.8,72,,,False,0.15625,60,0.447579181231754,17.8765652179718,0.2850322723388672,495000,64295,559295
7728,0.8,72,,,False,0.15625,61,0.447579181231754,18.16084361076355,0.2840564250946045,502000,64295,566295
7729,0.8,72,,,False,0.15625,62,0.447579181231754,18.45254373550415,0.2914626598358154,509000,64295,573295
7730,0.8,72,,,False,0.15625,63,0.447579181231754,18.736701488494877,0.283921480178833,516000,64295,580295
7731,0.8,72,,,False,0.15625,64,0.447579181231754,19.02229881286621,0.2853705883026123,523000,64295,587295
7732,0.8,72,,,False,0.15625,65,0.447579181231754,19.30639743804932,0.2838718891143799,530000,64295,594295
7733,0.8,72,,,False,0.15625,66,0.447579181231754,19.59633421897888,0.289712905883789,537000,64295,601295
7734,0.8,72,,,True,0.15625,67,0.447579181231754,19.912975311279297,0.3164162635803222,544000,72226,616226
7735,0.8,72,,,False,0.15625,68,0.447579181231754,20.19895052909851,0.2857434749603271,551000,72226,623226
7736,0.8,72,,,False,0.15625,69,0.447579181231754,20.486393928527832,0.2872180938720703,558000,72226,630226
7737,0.8,72,,,False,0.15625,70,0.447579181231754,20.771100759506226,0.2844769954681396,565000,72226,637226
7738,0.8,72,,,False,0.15625,71,0.447579181231754,21.060434818267822,0.2891039848327636,572000,72226,644226
7739,0.8,72,,,False,0.15625,72,0.447579181231754,21.346301794052124,0.2856171131134033,579000,72226,651226
7740,0.8,72,,,False,0.15625,73,0.447579181231754,21.634737968444824,0.2881841659545898,586000,72226,658226
7741,0.8,72,,,False,0.15625,74,0.447579181231754,21.971472024917603,0.3364975452423095,593000,72226,665226
7742,0.8,72,,,False,0.15625,75,0.447579181231754,22.255762338638306,0.2840359210968017,600000,72226,672226
7743,0.8,72,,,True,0.15625,76,0.447579181231754,22.574951171875,0.3189358711242676,607000,80157,687157
7744,0.8,72,,,False,0.15625,77,0.447579181231754,22.862205505371094,0.2869994640350342,614000,80157,694157
7745,0.8,72,,,False,0.15625,78,0.447579181231754,23.147376537323,0.2849378585815429,621000,80157,701157
7746,0.8,72,,,False,0.15625,79,0.447579181231754,23.43308687210083,0.2854819297790527,628000,80157,708157
7747,0.8,72,,,False,0.15625,80,0.447579181231754,23.722058296203613,0.2887368202209472,635000,80157,715157
7748,0.8,72,,,False,0.15625,81,0.447579181231754,24.00967025756836,0.2873599529266357,642000,80157,722157
7749,0.8,72,,,False,0.15625,82,0.447579181231754,24.29700875282288,0.287102460861206,649000,80157,729157
7750,0.8,72,,,False,0.15625,83,0.447579181231754,24.586190223693848,0.2889366149902344,656000,80157,736157
7751,0.8,72,,,False,0.15625,84,0.447579181231754,24.873629570007324,0.2872054576873779,663000,80157,743157
7752,0.8,72,,,True,0.15625,85,0.447579181231754,25.192816734313965,0.3189496994018554,670000,88088,758088
7753,0.8,72,,,False,0.15625,86,0.447579181231754,25.4823637008667,0.2893157005310058,677000,88088,765088
7754,0.8,72,,,False,0.15625,87,0.447579181231754,25.824753761291504,0.3421063423156738,684000,88088,772088
7755,0.8,72,,,False,0.15625,88,0.447579181231754,26.18911385536194,0.364109992980957,691000,88088,779088
7756,0.8,72,,,False,0.15625,89,0.447579181231754,26.55218863487244,0.3628013134002685,698000,88088,786088
7757,0.8,72,,,False,0.15625,90,0.447579181231754,26.917315244674683,0.3648200035095215,705000,88088,793088
7758,0.8,72,,,False,0.15625,91,0.447579181231754,27.238891124725345,0.3213200569152832,712000,88088,800088
7759,0.8,72,,,False,0.15625,92,0.447579181231754,27.53591012954712,0.2967579364776611,719000,88088,807088
7760,0.8,72,,,False,0.15625,93,0.447579181231754,27.90293884277344,0.3667535781860351,726000,88088,814088
7761,0.8,72,,,True,0.15625,94,0.447579181231754,28.22221565246582,0.3190350532531738,733000,96019,829019
7762,0.8,72,,,False,0.15625,95,0.447579181231754,28.51662039756775,0.2941517829895019,740000,96019,836019
7763,0.8,72,,,False,0.15625,96,0.447579181231754,28.8127965927124,0.2959356307983398,747000,96019,843019
7764,0.8,72,,,False,0.15625,97,0.447579181231754,29.107096910476685,0.2940247058868408,754000,96019,850019
7765,0.8,72,,,False,0.15625,98,0.447579181231754,29.39793419837952,0.2905647754669189,761000,96019,857019
7766,0.8,72,,,False,0.15625,99,0.447579181231754,29.697696924209595,0.2995002269744873,768000,96019,864019
7767,0.8,72,,,False,0.15625,100,0.447579181231754,29.992151260375977,0.2941751480102539,775000,96019,871019
7768,0.8,72,,,False,0.15625,101,0.447579181231754,30.28448271751404,0.2920680046081543,782000,96019,878019
7769,0.8,72,,,False,0.15625,102,0.447579181231754,30.576773405075077,0.2920489311218261,789000,96019,885019
7770,0.8,72,,,True,0.15625,103,0.447579181231754,30.900081396102905,0.3230617046356201,796000,103950,899950
7771,0.8,72,,,False,0.15625,104,0.447579181231754,31.192408561706543,0.2920844554901123,803000,103950,906950
7772,0.8,72,,,False,0.15625,105,0.447579181231754,31.487192153930664,0.2945401668548584,810000,103950,913950
7773,0.8,72,,,False,0.15625,106,0.447579181231754,31.779718160629272,0.2922754287719726,817000,103950,920950
7774,0.8,72,,,False,0.15625,107,0.447579181231754,32.07624316215515,0.2962782382965088,824000,103950,927950
7775,0.8,72,,,False,0.15625,108,0.447579181231754,32.36886382102966,0.2923791408538818,831000,103950,934950
7776,0.8,72,,,False,0.15625,109,0.447579181231754,32.66534376144409,0.2962408065795898,838000,103950,941950
7777,0.8,72,,,False,0.15625,110,0.447579181231754,32.959431648254395,0.2937788963317871,845000,103950,948950
7778,0.8,72,,,False,0.15625,111,0.447579181231754,33.25556421279907,0.2958705425262451,852000,103950,955950
7779,0.8,72,,,True,0.15625,112,0.447579181231754,33.63939070701599,0.3835630416870117,859000,111881,970881
7780,0.8,72,,,False,0.15625,113,0.447579181231754,33.933518171310425,0.2938683032989502,866000,111881,977881
7781,0.8,72,,,False,0.15625,114,0.447579181231754,34.229241609573364,0.2954761981964111,873000,111881,984881
7782,0.8,72,,,False,0.15625,115,0.447579181231754,34.52455425262451,0.2950696945190429,880000,111881,991881
7783,0.8,72,,,False,0.15625,116,0.447579181231754,34.82162356376648,0.2968111038208008,887000,111881,998881
7784,0.8,72,,,False,0.15625,117,0.447579181231754,35.11911964416504,0.2972512245178222,894000,111881,1005881
7785,0.8,73,0.95,700891627.8568623,True,0.15625,0,0.5130399236920603,0.5066726207733154,0.5064871311187744,7000,7931,14931
7786,0.8,73,,,False,0.15625,1,0.4067505907770586,0.7914004325866699,0.2845828533172607,14000,7931,21931
7787,0.8,73,,,False,0.15625,2,0.5256945729052152,1.0476362705230713,0.2561013698577881,21000,7931,28931
7788,0.8,73,,,False,0.15625,3,0.5475868077425374,1.2832858562469482,0.2354321479797363,28000,7931,35931
7789,0.8,73,,,False,0.15625,4,0.701521119219187,1.5108845233917236,0.2274215221405029,35000,7931,42931
7790,0.8,73,,,False,0.15625,5,0.5244247089229342,1.7354085445404053,0.2243757247924804,42000,7931,49931
7791,0.8,73,,,False,0.15625,6,0.5256945729052152,1.9588077068328855,0.223252534866333,49000,7931,56931
7792,0.8,73,,,False,0.15625,7,0.5256945729052152,2.187064409255981,0.2280886173248291,56000,7931,63931
7793,0.8,73,,,False,0.15625,8,0.5256945729052152,2.4129714965820312,0.2257602214813232,63000,7931,70931
7794,0.8,73,,,True,0.15625,9,0.5256945729052152,2.647172451019287,0.2340550422668457,70000,15862,85862
7795,0.8,73,,,False,0.15625,10,0.5256945729052152,2.8745033740997314,0.227165937423706,77000,15862,92862
7796,0.8,73,,,False,0.15625,11,0.5256945729052152,3.0997860431671143,0.2251317501068115,84000,15862,99862
7797,0.8,73,,,False,0.15625,12,0.5256945729052152,3.371288537979126,0.2713460922241211,91000,15862,106862
7798,0.8,73,,,False,0.15625,13,0.5256945729052152,3.596450090408325,0.2250020503997802,98000,15862,113862
7799,0.8,73,,,False,0.15625,14,0.5256945729052152,3.8323659896850586,0.2357559204101562,105000,15862,120862
7800,0.8,73,,,False,0.15625,15,0.5256945729052152,4.060726404190064,0.228193998336792,112000,15862,127862
7801,0.8,73,,,False,0.15625,16,0.5256945729052152,4.292249202728272,0.2313623428344726,119000,15862,134862
7802,0.8,73,,,False,0.15625,17,0.5256945729052152,4.521910429000855,0.229490041732788,126000,15862,141862
7803,0.8,73,,,True,0.15625,18,0.5256945729052152,4.761134147644043,0.2390604019165039,133000,23793,156793
7804,0.8,73,,,False,0.15625,19,0.5256945729052152,4.994226694107056,0.2328908443450927,140000,23793,163793
7805,0.8,73,,,False,0.15625,20,0.5256945729052152,5.22546911239624,0.2310461997985839,147000,23793,170793
7806,0.8,73,,,False,0.15625,21,0.5256945729052152,5.457087278366089,0.2314329147338867,154000,23793,177793
7807,0.8,73,,,False,0.15625,22,0.5256945729052152,5.689790964126587,0.2325289249420166,161000,23793,184793
7808,0.8,73,,,False,0.15625,23,0.5256945729052152,5.925160646438599,0.2351207733154297,168000,23793,191793
7809,0.8,73,,,False,0.15625,24,0.5256945729052152,6.163733959197998,0.2383637428283691,175000,23793,198793
7810,0.8,73,,,False,0.15625,25,0.5256945729052152,6.397202491760254,0.2332806587219238,182000,23793,205793
7811,0.8,73,,,False,0.15625,26,0.5256945729052152,6.631510496139526,0.2341117858886718,189000,23793,212793
7812,0.8,73,,,True,0.15625,27,0.5256945729052152,6.940496683120728,0.3088119029998779,196000,31724,227724
7813,0.8,73,,,False,0.15625,28,0.5256945729052152,7.18159294128418,0.2409143447875976,203000,31724,234724
7814,0.8,73,,,False,0.15625,29,0.5256945729052152,7.420814037322998,0.2390313148498535,210000,31724,241724
7815,0.8,73,,,False,0.15625,30,0.5256945729052152,7.669666528701782,0.2486546039581298,217000,31724,248724
7816,0.8,73,,,False,0.15625,31,0.5256945729052152,7.91322660446167,0.2433741092681884,224000,31724,255724
7817,0.8,73,,,False,0.15625,32,0.5256945729052152,8.150617361068726,0.2371745109558105,231000,31724,262724
7818,0.8,73,,,False,0.15625,33,0.5256945729052152,8.390092134475708,0.239250898361206,238000,31724,269724
7819,0.8,73,,,False,0.15625,34,0.5256945729052152,8.63161849975586,0.241318941116333,245000,31724,276724
7820,0.8,73,,,False,0.15625,35,0.5256945729052152,8.873300552368164,0.2414946556091308,252000,31724,283724
7821,0.8,73,,,True,0.15625,36,0.5212266659045717,9.120562553405762,0.2470288276672363,259000,39655,298655
7822,0.8,73,,,False,0.15625,37,0.5256945729052152,9.360189199447632,0.2394404411315918,266000,39655,305655
7823,0.8,73,,,False,0.15625,38,0.5256945729052152,9.600342273712158,0.2399604320526123,273000,39655,312655
7824,0.8,73,,,False,0.15625,39,0.5256945729052152,9.841824531555176,0.2412896156311035,280000,39655,319655
7825,0.8,73,,,False,0.15625,40,0.5256945729052152,10.084577798843384,0.2425754070281982,287000,39655,326655
7826,0.8,73,,,False,0.15625,41,0.5256945729052152,10.326175928115845,0.2414169311523437,294000,39655,333655
7827,0.8,73,,,False,0.15625,42,0.5256945729052152,10.64465045928955,0.3182871341705322,301000,39655,340655
7828,0.8,73,,,False,0.15625,43,0.5256945729052152,10.895443439483644,0.2506000995635986,308000,39655,347655
7829,0.8,73,,,False,0.15625,44,0.5256945729052152,11.149163961410522,0.2535126209259033,315000,39655,354655
7830,0.8,73,,,True,0.15625,45,0.5256945729052152,11.4088933467865,0.2594988346099853,322000,47586,369586
7831,0.8,73,,,False,0.15625,46,0.5256945729052152,11.660725116729736,0.2516427040100097,329000,47586,376586
7832,0.8,73,,,False,0.15625,47,0.5256945729052152,11.905616998672484,0.2447092533111572,336000,47586,383586
7833,0.8,73,,,False,0.15625,48,0.5231166831620014,12.14919900894165,0.2433912754058838,343000,47586,390586
7834,0.8,73,,,False,0.15625,49,0.5231166831620014,12.393132209777832,0.2437360286712646,350000,47586,397586
7835,0.8,73,,,False,0.15625,50,0.5231166831620014,12.638216733932495,0.2448675632476806,357000,47586,404586
7836,0.8,73,,,False,0.15625,51,0.5231166831620014,12.885252952575684,0.2468438148498535,364000,47586,411586
7837,0.8,73,,,False,0.15625,52,0.5231166831620014,13.13139820098877,0.2459471225738525,371000,47586,418586
7838,0.8,73,,,False,0.15625,53,0.5231166831620014,13.379488229751589,0.2479019165039062,378000,47586,425586
7839,0.8,73,,,True,0.15625,54,0.5231166831620014,13.6354660987854,0.255786657333374,385000,55517,440517
7840,0.8,73,,,False,0.15625,55,0.5231166831620014,13.881654739379885,0.2459859848022461,392000,55517,447517
7841,0.8,73,,,False,0.15625,56,0.5231166831620014,14.128843069076538,0.2469940185546875,399000,55517,454517
7842,0.8,73,,,False,0.15625,57,0.5231166831620014,14.47317361831665,0.3441433906555176,406000,55517,461517
7843,0.8,73,,,False,0.15625,58,0.5231166831620014,14.719908952713013,0.2465512752532959,413000,55517,468517
7844,0.8,73,,,False,0.15625,59,0.5231166831620014,14.967712163925173,0.2476265430450439,420000,55517,475517
7845,0.8,73,,,False,0.15625,60,0.5231166831620014,15.21708083152771,0.2491815090179443,427000,55517,482517
7846,0.8,73,,,False,0.15625,61,0.5231166831620014,15.467157363891602,0.249887466430664,434000,55517,489517
7847,0.8,73,,,False,0.15625,62,0.5231166831620014,15.71812653541565,0.2507755756378174,441000,55517,496517
7848,0.8,73,,,True,0.15625,63,0.5231166831620014,15.97602081298828,0.2577016353607178,448000,63448,511448
7849,0.8,73,,,False,0.15625,64,0.5231166831620014,16.226590394973755,0.2503902912139892,455000,63448,518448
7850,0.8,73,,,False,0.15625,65,0.5231166831620014,16.475741147994995,0.2489714622497558,462000,63448,525448
7851,0.8,73,,,False,0.15625,66,0.5231166831620014,16.72842502593994,0.2524938583374023,469000,63448,532448
7852,0.8,73,,,False,0.15625,67,0.5231166831620014,16.9781494140625,0.2495324611663818,476000,63448,539448
7853,0.8,73,,,False,0.15625,68,0.5231166831620014,17.229715824127197,0.2513697147369385,483000,63448,546448
7854,0.8,73,,,False,0.15625,69,0.5231166831620014,17.481951475143433,0.2520499229431152,490000,63448,553448
7855,0.8,73,,,False,0.15625,70,0.5231166831620014,17.736077785491943,0.2539458274841308,497000,63448,560448
7856,0.8,73,,,False,0.15625,71,0.5231166831620014,17.987183094024658,0.2509245872497558,504000,63448,567448
7857,0.8,73,,,True,0.15625,72,0.5231166831620014,18.25813603401184,0.2707669734954834,511000,71379,582379
7858,0.8,73,,,False,0.15625,73,0.5194183867294341,18.51420903205872,0.2558794021606445,518000,71379,589379
7859,0.8,73,,,False,0.15625,74,0.5194183867294341,18.77367472648621,0.2592775821685791,525000,71379,596379
7860,0.8,73,,,False,0.15625,75,0.5194183867294341,19.03266191482544,0.2587745189666748,532000,71379,603379
7861,0.8,73,,,False,0.15625,76,0.5194183867294341,19.421149730682373,0.3882782459259033,539000,71379,610379
7862,0.8,73,,,False,0.15625,77,0.5194183867294341,19.691537141799927,0.2702045440673828,546000,71379,617379
7863,0.8,73,,,False,0.15625,78,0.5194183867294341,19.98570966720581,0.2939014434814453,553000,71379,624379
7864,0.8,73,,,False,0.15625,79,0.5194183867294341,20.30017399787903,0.3142633438110351,560000,71379,631379
7865,0.8,73,,,False,0.15625,80,0.5194183867294341,20.58538699150085,0.2849850654602051,567000,71379,638379
7866,0.8,73,,,True,0.15625,81,0.5194183867294341,20.90449953079224,0.3188905715942383,574000,79310,653310
7867,0.8,73,,,False,0.15625,82,0.5194183867294341,21.22786974906921,0.3230669498443603,581000,79310,660310
7868,0.8,73,,,False,0.15625,83,0.5194183867294341,21.55553650856018,0.3274743556976318,588000,79310,667310
7869,0.8,73,,,False,0.15625,84,0.5194183867294341,21.85139560699463,0.2956571578979492,595000,79310,674310
7870,0.8,73,,,False,0.15625,85,0.5194183867294341,22.141826391220093,0.2902235984802246,602000,79310,681310
