,heuristic_param,seed,n_gen,score,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
897,5,34,3,35474478.929933675,0.0889552977577175,4094071806853.8086,4.976047515869141,1.360785961151123,6.336833477020264
898,5,34,4,35474478.929933675,0.0889552977577175,4385979880944.752,6.170032978057861,1.360785961151123,7.530818939208984
899,5,34,5,35474478.929933675,0.0889552977577175,6702472623453.169,7.371829032897949,2.570856809616089,9.942685842514038
900,5,34,6,35644045.294243574,0.0889552977577175,4515319980145.547,8.71417784690857,2.570856809616089,11.285034656524658
901,5,34,7,35644045.294243574,0.0889552977577175,5777491677755.607,9.929156064987184,2.570856809616089,12.500012874603271
902,5,34,8,35644045.294243574,0.0889552977577175,3922174622535.122,11.118745803833008,2.570856809616089,13.689602613449097
903,5,34,9,35644045.294243574,0.0889552977577175,3884155471720.277,12.294516801834106,2.570856809616089,14.865373611450195
904,5,34,10,35708106.640701205,0.0889552977577175,6953882050523.96,13.619420289993286,3.372063398361206,16.991483688354492
905,5,34,11,35708106.640701205,0.0889552977577175,2998454074955.768,14.770041704177856,3.372063398361206,18.142105102539062
906,5,34,12,36063395.029179126,0.0889552977577175,3571252848366.4204,16.023544311523438,3.372063398361206,19.395607709884644
907,5,34,13,36063395.029179126,0.0889552977577175,3614095327758.1226,17.299518823623657,3.372063398361206,20.671582221984863
908,5,34,14,36063395.029179126,0.0889552977577175,4376650012398.0137,18.51656556129456,3.372063398361206,21.88862895965576
909,5,34,15,36063395.029179126,0.0889552977577175,3358842215045.808,19.784794092178345,3.372063398361206,23.15685749053955
910,5,34,16,36063395.029179126,0.0889552977577175,4442801468247.437,20.97858738899231,4.344448089599609,25.32303547859192
911,5,34,17,36063395.029179126,0.0889552977577175,6887198769113.075,22.14141821861267,4.344448089599609,26.48586630821228
912,5,34,18,36063395.029179126,0.0889552977577175,3862834214429.656,23.461232900619507,4.344448089599609,27.80568099021912
913,5,34,19,36063395.029179126,0.0889552977577175,4611020522659.298,24.586798667907715,4.344448089599609,28.931246757507324
914,5,34,20,36063395.029179126,0.0889552977577175,4740055358621.153,25.8748300075531,4.344448089599609,30.21927809715271
915,5,34,21,36063395.029179126,0.0889552977577175,3850369314096.0674,27.25791883468628,4.344448089599609,31.60236692428589
916,5,34,22,36063395.029179126,0.0889552977577175,5842269652267.062,28.57042145729065,5.386384963989258,33.95680642127991
917,5,34,23,37007996.66050855,0.0889552977577175,6474070509143.054,29.86399483680725,5.386384963989258,35.25037980079651
918,5,34,24,37007996.66050855,0.0889552977577175,5063110320976.937,31.122101306915283,5.386384963989258,36.50848627090454
919,5,34,25,37007996.66050855,0.0889552977577175,4969588922493.282,32.48703575134277,5.386384963989258,37.87342071533203
920,5,34,26,37007996.66050855,0.0889552977577175,5988196224004.691,33.68866944313049,5.386384963989258,39.07505440711975
921,5,34,27,37007996.66050855,0.0889552977577175,5545073772604.715,35.08069062232971,6.49710750579834,41.57779812812805
922,5,35,0,34092474.95120705,0.0889552977577175,5748400223000.134,1.216294527053833,1.172619104385376,2.388913631439209
923,5,35,1,34418693.042867444,0.0889552977577175,4284102871601.825,2.5893611907958984,1.172619104385376,3.7619802951812735
924,5,35,2,34666577.414885566,0.0889552977577175,4997438346290.813,3.770780324935913,1.172619104385376,4.943399429321289
925,5,35,3,34666577.414885566,0.0889552977577175,5296389297579.998,5.027618646621704,1.172619104385376,6.20023775100708
926,5,35,4,34666577.414885566,0.0889552977577175,3847060455114.338,6.2418413162231445,1.172619104385376,7.41446042060852
927,5,35,5,35367175.589080095,0.0889552977577175,6137651912229.125,7.4300010204315186,2.2099554538726807,9.6399564743042
928,5,35,6,35361860.59621282,0.0889552977577175,5641174453766.733,8.751978635787964,2.2099554538726807,10.961934089660645
929,5,35,7,35361860.59621282,0.0889552977577175,4898992520926.285,9.816245317459106,2.2099554538726807,12.026200771331789
930,5,35,8,35361860.59621282,0.0889552977577175,4360811315439.082,11.210439443588257,2.2099554538726807,13.420394897460938
931,5,35,9,35361860.59621282,0.0889552977577175,3856072928173.214,12.559921026229858,2.2099554538726807,14.76987648010254
932,5,35,10,35422701.69274117,0.0889552977577175,4295570030516.263,13.7911217212677,3.174194574356079,16.96531629562378
933,5,35,11,35422701.69274117,0.0889552977577175,4052368532813.192,15.105377435684204,3.174194574356079,18.279572010040283
934,5,35,12,35422701.69274117,0.0889552977577175,5150389509376.251,16.344922304153442,3.174194574356079,19.51911687850952
935,5,35,13,35422701.69274117,0.0889552977577175,5256506623323.733,17.625799417495728,3.174194574356079,20.799993991851807
936,5,35,14,35422701.69274117,0.0889552977577175,5165141372600.104,18.990121126174927,3.174194574356079,22.16431570053101
937,5,35,15,35422701.69274117,0.0889552977577175,4791538985789.221,20.306780338287357,4.3289124965667725,24.63569283485413
938,5,35,16,35422701.69274117,0.0889552977577175,5622144408498.473,21.654526948928837,4.3289124965667725,25.983439445495605
939,5,35,17,35422701.69274117,0.0889552977577175,5168884024760.049,22.91098403930664,4.3289124965667725,27.239896535873413
940,5,35,18,35621555.81826862,0.0889552977577175,5170587347129.548,24.21576189994812,4.3289124965667725,28.544674396514893
941,5,35,19,35621555.81826862,0.0889552977577175,5341683400660.754,25.285969257354736,4.3289124965667725,29.61488175392151
942,5,35,20,35621555.81826862,0.0889552977577175,4398260529350.625,26.658764839172363,4.3289124965667725,30.987677335739136
943,5,35,21,35621555.81826862,0.0889552977577175,5606250317321.57,27.97580099105835,5.498211145401001,33.47401213645935
944,5,35,22,35883971.392818555,0.0889552977577175,5838960001605.296,29.241308450698853,5.498211145401001,34.73951959609985
945,5,35,23,35883971.392818555,0.0889552977577175,4977077354301.179,30.643350839614868,5.498211145401001,36.14156198501587
946,5,35,24,35883971.392818555,0.0889552977577175,4578599671445.396,31.85492515563965,5.498211145401001,37.35313630104065
947,5,35,25,35883971.392818555,0.0889552977577175,4846937768454.639,33.037686824798584,5.498211145401001,38.53589797019959
948,5,35,26,36001525.68522106,0.0889552977577175,3954353365752.996,34.11680459976196,6.230244874954224,40.34704947471619
949,5,36,0,34621643.53970213,0.0889552977577175,5511186282856.115,1.296761989593506,1.405212640762329,2.701974630355835
950,5,36,1,34621643.53970213,0.0889552977577175,7490650643659.363,2.678897857666016,1.405212640762329,4.084110498428345
951,5,36,2,34621643.53970213,0.0889552977577175,7514075347828.911,3.859655141830444,1.405212640762329,5.264867782592773
952,5,36,3,35768547.28797511,0.0889552977577175,5850402575069.012,5.20460319519043,1.405212640762329,6.609815835952759
953,5,36,4,35768547.28797511,0.0889552977577175,5912698743007.293,6.518605709075928,1.405212640762329,7.923818349838257
954,5,36,5,35871128.634930104,0.0889552977577175,6233011672222.707,7.835665941238403,2.3873000144958496,10.222965955734251
955,5,36,6,35871128.634930104,0.0889552977577175,4293188315885.888,9.03847336769104,2.3873000144958496,11.42577338218689
956,5,36,7,35871128.634930104,0.0889552977577175,3342028516986.402,10.302443504333496,2.3873000144958496,12.689743518829346
957,5,36,8,35871128.634930104,0.0889552977577175,6177117713679.196,11.5859375,2.3873000144958496,13.97323751449585
958,5,36,9,35871128.634930104,0.0889552977577175,6619048632587.572,12.93700122833252,2.3873000144958496,15.32430124282837
959,5,36,10,35871128.634930104,0.0889552977577175,5302138458879.45,14.1826491355896,3.3372273445129395,17.51987648010254
960,5,36,11,35871128.634930104,0.0889552977577175,4179882513642.464,15.4538311958313,3.3372273445129395,18.79105854034424
961,5,36,12,35871128.634930104,0.0889552977577175,3750855278474.045,16.75685691833496,3.3372273445129395,20.0940842628479
962,5,36,13,35871128.634930104,0.0889552977577175,5359019115465.49,18.01013159751892,3.3372273445129395,21.34735894203186
963,5,36,14,35871128.634930104,0.0889552977577175,5576256986729.268,19.449183702468872,3.3372273445129395,22.78641104698181
964,5,36,15,35871128.634930104,0.0889552977577175,3930580350557.5225,20.661579370498657,3.3372273445129395,23.9988067150116
965,5,36,16,35871128.634930104,0.0889552977577175,6375358301839.758,21.9670307636261,4.339635848999023,26.30666661262512
966,5,36,17,35871128.634930104,0.0889552977577175,4701114135631.382,23.34083747863769,4.339635848999023,27.68047332763672
967,5,36,18,35871128.634930104,0.0889552977577175,5820334317876.889,24.58232092857361,4.339635848999023,28.921956777572632
