,heuristic_param,seed,n_gen,score,accuracy,threshold,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
855,10,7,5,36480860.18422259,0.0634375,0.95,3015028123326.8965,6.838810920715332,7.841139316558838,14.679953575134276
856,10,7,6,36480860.18422259,0.0634375,0.95,5490129839773.213,8.04508662223816,9.024011611938477,17.069103240966797
857,10,7,7,36480860.18422259,0.0634375,0.95,2903563175354.908,9.219841480255129,10.18304204940796,19.402886867523197
858,10,7,8,36480860.18422259,0.0634375,0.95,6651893484889.731,10.255253553390505,11.196460485458374,21.4517195224762
859,10,7,9,36480860.18422259,0.0634375,0.95,6027680629271.738,11.484969854354858,12.431859016418455,23.916832447052
860,10,7,10,36480860.18422259,0.0634375,0.95,6361131537974.579,12.729788780212402,13.663121223449709,26.3929135799408
861,10,7,11,36480860.18422259,0.0634375,1.0,4026950079769.207,13.78637433052063,1.654684066772461,15.441060543060305
862,10,7,12,36480860.18422259,0.0634375,1.0,4276881857446.118,14.941288709640505,2.84835147857666,17.789642572402954
863,10,7,13,36480860.18422259,0.0634375,1.0,5224234676913.377,16.07696509361267,3.8994154930114746,19.97638273239136
864,10,7,14,36480860.18422259,0.0634375,1.0,3858560101407.2393,17.19764018058777,4.744884967803955,21.94252872467041
865,10,7,15,36480860.18422259,0.0634375,1.0,4095101330801.555,18.542413473129272,5.9706549644470215,24.513070583343502
866,10,7,16,36480860.18422259,0.0634375,1.0,4197227973129.9526,19.79654097557068,6.853301763534546,26.64984607696533
867,10,7,17,36480860.18422259,0.0634375,1.0,4547232567548.802,20.90723919868469,7.545848608016968,28.45309257507324
868,10,7,18,36480860.18422259,0.0634375,1.0,4697532198683.57,22.03341555595398,8.647664308547974,30.68108344078064
869,10,7,19,36480860.18422259,0.0634375,1.0,5599905596365.907,23.34528684616089,9.945228338241575,33.29051899909973
870,10,7,20,36480860.18422259,0.0634375,1.0,3905420761207.69,24.639522552490234,10.89111852645874,35.53064441680908
871,10,8,0,34644142.27249224,0.0634375,0.95,5395618296503.379,1.267979621887207,2.300620079040528,3.568602561950684
872,10,8,1,35170340.73923062,0.0634375,0.95,4899523623352.301,2.4643681049346924,3.484011650085449,5.948384046554565
873,10,8,2,35170340.73923062,0.0634375,0.95,5442077776986.853,3.716534376144409,4.768823146820068,8.48535943031311
874,10,8,3,35170340.73923062,0.0634375,0.95,4488829452360.663,4.991149187088013,6.03827166557312,11.029422760009766
875,10,8,4,35170340.73923062,0.0634375,0.95,3622427657564.862,6.157644748687744,7.205104112625122,13.362751960754396
876,10,8,5,35788287.84306118,0.0634375,0.95,4167835666412.384,7.278814792633057,8.33240008354187,15.611218214035034
877,10,8,6,35788287.84306118,0.0634375,0.95,4423399125806.066,8.568507432937622,9.629696369171144,18.19820809364319
878,10,8,7,35788287.84306118,0.0634375,0.95,5492813221267.692,9.72441267967224,10.813432455062866,20.53784704208374
879,10,8,8,35788287.84306118,0.0634375,0.95,6088579157340.697,10.877796411514282,11.968231916427612,22.84603190422058
880,10,8,9,35788287.84306118,0.0634375,0.95,5578455696975.308,12.134333372116089,13.250102281570436,25.38443946838379
881,10,8,10,35788287.84306118,0.0634375,0.95,5942594058137.298,13.219197988510132,14.377501726150513,27.596702575683597
882,10,8,11,35788287.84306118,0.0634375,1.0,5969466603931.16,14.512167692184448,2.234452247619629,16.74662184715271
883,10,8,12,36692774.12520042,0.0634375,1.0,5482466333162.767,15.664340257644652,3.1443328857421875,18.80867576599121
884,10,8,13,36692774.12520042,0.0634375,1.0,5148077533063.03,16.85378909111023,4.158342123031616,21.012133359909058
885,10,8,14,36692774.12520042,0.0634375,0.8999999999999998,6212423666318.345,18.13145399093628,5.271981239318848,23.403438806533813
886,10,8,15,36692774.12520042,0.0634375,1.0,5612249615928.628,19.32816171646118,6.246892690658569,25.57505774497986
887,10,8,16,36692774.12520042,0.0634375,1.0,4223123531162.247,20.600691556930546,7.258747339248657,27.859443187713623
888,10,8,17,36692774.12520042,0.0634375,1.0,4732403156414.792,21.892862796783447,8.340153455734253,30.23301935195923
889,10,8,18,36692774.12520042,0.0634375,0.7,4177716385267.733,23.12733268737793,9.217308282852173,32.34464383125305
890,10,8,19,36692774.12520042,0.0634375,1.0,4689569775212.78,24.3760359287262,10.257830381393433,34.63386917114258
891,10,9,0,35540052.65669111,0.0634375,0.95,6047005353353.446,1.2881290912628174,2.314624309539795,3.602756261825561
892,10,9,1,35540052.65669111,0.0634375,0.95,5371479414672.823,2.5229532718658447,3.5600547790527344,6.083010673522949
893,10,9,2,35540052.65669111,0.0634375,0.95,5798048108929.866,3.7455334663391113,4.769283294677734,8.514820575714111
894,10,9,3,35540052.65669111,0.0634375,0.95,3452650457764.345,4.959481716156006,6.001787662506104,10.961271286010742
895,10,9,4,35540052.65669111,0.0634375,0.95,5028230421715.621,6.287990570068359,7.318745613098144,13.606739521026611
896,10,9,5,35540052.65669111,0.0634375,0.95,3487513119190.071,7.327041864395142,8.373669385910034,15.70071578025818
897,10,9,6,35540052.65669111,0.0634375,0.95,4034638117013.928,8.773128271102905,9.848323345184326,18.62145447731018
898,10,9,7,36062510.70080692,0.0634375,0.95,4571736627007.075,9.917760848999023,11.006917953491213,20.924680709838867
899,10,9,8,36062510.70080692,0.0634375,0.95,4738253895602.435,11.193114280700684,12.303454160690308,23.496570825576782
900,10,9,9,36062510.70080692,0.0634375,0.95,4095142489301.497,12.373449325561523,13.488183736801147,25.861635446548465
901,10,9,10,36062510.70080692,0.0634375,0.95,4168093542083.7246,13.382925033569336,14.48764157295227,27.8705689907074
902,10,9,11,36062510.70080692,0.0634375,1.0,5437383195465.324,14.55994701385498,2.1623902320861816,16.722341299057007
903,10,9,12,36062510.70080692,0.0634375,1.0,4440169051166.955,15.746736526489258,3.138111114501953,18.884849786758423
904,10,9,13,36062510.70080692,0.0634375,1.0,3117161894323.484,16.95698857307434,4.314039707183838,21.271032333374023
905,10,9,14,36062510.70080692,0.0634375,1.0,5839681409536.021,18.17722177505493,5.265814542770386,23.44304084777832
906,10,9,15,36062510.70080692,0.0634375,1.0,5611254343349.5,19.40181851387024,6.248570442199707,25.65039110183716
907,10,9,16,36062510.70080692,0.0634375,1.0,4536307356352.155,20.72694396972656,7.356744766235352,28.08369255065918
908,10,9,17,36062510.70080692,0.0634375,1.0,3717373050570.1343,21.909332752227783,8.30790662765503,30.21724247932434
909,10,9,18,36230485.32272373,0.0634375,1.0,5677881082370.303,23.15556788444519,9.312209367752075,32.46777963638306
910,10,9,19,36230485.32272373,0.0634375,1.0,5447003243463.423,24.35404944419861,10.303125619888306,34.657177209854126
911,10,10,0,34037376.051409,0.0634375,0.95,4037652930377.7305,1.2741663455963137,2.2682013511657715,3.542370557785034
912,10,10,1,35767911.1983069,0.0634375,0.95,5338290522637.39,2.46526312828064,3.43107533454895,5.896342039108276
913,10,10,2,35767911.1983069,0.0634375,0.95,5076594841498.387,3.659809827804565,4.607707500457764,8.267520189285278
914,10,10,3,35767911.1983069,0.0634375,0.95,4659330432460.22,4.845969438552856,5.772094488143921,10.61806583404541
915,10,10,4,35767911.1983069,0.0634375,0.95,5906269196398.336,6.10414981842041,7.00850510597229,13.112657308578491
916,10,10,5,35767911.1983069,0.0634375,0.95,5184774511595.125,7.202583312988281,8.083943605422974,15.286528825759888
917,10,10,6,35767911.1983069,0.0634375,0.95,5284806000804.114,8.481231927871704,9.351405143737791,17.832640171051025
918,10,10,7,35767911.1983069,0.0634375,0.95,5832570496750.662,9.5980122089386,10.454384088516235,20.052401781082157
919,10,10,8,36046901.309565954,0.0634375,0.95,5182697100221.515,10.868408918380736,11.69275689125061,22.56117010116577
920,10,10,9,36046901.309565954,0.0634375,0.95,4491016661107.234,12.205583333969116,13.019594192504885,25.225180864334103
921,10,10,10,36046901.309565954,0.0634375,0.95,5772960912974.423,13.303218841552734,14.159712076187134,27.46293258666992
922,10,10,11,36046901.309565954,0.0634375,0.8999999999999998,5805184716182.039,14.55148458480835,1.747570276260376,16.299058437347412
923,10,10,12,36046901.309565954,0.0634375,1.0,6713213160447.519,15.897093057632446,2.8971540927886963,18.794251203536987
924,10,10,13,36107494.49358093,0.0634375,1.0,3888021212435.951,17.151894569396973,3.853460311889648,21.00536060333252
925,10,10,14,36107494.49358093,0.0634375,1.0,3446893671662.7188,18.404693841934204,4.832372665405273,23.23706865310669
926,10,10,15,36107494.49358093,0.0634375,1.0,4938428405617.6,19.543045043945312,5.645175695419312,25.18822455406189
927,10,10,16,36107494.49358093,0.0634375,1.0,4020888268214.833,20.73682546615601,6.717036962509155,27.453866720199585
928,10,10,17,36107494.49358093,0.0634375,1.0,3537154321623.261,21.95833444595337,7.594628572463989,29.552966594696045
929,10,10,18,36107494.49358093,0.0634375,1.0,3742951220136.2144,23.23228168487549,8.658345699310303,31.890629529953003
930,10,10,19,36107494.49358093,0.0634375,1.0,4654281202365.023,24.43020439147949,9.535168170928957,33.96537637710571
931,10,11,0,33800527.6432942,0.0634375,0.95,6209794469535.723,1.2305185794830322,2.3076908588409424,3.53821349143982
932,10,11,1,35561725.27615394,0.0634375,0.95,5851146246558.464,2.4500811100006104,3.5386223793029785,5.988707065582275
933,10,11,2,35561725.27615394,0.0634375,0.95,5831469666669.742,3.658236026763916,4.721134901046753,8.379374027252197
934,10,11,3,36061556.15851563,0.0634375,0.95,5906403715899.64,4.889959335327148,5.959465265274048,10.849427223205566
935,10,11,4,36061556.15851563,0.0634375,0.95,3504179397606.964,6.11540150642395,7.176955461502075,13.292360782623293
936,10,11,5,36248876.7636809,0.0634375,0.95,4641866393131.555,7.2147276401519775,8.286659002304077,15.501391172409058
937,10,11,6,36248876.7636809,0.0634375,0.95,6116821373415.028,8.492115259170532,9.583343505859377,18.07546138763428
938,10,11,7,36248876.7636809,0.0634375,0.95,4382014635205.247,9.585365533828735,10.724504709243774,20.30987524986267
939,10,11,8,36248876.7636809,0.0634375,0.95,3691341344584.9614,10.804220914840698,11.94098448753357,22.7452073097229
940,10,11,9,36598597.51098507,0.0634375,0.95,7018409304200.957,12.069048404693604,13.244943618774414,25.313994884490967
941,10,11,10,36598597.51098507,0.0634375,0.95,5034513668251.053,13.223125219345093,14.419004440307615,27.642133474349976
942,10,11,11,36598597.51098507,0.0634375,1.0,5483396435142.416,14.493660926818848,2.139737606048584,16.63340163230896
943,10,11,12,36598597.51098507,0.0634375,1.0,5964316676010.483,15.662651538848875,3.061002016067505,18.72365665435791
944,10,11,13,36598597.51098507,0.0634375,1.0,3554952928735.4604,16.836490869522095,4.060038089752197,20.89653253555298
945,10,11,14,36598597.51098507,0.0634375,1.0,5599091101322.044,18.085861444473267,5.128124713897705,23.213988304138184
946,10,11,15,36598597.51098507,0.0634375,0.8999999999999998,4886887173339.305,19.40977144241333,6.284621953964233,25.69440531730652
947,10,11,16,36598597.51098507,0.0634375,1.0,5754384552166.053,20.641571521759037,7.260189294815063,27.90176367759705
948,10,11,17,36598597.51098507,0.0634375,1.0,3721358328239.5776,21.837873935699463,8.255546808242798,30.09342312812805
949,10,11,18,36598597.51098507,0.0634375,1.0,3826613247481.3633,23.09604907035828,9.317991971969604,32.414042711257935
950,10,11,19,36598597.51098507,0.0634375,1.0,5053387022757.121,24.275281190872192,10.200678825378418,34.47596216201782
951,10,12,0,34711815.741597086,0.0634375,0.95,5088951604344.023,1.2811720371246338,2.449515581130981,3.730692148208618
952,10,12,1,34711815.741597086,0.0634375,0.95,4895578309192.118,2.613903284072876,3.7621450424194336,6.376051664352417
953,10,12,2,34711815.741597086,0.0634375,0.95,3895065822303.7593,3.760642290115357,4.913206100463867,8.673851490020752
954,10,12,3,34711815.741597086,0.0634375,0.95,4538896286261.746,5.02597713470459,6.180112600326538,11.206092834472656
955,10,12,4,35196816.68485111,0.0634375,0.95,4803023327301.256,6.170230150222778,7.374051809310913,13.5442852973938
956,10,12,5,35702675.422748454,0.0634375,0.95,3982584955601.6855,7.38402247428894,8.602108240127563,15.986132383346558
957,10,12,6,35702675.422748454,0.0634375,0.95,5076106687510.477,8.62400221824646,9.833223104476929,18.45723009109497
958,10,12,7,35702675.422748454,0.0634375,0.95,4052778595294.5264,9.925803184509276,11.147526741027832,21.0733335018158
959,10,12,8,36769522.10360257,0.0634375,0.95,5839695438842.303,10.893713474273682,12.137165307998655,23.03088116645813
960,10,12,9,36769522.10360257,0.0634375,0.95,4215394167622.256,12.174595355987549,13.409015655517578,25.583614587783813
961,10,12,10,36769522.10360257,0.0634375,0.95,8183868478717.249,13.438880443572998,14.686584234237673,28.12546682357788
962,10,12,11,36769522.10360257,0.0634375,1.0,5221443634211.199,14.66069722175598,2.2009036540985107,16.861603260040283
963,10,12,12,36769522.10360257,0.0634375,1.0,3685380716764.2817,15.846542596817017,3.115846633911133,18.962393760681152
964,10,12,13,36769522.10360257,0.0634375,1.0,5044801267717.854,17.238515853881836,4.354033470153809,21.592551469802856
965,10,12,14,36769522.10360257,0.3131874999999999,1.0,3205999711829.9307,19.22242116928101,6.067205905914307,25.28963017463684
966,10,12,15,36317067.08828446,0.0634375,1.0,3452944350484.308,20.35001564025879,6.213149547576904,26.56316876411438
967,10,12,16,36317067.08828446,0.0634375,1.0,3623849976515.932,21.69751191139221,7.397627353668213,29.095141887664795
968,10,12,17,36317067.08828446,0.0634375,1.0,5111909402430.019,22.984710931777958,8.324690580368042,31.309403896331787
969,10,12,18,36317067.08828446,0.0634375,1.0,5914229502373.022,24.19062852859497,9.328889846801758,33.5195209980011
970,10,12,19,36317067.08828446,0.0634375,1.0,6214898217422.284,25.36974287033081,10.375405311584473,35.745150327682495
971,10,13,0,36368929.35263738,0.0634375,0.95,6806964411121.938,1.2347517013549805,2.313537836074829,3.548293113708496
972,10,13,1,36368929.35263738,0.0634375,0.95,3703084272711.217,2.530357837677002,3.593564033508301,6.123923778533936
973,10,13,2,36368929.35263738,0.0634375,0.95,3973822231255.5454,3.646393299102783,4.694952726364136,8.341348648071289
974,10,13,3,36368929.35263738,0.0634375,0.95,4282693172575.935,4.841317415237427,5.917712211608887,10.759032249450684
975,10,13,4,36368929.35263738,0.0634375,0.95,5153988006191.866,6.01076602935791,7.074658632278442,13.085429191589355
976,10,13,5,36368929.35263738,0.0634375,0.95,4277904022700.132,7.290615558624268,8.323616743087769,15.614234447479248
977,10,13,6,36368929.35263738,0.0634375,0.95,4996232085010.617,8.331453084945679,9.338528394699097,17.669983386993408
978,10,13,7,36368929.35263738,0.0634375,0.95,4215298103832.14,9.588317155838013,10.583445310592651,20.171765089035038
979,10,13,8,36368929.35263738,0.0634375,0.95,4424402424402.677,10.742012977600098,11.740504503250122,22.48251891136169
980,10,13,9,36368929.35263738,0.0634375,0.95,3704689142756.933,11.752650022506714,12.716307163238524,24.46896076202393
981,10,13,10,36368929.35263738,0.0634375,0.95,3533755028166.2256,12.961148500442505,13.9041485786438,26.86529946327209
982,10,13,11,36368929.35263738,0.0634375,1.0,4922850318954.16,14.210552215576172,2.160490036010742,16.371043920516968
983,10,13,12,36368929.35263738,0.0634375,1.0,4182177713020.7793,15.38533067703247,3.041722059249878,18.427056789398197
984,10,13,13,36368929.35263738,0.0634375,0.8999999999999998,5230007149466.626,16.57484722137451,4.037041902542114,20.611892700195312
985,10,13,14,36368929.35263738,0.0634375,1.0,3822290328112.9526,17.702163219451904,4.931231021881104,22.6333966255188
986,10,13,15,36368929.35263738,0.0634375,1.0,5210265242955.688,18.87826466560364,5.902285575866699,24.780552864074707
987,10,13,16,36368929.35263738,0.0634375,1.0,4879960801950.816,20.124327421188354,6.967732906341553,27.09206366539001
988,10,13,17,36368929.35263738,0.0634375,1.0,4370855593391.84,21.28651976585388,7.902325868606567,29.188849210739136
989,10,13,18,36368929.35263738,0.0634375,1.0,5504261783833.961,22.46374654769897,8.87453842163086,31.33828830718994
990,10,13,19,36368929.35263738,0.0634375,1.0,6725089446537.065,23.82130265235901,10.269645929336548,34.09095478057861
991,10,14,0,35639756.67016233,0.0634375,0.95,6225389019420.89,1.2396767139434814,2.4342377185821533,3.673918008804321
992,10,14,1,35639756.67016233,0.0634375,0.95,4855440882056.397,2.470503091812134,3.6302058696746826,6.10071063041687
993,10,14,2,35639756.67016233,0.0634375,0.95,4337190139518.736,3.652801513671875,4.794346332550049,8.44715166091919
994,10,14,3,35639756.67016233,0.0634375,0.95,4864735494654.581,4.819658517837524,5.937533617019653,10.757195711135864
995,10,14,4,35814375.41134774,0.0634375,0.95,3952991536681.6426,5.888350963592529,7.072244167327881,12.960598707199097
996,10,14,5,36535255.36576175,0.0634375,0.95,6233409235057.434,7.105997800827026,8.309856176376343,15.41585659980774
997,10,14,6,36535255.36576175,0.0634375,0.95,3008236287051.595,8.169658184051514,9.37128210067749,17.540943384170532
998,10,14,7,36535255.36576175,0.0634375,0.95,3984174560495.893,9.406538486480711,10.634569883346558,20.04111266136169
999,10,14,8,36535255.36576175,0.0634375,0.95,5152357871677.256,10.473103523254396,11.715339183807371,22.188446521759037
1000,10,14,9,36535255.36576175,0.0634375,0.95,4486205276104.156,11.559776306152344,12.781132698059082,24.3409116268158
1001,10,14,10,36535255.36576175,0.0634375,0.95,4537876446678.887,12.838498830795288,14.056328058242798,26.89483070373535
1002,10,14,11,36535255.36576175,0.0634375,1.0,3765503209994.488,14.085497856140137,2.195415735244751,16.280916452407837
1003,10,14,12,36535255.36576175,0.0634375,1.0,4606237279184.729,15.306711673736572,3.115267515182495,18.4219810962677
1004,10,14,13,36535255.36576175,0.0634375,1.0,3319824941065.5693,16.512118339538574,4.0073206424713135,20.51944184303284
1005,10,14,14,36535255.36576175,0.0634375,1.0,4222321468870.1895,17.64340853691101,4.949254274368286,22.592665195465088
1006,10,14,15,36535255.36576175,0.0634375,1.0,4227936378205.054,18.77903962135315,5.9864654541015625,24.76550817489624
1007,10,14,16,36535255.36576175,0.0634375,0.3999999999999999,4662300060601.599,19.942628860473636,6.936049699783325,26.87868046760559
1008,10,14,17,36535255.36576175,0.0634375,1.0,4491219795353.854,21.156805992126465,7.998676061630249,29.15548586845398
1009,10,14,18,36535255.36576175,0.0634375,1.0,4380463981511.2246,22.326822996139526,9.00353717803955,31.330363273620605
1010,10,14,19,36458982.94161374,0.0634375,1.0,5356465790100.673,23.456884384155277,9.959899425506592,33.4167857170105
1011,10,14,20,36458982.94161374,0.0634375,1.0,3707585609588.9546,24.67748236656189,10.930185079574583,35.607670068740845
1012,10,15,0,33705447.99193486,0.0634375,0.95,3769390330794.776,1.3782589435577393,2.489042997360229,3.8673059940338135
1013,10,15,1,33705447.99193486,0.0634375,0.95,3498373196729.8623,2.550486326217652,3.719186305999756,6.269675970077515
1014,10,15,2,34944376.75325983,0.0634375,0.95,5397360762037.19,3.760197162628174,4.928018093109131,8.68821907043457
1015,10,15,3,34944376.75325983,0.0634375,0.95,2471701678839.1323,4.929942607879639,6.094858407974243,11.02480411529541
1016,10,15,4,34944376.75325983,0.0634375,0.95,6279021808969.896,6.1070640087127686,7.2700278759002686,13.377096891403198
1017,10,15,5,34944376.75325983,0.0634375,0.95,6188736172481.395,7.158209562301636,8.356973886489868,15.515185356140137
1018,10,15,6,35368973.13357851,0.0634375,0.95,4575054648746.931,8.450884580612183,9.650978565216064,18.10186791419983
1019,10,15,7,35368973.13357851,0.0634375,0.95,4110020921609.356,9.500942707061768,10.71729826927185,20.218252897262573
1020,10,15,8,35368973.13357851,0.0634375,0.95,4975822893696.59,10.765426635742188,11.973549604415894,22.73897886276245
1021,10,15,9,35368973.13357851,0.0634375,0.95,3747770361970.96,12.014178037643433,13.228029489517212,25.242210865020752
1022,10,15,10,35368973.13357851,0.0634375,0.95,5371426414064.782,13.035897493362429,14.309785604476929,27.345685482025143
1023,10,15,11,35368973.13357851,0.0634375,1.0,4203802567197.58,14.367730617523192,2.2888071537017822,16.656541109085083
1024,10,15,12,35368973.13357851,0.0634375,1.0,4909679167553.283,15.640387535095217,3.413646936416626,19.05403709411621
1025,10,15,13,35368973.13357851,0.0634375,1.0,3798876686803.5854,16.93004274368286,4.321189641952515,21.251235008239743
1026,10,15,14,35890630.683027126,0.0634375,1.0,3818447478930.185,18.12695336341858,5.25820517539978,23.38516116142273
1027,10,15,15,35890630.683027126,0.0634375,1.0,5031208106552.133,19.33285641670227,6.276388168334961,25.60925030708313
1028,10,15,16,35911614.08967417,0.0634375,1.0,4187681740813.689,20.51452159881592,7.344409942626953,27.85893487930298
1029,10,15,17,35911614.08967417,0.0634375,1.0,4552486116372.396,21.744550228118896,8.418721675872803,30.163275480270386
1030,10,15,18,35911614.08967417,0.0634375,1.0,4550540734711.382,22.92560601234436,9.334896087646484,32.26050400733948
1031,10,15,19,36241459.04565489,0.0634375,1.0,6069575133726.706,24.12678837776184,10.383382558822632,34.51017355918884
1032,10,16,0,35378539.17354836,0.0634375,0.95,6346974041865.255,1.2253031730651855,2.275408983230591,3.5007145404815674
1033,10,16,1,35665266.65170604,0.0634375,0.95,5006343581849.094,2.456744432449341,3.4927961826324463,5.949543237686157
1034,10,16,2,36020325.10503109,0.0634375,0.95,5856915591207.046,3.5758461952209477,4.627371072769165,8.20322060585022
1035,10,16,3,36149120.86893087,0.0634375,0.95,4986641671920.1,4.804978847503662,5.846565246582031,10.651545524597168
1036,10,16,4,36149120.86893087,0.0634375,0.95,5043816220786.041,5.999463319778442,7.113629102706909,13.113095998764038
1037,10,16,5,36149120.86893087,0.0634375,0.95,5333443320373.021,7.2716357707977295,8.411060571670532,15.682699203491213
1038,10,16,6,36149120.86893087,0.0634375,0.95,4779376517055.926,8.46098256111145,9.597484588623049,18.058470487594604
1039,10,16,7,36149120.86893087,0.0634375,0.95,4502055265589.863,9.685096979141235,10.887123584747314,20.5722234249115
1040,10,16,8,36149120.86893087,0.0634375,0.95,4512604740323.461,10.664070844650269,11.881339073181152,22.545413494110107
1041,10,16,9,36149120.86893087,0.0634375,0.95,5405231738440.363,11.992085933685305,13.27600359916687,25.268092155456543
1042,10,16,10,36149120.86893087,0.0634375,0.95,5050511646359.927,13.30374312400818,14.603248834609984,27.90699505805969
1043,10,16,11,36149120.86893087,0.0634375,0.8999999999999998,4121365053659.377,14.434144735336304,2.069109439849853,16.50325608253479
1044,10,16,12,36149120.86893087,0.0634375,1.0,6099070421858.115,15.724733829498293,3.247066736221313,18.971803665161133
1045,10,16,13,36149120.86893087,0.0634375,1.0,6469728643170.762,16.93159818649292,4.138651371002197,21.070252180099487
1046,10,16,14,36149120.86893087,0.0634375,1.0,3182081143167.4224,18.107524394989014,5.149106502532959,23.256633520126343
1047,10,16,15,36149120.86893087,0.0634375,1.0,6560609401569.826,19.28790235519409,6.274003744125366,25.561908960342407
1048,10,16,16,36149120.86893087,0.0634375,1.0,4095695804199.264,20.55365300178528,7.291005611419678,27.844661474227905
1049,10,16,17,36149120.86893087,0.0634375,1.0,5856364006624.756,21.741454362869263,8.279760837554932,30.0212185382843
1050,10,16,18,36149120.86893087,0.0634375,1.0,4241540335013.674,22.968441486358643,9.422883987426758,32.391329765319824
1051,10,16,19,36149120.86893087,0.0634375,1.0,4358384897133.673,24.146701335906982,10.380568742752075,34.527273416519165
1052,10,17,0,35332686.28851653,0.0634375,0.95,4854656089250.812,1.307960033416748,2.383247375488281,3.69120979309082
1053,10,17,1,35332686.28851653,0.0634375,0.95,6598886413457.474,2.432384967803955,3.554388999938965,5.98677659034729
1054,10,17,2,35332686.28851653,0.0634375,0.95,5580555615116.752,3.6564621925354,4.787662982940674,8.44412899017334
1055,10,17,3,35332686.28851653,0.0634375,0.95,3471315757143.168,4.766021490097046,5.9394190311431885,10.705443859100342
1056,10,17,4,35332686.28851653,0.0634375,0.95,5251919416335.461,5.978700637817383,7.157676458358765,13.13637900352478
1057,10,17,5,35332686.28851653,0.0634375,0.95,4692864114646.204,7.267317056655884,8.4384286403656,15.705749034881592
1058,10,17,6,36293632.97372636,0.0634375,0.95,4747235631209.975,8.46725869178772,9.645246744155884,18.11250686645508
1059,10,17,7,36293632.97372636,0.0634375,0.95,5656186771606.857,9.648735284805298,10.816966772079468,20.465704202651978
1060,10,17,8,36588297.19693125,0.0634375,0.95,6440236756659.093,10.891173124313354,12.053703784942629,22.944892406463623
1061,10,17,9,36588297.19693125,0.0634375,0.95,3861836277071.424,12.001598119735718,13.234588146209717,25.23618793487549
1062,10,17,10,36588297.19693125,0.0634375,0.95,5594011611299.577,13.175260305404665,14.410854578018188,27.586117267608643
1063,10,17,11,36588297.19693125,0.0634375,1.0,5323500791506.787,14.346633195877075,2.1369645595550537,16.48359966278076
1064,10,17,12,36588297.19693125,0.0634375,1.0,4010673220797.1743,15.572988271713257,3.2123470306396484,18.785337209701535
1065,10,17,13,36588297.19693125,0.0634375,1.0,5366997359274.956,16.80254364013672,4.263566493988037,21.06611275672913
1066,10,17,14,36588297.19693125,0.0634375,1.0,4956275747895.171,18.0545027256012,5.23620343208313,23.290708780288696
1067,10,17,15,36588297.19693125,0.0634375,1.0,5547404961257.199,19.238131523132324,6.224294185638428,25.462430000305176
1068,10,17,16,36887223.61592181,0.0634375,1.0,4472327739610.603,20.452112913131717,7.154073715209961,27.606188774108887
1069,10,17,17,36887223.61592181,0.0634375,1.0,3325030837258.101,21.720681190490723,8.271910905838013,29.992594242095947
1070,10,17,18,36887223.61592181,0.0634375,1.0,3983168045873.634,22.97348666191101,9.439323902130129,32.4128143787384
1071,10,17,19,36887223.61592181,0.0634375,1.0,5119490821392.501,24.242759943008423,10.535067796707152,34.77784585952759
1072,10,18,0,34839173.45289279,0.0634375,0.95,4452445698463.871,1.303638935089111,2.345410823822021,3.6490519046783447
1073,10,18,1,35604097.33787615,0.0634375,0.95,6113728620812.568,2.498898267745972,3.529979705810547,6.02888035774231
1074,10,18,2,35604097.33787615,0.0634375,0.95,3758566393407.975,3.687587022781372,4.710630655288696,8.39822006225586
1075,10,18,3,35604097.33787615,0.0634375,0.95,3511498352757.475,4.933519601821899,5.941478490829468,10.875000953674316
1076,10,18,4,35604097.33787615,0.0634375,0.95,4875609644838.723,6.122432708740234,7.176261901855469,13.298696756362917
1077,10,18,5,35604097.33787615,0.0634375,0.95,4186673284452.105,7.405856370925903,8.45479440689087,15.860652685165403
1078,10,18,6,36268373.1840133,0.0634375,0.95,5337260464276.622,8.677714586257935,9.698935985565186,18.376654148101807
1079,10,18,7,36268373.1840133,0.0634375,0.95,3807255254103.7007,10.075913667678831,11.08589005470276,21.161807537078857
1080,10,18,8,36268373.1840133,0.0634375,0.95,4703360631620.748,11.429048776626589,12.415776252746582,23.84482979774475
1081,10,18,9,36268373.1840133,0.0634375,0.95,6877396340744.787,12.803947925567629,13.79400634765625,26.597956657409668
1082,10,18,10,36141381.68413587,0.0634375,0.95,5251024683648.126,14.08769392967224,15.051721334457396,29.139418601989743
1083,10,18,11,36141381.68413587,0.0634375,1.0,5978761931472.491,15.355481386184692,2.047032117843628,17.402515172958374
1084,10,18,12,36141381.68413587,0.0634375,1.0,5205966066175.537,16.67620873451233,3.170472383499145,19.846684217453003
1085,10,18,13,36141381.68413587,0.0634375,1.0,7128842560826.419,18.000012397766113,4.2283079624176025,22.228323459625244
1086,10,18,14,36141381.68413587,0.0634375,1.0,5642121533701.928,19.317416191101078,5.254717350006104,24.5721378326416
1087,10,18,15,36141381.68413587,0.0634375,1.0,4460177589945.977,20.720833778381348,6.4105424880981445,27.131381034851078
1088,10,18,16,36141381.68413587,0.0634375,1.0,4576101162280.622,22.135803699493408,7.453713893890381,29.58952116966248
1089,10,18,17,36141381.68413587,0.0634375,1.0,4152102397653.413,23.466651678085327,8.363808631896973,31.83046531677246
1090,10,18,18,36141381.68413587,0.0634375,1.0,3396100472631.209,24.839397192001343,9.47791051864624,34.31731176376343
