,heuristic_param,seed,n_gen,score,accuracy,variance,update,elapsed_time_proc,elapsed_time_acc,elapsed_time
2561,0.8,91,18,36988223.61613191,0.0889552977577175,3648198438694.165,False,23.49972248077393,2.354771137237549,25.854493618011475
2562,0.8,91,19,36988223.61613191,0.0889552977577175,5898530895347.559,False,24.77762484550476,2.354771137237549,27.13239598274231
2563,0.8,91,20,36988223.61613191,0.0889552977577175,5538271466080.229,False,26.04169249534607,2.354771137237549,28.396463632583615
2564,0.8,91,21,36988223.61613191,0.0889552977577175,4473260731386.023,False,27.29360842704773,2.354771137237549,29.64837956428528
2565,0.8,91,22,36988223.61613191,0.0889552977577175,5879586245899.134,False,28.50821590423584,2.354771137237549,30.86298704147339
2566,0.8,91,23,36988223.61613191,0.0889552977577175,5967710511559.643,True,29.741131067276,3.5143604278564453,33.255491495132446
2567,0.8,91,24,36988223.61613191,0.0889552977577175,5688353770968.595,False,31.04200029373169,3.5143604278564453,34.556360721588135
2568,0.8,91,25,36988223.61613191,0.0889552977577175,7163084251623.506,False,32.21625804901123,3.5143604278564453,35.73061847686768
2569,0.8,91,26,36988223.61613191,0.0889552977577175,4950902272580.27,False,33.38471007347107,3.5143604278564453,36.89907050132752
2570,0.8,91,27,36988223.61613191,0.0889552977577175,4148442290226.032,False,34.62976264953613,3.5143604278564453,38.14412307739258
2571,0.8,91,28,36988223.61613191,0.0889552977577175,6152679421737.606,False,35.82985734939575,3.5143604278564453,39.3442177772522
2572,0.8,91,29,36988223.61613191,0.0889552977577175,5177352337526.563,False,37.00432777404785,3.5143604278564453,40.5186882019043
2573,0.8,92,0,35562929.59735072,0.0889552977577175,6095638810616.942,True,1.186953067779541,1.145127773284912,2.332080841064453
2574,0.8,92,1,35562929.59735072,0.0889552977577175,5545374364555.289,False,2.4870870113372803,1.145127773284912,3.632214784622192
2575,0.8,92,2,35562929.59735072,0.0889552977577175,4526322020045.647,False,3.599830389022827,1.145127773284912,4.744958162307739
2576,0.8,92,3,35562929.59735072,0.0889552977577175,4830008061973.555,False,4.805332899093628,1.145127773284912,5.95046067237854
2577,0.8,92,4,35891916.46440834,0.0889552977577175,6788389257123.88,False,6.064445734024048,1.145127773284912,7.20957350730896
2578,0.8,92,5,36055682.84740085,0.0889552977577175,5971664453081.494,False,7.377719163894653,1.145127773284912,8.522846937179565
2579,0.8,92,6,36055682.84740085,0.0889552977577175,5189435873742.17,False,8.508622407913208,1.145127773284912,9.65375018119812
2580,0.8,92,7,36055682.84740085,0.0889552977577175,7187741834786.089,False,9.777668237686155,1.145127773284912,10.92279601097107
2581,0.8,92,8,36055682.84740085,0.0889552977577175,4805531242856.074,False,10.895327806472778,1.145127773284912,12.04045557975769
2582,0.8,92,9,36055682.84740085,0.0889552977577175,2822612637617.58,False,12.224846601486206,1.145127773284912,13.369974374771118
2583,0.8,92,10,36055682.84740085,0.0889552977577175,5708376119592.662,False,13.467982292175291,1.145127773284912,14.613110065460203
2584,0.8,92,11,36055682.84740085,0.0889552977577175,5013275590580.948,False,14.592129230499268,1.145127773284912,15.73725700378418
2585,0.8,92,12,36055682.84740085,0.0889552977577175,3651591415861.965,True,15.793776273727415,2.3454949855804443,18.13927125930786
2586,0.8,92,13,36055682.84740085,0.0889552977577175,4052513808551.631,False,17.009809732437134,2.3454949855804443,19.355304718017575
2587,0.8,92,14,36055682.84740085,0.0889552977577175,4882865321008.081,False,18.289459466934204,2.3454949855804443,20.63495445251465
2588,0.8,92,15,36055682.84740085,0.0889552977577175,4751761126955.45,False,19.507668256759644,2.3454949855804443,21.853163242340088
2589,0.8,92,16,36055682.84740085,0.0889552977577175,3050625677543.035,False,20.69039630889893,2.3454949855804443,23.03589129447937
2590,0.8,92,17,36055682.84740085,0.0889552977577175,4935718935986.105,False,21.88079166412353,2.3454949855804443,24.22628664970398
2591,0.8,92,18,36055682.84740085,0.0889552977577175,4132338668949.4736,False,23.181713104248047,2.3454949855804443,25.52720808982849
2592,0.8,92,19,36055682.84740085,0.0889552977577175,5391099569168.956,False,24.355396270751957,2.3454949855804443,26.7008912563324
2593,0.8,92,20,36055682.84740085,0.0889552977577175,6385596750679.539,False,25.62291932106018,2.3454949855804443,27.968414306640625
2594,0.8,92,21,36055682.84740085,0.0889552977577175,4840400871092.431,False,26.737034797668457,2.3454949855804443,29.0825297832489
2595,0.8,92,22,36055682.84740085,0.0889552977577175,5420209234510.832,False,28.08758568763733,2.3454949855804443,30.433080673217773
2596,0.8,92,23,36055682.84740085,0.0889552977577175,5074069191114.577,False,29.312007427215576,2.3454949855804443,31.65750241279602
2597,0.8,92,24,36055682.84740085,0.0889552977577175,4382829861323.928,True,30.487401485443115,3.355180263519287,33.8425817489624
2598,0.8,92,25,37410305.45671359,0.0889552977577175,6019799914326.897,False,31.72681736946106,3.355180263519287,35.08199763298035
2599,0.8,92,26,37410305.45671359,0.0889552977577175,8138193745554.808,False,33.00708603858948,3.355180263519287,36.362266302108765
2600,0.8,92,27,37410305.45671359,0.0889552977577175,4452443101139.391,False,34.07797694206238,3.355180263519287,37.43315720558167
2601,0.8,92,28,37410305.45671359,0.0889552977577175,4691192600616.097,False,35.29536294937134,3.355180263519287,38.65054321289063
2602,0.8,92,29,37410305.45671359,0.0889552977577175,5517248080442.048,False,36.54130578041077,3.355180263519287,39.89648604393005
2603,0.8,93,0,34878669.87409944,0.0889552977577175,5137031742678.09,True,1.2393081188201904,0.941765069961548,2.1810731887817383
2604,0.8,93,1,34878669.87409944,0.0889552977577175,4649528596814.015,False,2.4381632804870605,0.941765069961548,3.3799283504486084
2605,0.8,93,2,34878669.87409944,0.0889552977577175,3933566154902.386,False,3.674410820007324,0.941765069961548,4.616175889968872
2606,0.8,93,3,35289763.542114444,0.0889552977577175,3551402295372.014,False,4.940337181091309,0.941765069961548,5.882102251052856
2607,0.8,93,4,35289763.542114444,0.0889552977577175,5573326861480.675,False,6.214682579040527,0.941765069961548,7.156447649002075
2608,0.8,93,5,35773580.751382485,0.0889552977577175,5012740301202.01,False,7.384081840515137,0.941765069961548,8.325846910476685
2609,0.8,93,6,35926849.71306564,0.0889552977577175,6929840486550.514,False,8.714410543441772,0.941765069961548,9.65617561340332
2610,0.8,93,7,35940885.76178872,0.0889552977577175,5533157889378.773,False,9.916339874267578,0.941765069961548,10.858104944229126
2611,0.8,93,8,35940885.76178872,0.0889552977577175,3710067418015.783,False,11.266954183578491,0.941765069961548,12.20871925354004
2612,0.8,93,9,36035342.18155907,0.0889552977577175,3778086052067.599,False,12.62730598449707,0.941765069961548,13.569071054458618
2613,0.8,93,10,36220738.665260494,0.0889552977577175,6722252497204.567,False,13.738384008407593,0.941765069961548,14.68014907836914
2614,0.8,93,11,36220738.665260494,0.0889552977577175,5624556841523.719,True,15.022442102432253,2.08304214477539,17.10548424720764
2615,0.8,93,12,36220738.665260494,0.0889552977577175,4307582974466.962,False,16.296181201934814,2.08304214477539,18.379223346710205
2616,0.8,93,13,36220738.665260494,0.0889552977577175,5541123709834.812,False,17.53541922569275,2.08304214477539,19.61846137046814
2617,0.8,93,14,36220738.665260494,0.0889552977577175,4135407750277.832,False,18.827512979507446,2.08304214477539,20.91055512428284
2618,0.8,93,15,36220738.665260494,0.0889552977577175,6022525466099.633,False,20.040350914001465,2.08304214477539,22.123393058776852
2619,0.8,93,16,36220738.665260494,0.0889552977577175,4142161953662.9336,False,21.48317575454712,2.08304214477539,23.56621789932251
2620,0.8,93,17,36220738.665260494,0.0889552977577175,5595104543339.918,False,22.603546142578125,2.08304214477539,24.68658828735352
2621,0.8,93,18,36220738.665260494,0.0889552977577175,5596954332400.573,False,23.939581871032715,2.08304214477539,26.022624015808105
2622,0.8,93,19,36220738.665260494,0.0889552977577175,4367235514138.752,False,25.300698041915894,2.08304214477539,27.383740186691284
2623,0.8,93,20,36220738.665260494,0.0889552977577175,4879507985132.298,False,26.473719596862797,2.08304214477539,28.556761741638184
2624,0.8,93,21,36220738.665260494,0.0889552977577175,5285849643813.119,False,27.70193886756897,2.08304214477539,29.78498101234436
2625,0.8,93,22,36220738.665260494,0.0889552977577175,5922075122642.809,True,28.98922801017761,3.118337869644165,32.10756587982178
2626,0.8,93,23,36220738.665260494,0.0889552977577175,4196230787019.4136,False,30.24740767478943,3.118337869644165,33.365745544433594
2627,0.8,93,24,36220738.665260494,0.0889552977577175,4497122049853.628,False,31.486003160476685,3.118337869644165,34.60434103012085
